GeneID	GeneSymbol	median_score
4665	NAB2	-0.3
54799	MBTD1	-0.3
11343	MGLL	-0.29
2186	BPTF	-0.29
9341	VAMP3	-0.29
3068	HDGF	-0.28
54830	NUP62CL	-0.28
55352	C17orf79	-0.28
10376	TUBA1B	-0.28
23511	NUP188	-0.28
57713	SFMBT2	-0.28
50810	HDGFRP3	-0.27
11108	PRDM4	-0.27
151393	FAM82A1	-0.27
138151	NACC2	-0.27
5879	RAC1	-0.27
3276	PRMT1	-0.27
5578	PRKCA	-0.27
3799	KIF5B	-0.27
9570	GOSR2	-0.26
9883	POM121	-0.26
55148	UBR7	-0.26
5929	RBBP5	-0.26
93973	ACTR8	-0.26
57661	PHRF1	-0.26
55898	UNC45A	-0.26
90701	SEC11C	-0.26
8028	MLLT10	-0.25
80349	WDR61	-0.25
9926	LPGAT1	-0.25
7404	UTY	-0.25
54454	ATAD2B	-0.25
4255	MGMT	-0.25
4600	MX2	-0.25
10735	STAG2	-0.24
10269	ZMPSTE24	-0.24
84864	MINA	-0.24
27314	RAB30	-0.23
51317	PHF21A	-0.23
84193	SETD3	-0.23
6856	SYPL1	-0.23
1787	TRDMT1	-0.23
26578	OSTF1	-0.23
51426	POLK	-0.22
10890	RAB10	-0.22
56163	RNF17	-0.22
55848	C9orf46	-0.22
9611	NCOR1	-0.22
257218	SHPRH	-0.22
57085	AGTRAP	-0.21
11270	NRM	-0.21
81671	TMEM49	-0.21
80012	PHC3	-0.21
3703	STT3A	-0.21
79053	ALG8	-0.21
56254	RNF20	-0.21
51225	ABI3	-0.21
10098	TSPAN5	-0.2
10567	RABAC1	-0.2
2289	FKBP5	-0.2
27044	SND1	-0.2
79609	METTL21D	-0.19
55777	MBD5	-0.19
10629	TAF6L	-0.19
26122	EPC2	-0.19
387893	SETD8	-0.19
121536	AEBP2	-0.19
83933	HDAC10	-0.19
729857	RGPD2	-0.19
51702	PADI3	-0.19
26993	AKAP8L	-0.19
6872	TAF1	-0.19
648	BMI1	-0.18
8467	SMARCA5	-0.18
2073	ERCC5	-0.18
83590	TMUB1	-0.18
29774	NA	-0.17
3937	LCP2	-0.16
2959	GTF2B	-0.16
285877	NA	-0.16
30827	CXXC1	-0.16
3720	JARID2	-0.16
55140	ELP3	-0.16
8021	NUP214	-0.16
9063	PIAS2	-0.15
4591	TRIM37	-0.15
79595	SAP130	-0.15
1786	DNMT1	-0.15
10051	SMC4	-0.15
23492	CBX7	-0.14
84975	MFSD5	-0.14
9958	USP15	-0.14
54014	BRWD1	-0.14
200424	TET3	-0.14
90407	TMEM41A	-0.14
11160	ERLIN2	-0.13
23326	USP22	-0.13
23225	NUP210	-0.12
6613	SUMO2	-0.12
10664	CTCF	-0.12
79577	CDC73	-0.11
64431	ACTR6	-0.11
1643	DDB2	-0.11
23063	WAPAL	-0.11
140690	CTCFL	-0.1
84912	SLC35B4	-0.1
10762	NUP50	-0.1
6801	STRN	-0.1
5253	PHF2	-0.1
84823	LMNB2	-0.1
59343	SENP2	-0.1
10891	PPARGC1A	-0.1
196483	FAM86A	-0.1
8834	TMEM11	-0.1
54708	MARCH5	-0.1
56950	SMYD2	-0.09
79918	SETD6	-0.09
3431	SP110	-0.09
79139	DERL1	-0.09
51337	THEM6	-0.09
91782	CHMP7	-0.09
6672	SP100	-0.09
79184	BRCC3	-0.08
1911	PHC1	-0.08
26108	PYGO1	-0.08
9759	HDAC4	-0.08
9612	NCOR2	-0.08
953	ENTPD1	-0.08
10196	PRMT3	-0.08
54556	ING3	-0.07
23439	ATP1B4	-0.07
26038	CHD5	-0.07
51669	TMEM66	-0.07
8726	EED	-0.06
81565	NDEL1	-0.06
5562	PRKAA1	-0.06
26092	TOR1AIP1	-0.06
56341	PRMT8	-0.06
10447	FAM3C	-0.06
55266	TMEM19	-0.06
5977	DPF2	-0.06
931	MS4A1	-0.06
6314	ATXN7	-0.06
84619	ZGPAT	-0.05
59336	PRDM13	-0.05
390245	NA	-0.05
10943	MSL3	-0.05
55193	PBRM1	-0.05
116173	CMTM5	-0.05
8805	TRIM24	-0.05
58508	KMT2C	-0.05
2332	FMR1	-0.05
255330	C3orf46	-0.05
2010	EMD	-0.04
4674	NAP1L2	-0.04
254359	ZDHHC24	-0.04
10313	RTN3	-0.04
10592	SMC2	-0.03
5563	PRKAA2	-0.03
7994	MYST3	-0.03
56970	ATXN7L3	-0.03
91181	NUP210L	-0.03
54904	WHSC1L1	-0.03
84456	L3MBTL3	-0.03
10159	ATP6AP2	-0.03
2965	GTF2H1	-0.03
93624	NA	-0.02
2962	GTF2F1	-0.02
51009	DERL2	-0.02
27005	USP21	-0.02
10013	HDAC6	-0.02
27348	TOR1B	-0.02
8535	CBX4	-0.01
54947	LPCAT2	-0.01
84333	PCGF5	-0.01
94026	POM121L2	-0.01
55677	IWS1	-0.01
140732	SUN5	-0.01
27125	AFF4	-0.01
23429	RYBP	0
7320	UBE2B	0
9918	NCAPD2	0
84678	KDM2B	0
79041	TMEM38A	0
80205	CHD9	0
64755	C16orf58	0
65094	JMJD4	0
83852	SETDB2	0
64598	MOSPD3	0
84332	DYDC2	0
8314	BAP1	0
55636	CHD7	0
9960	USP3	0
55627	SMPD4	0
6304	SATB1	0
221400	TDRD6	0
51412	ACTL6B	0
55209	SETD5	0
56978	PRDM8	0
55676	SLC30A6	0
56164	STK31	0
26007	DAK	0
25862	USP49	0
84759	PCGF1	0.01
1647	GADD45A	0.01
143241	DYDC1	0.01
401265	KLHL31	0.01
8208	CHAF1B	0.01
3840	KPNA4	0.01
4012	LNPEP	0.01
11335	CBX3	0.01
84717	HDGFRP2	0.01
4204	MECP2	0.02
10951	CBX1	0.02
9913	SUPT7L	0.02
23304	UBR2	0.02
201254	STRA13	0.03
6548	SLC9A1	0.03
5931	RBBP7	0.04
57222	ERGIC1	0.04
55746	NUP133	0.04
79142	PHF23	0.04
3229	HOXC13	0.04
339123	JMJD8	0.04
11168	PSIP1	0.04
9646	CTR9	0.04
154807	VKORC1L1	0.04
10490	VTI1B	0.05
10282	BET1	0.05
142	PARP1	0.05
196541	METTL21C	0.05
309	ANXA6	0.05
2145	EZH1	0.05
283238	SLC22A24	0.05
56943	ENY2	0.05
84787	SUV420H2	0.06
11143	MYST2	0.06
8932	MBD2	0.06
85365	ALG2	0.07
9031	BAZ1B	0.07
7799	PRDM2	0.07
57504	MTA3	0.07
7341	SUMO1	0.07
64426	SUDS3	0.07
6871	TADA2A	0.07
161176	SYNE3	0.08
55023	PHIP	0.08
7726	TRIM26	0.08
80301	PLEKHO2	0.08
23067	SETD1B	0.08
90523	C6orf142	0.08
8085	MLL2	0.09
55170	PRMT6	0.09
114822	RHPN1	0.09
84102	SLC41A2	0.09
1488	CTBP2	0.09
10014	HDAC5	0.1
79415	C17orf62	0.1
54880	BCOR	0.1
6396	SEC13	0.11
10524	KAT5	0.11
114803	MYSM1	0.11
80853	JHDM1D	0.11
51742	ARID4B	0.12
6810	STX4	0.13
27230	SERP1	0.13
11240	PADI2	0.13
7874	USP7	0.13
54496	PRMT7	0.14
80335	WDR82	0.14
8841	HDAC3	0.14
1108	CHD4	0.14
7334	UBE2N	0.14
157753	TMEM74	0.15
8681	JMJD7-PLA2G4B	0.15
25972	UNC50	0.15
5903	RANBP2	0.15
51097	SCCPDH	0.16
7172	TPMT	0.16
3070	HELLS	0.16
6515	SLC2A3	0.16
23353	UNC84A	0.16
93166	PRDM6	0.16
9631	NUP155	0.17
6941	TCF19	0.17
9734	HDAC9	0.17
79001	VKORC1	0.17
8850	KAT2B	0.17
57117	INTS12	0.17
84661	DPY30	0.18
51533	PHF7	0.18
2956	MSH6	0.18
51510	CHMP5	0.18
6844	VAMP2	0.18
23410	SIRT3	0.18
7290	HIRA	0.18
26998	FETUB	0.19
124359	CDYL2	0.19
140836	BANF2	0.19
23397	NCAPH	0.19
54934	C12orf41	0.19
348801	LNP1	0.2
4644	MYO5A	0.2
3930	LBR	0.2
23204	ARL6IP1	0.2
9730	VPRBP	0.2
150572	SMYD1	0.2
6795	AURKC	0.21
65991	FUNDC2	0.21
171023	ASXL1	0.21
144404	TMEM120B	0.22
7108	TM7SF2	0.22
256380	SCML4	0.22
2146	EZH2	0.22
2648	KAT2A	0.22
29082	CHMP4A	0.23
10389	SCML2	0.23
253635	CCDC75	0.24
3054	HCFC1	0.24
11091	WDR5	0.24
255043	TMEM86B	0.24
10902	BRD8	0.24
83862	TMEM120A	0.24
79697	C14orf169	0.24
27238	GPKOW	0.24
9972	NUP153	0.25
23133	PHF8	0.25
89	ACTN3	0.26
56895	AGPAT4	0.27
90826	PRMT10	0.27
8464	SUPT3H	0.28
4302	MLLT6	0.28
11176	BAZ2A	0.28
23210	JMJD6	0.28
6605	SMARCE1	0.28
675	BRCA2	0.28
26013	L3MBTL	0.29
84261	FBXW9	0.3
8648	NCOA1	0.3
7329	UBE2I	0.3
90780	PYGO2	0.3
53615	MBD3	0.3
80312	TET1	0.31
11107	PRDM5	0.31
6299	SALL1	0.33
54892	NCAPG2	0.33
54617	INO80	0.33
84733	CBX2	0.34
4675	NAP1L3	0.34
63925	ZNF335	0.35
23165	NUP205	0.35
100137047	JMJD7	0.36
55139	ANKZF1	0.36
10600	USP16	0.36
5580	PRKCD	0.37
51147	ING4	0.37
8554	PIAS1	0.38
8417	STX7	0.38
11097	NUPL2	0.38
56979	PRDM9	0.38
5987	TRIM27	0.38
348995	NUP43	0.38
57142	RTN4	0.38
10054	UBA2	0.38
84236	RHBDD1	0.38
10743	RAI1	0.39
65980	BRD9	0.39
9329	GTF3C4	0.4
2733	GLE1	0.41
6599	SMARCC1	0.41
51780	KDM3B	0.41
151648	SGOL1	0.42
79913	ACTR5	0.42
8289	ARID1A	0.42
55632	KIAA1333	0.43
60343	FAM3A	0.44
54475	NLE1	0.44
6045	RNF2	0.44
8086	AAAS	0.44
642636	NA	0.44
57462	KIAA1161	0.44
55870	ASH1L	0.44
7862	BRPF1	0.45
10036	CHAF1A	0.45
138474	TAF1L	0.45
8480	RAE1	0.45
22895	RPH3A	0.45
3684	ITGAM	0.45
8760	CDS2	0.46
26168	SENP3	0.46
51111	SUV420H1	0.46
143884	CWF19L2	0.46
23030	JMJD2B	0.46
25855	BRMS1	0.47
10322	SMYD5	0.47
51343	FZR1	0.47
7443	VRK1	0.47
6419	SETMAR	0.47
5896	RAG1	0.48
10765	KDM5B	0.48
55252	ASXL2	0.48
29117	BRD7	0.48
221656	KDM1B	0.49
4616	GADD45B	0.49
1912	PHC2	0.49
6942	TCF20	0.5
63976	PRDM16	0.5
55929	DMAP1	0.5
10847	SRCAP	0.51
1788	DNMT3A	0.51
9252	RPS6KA5	0.52
4085	MAD2L1	0.52
284058	KIAA1267	0.52
129401	NUP35	0.52
3055	HCK	0.52
60	ACTB	0.53
55080	TAPBPL	0.53
26610	ELP4	0.54
10162	LPCAT3	0.54
54737	MPHOSPH8	0.55
699	BUB1	0.55
9688	NUP93	0.56
88	ACTN2	0.57
8165	AKAP1	0.58
11332	ACOT7	0.6
81550	TDRD3	0.6
8295	TRRAP	0.6
55806	HR	0.61
8520	HAT1	0.61
57325	CSRP2BP	0.61
9126	SMC3	0.61
1312	COMT	0.61
2286	FKBP2	0.61
79723	SUV39H2	0.61
2590	GALNT2	0.62
7319	UBE2A	0.62
6996	TDG	0.64
25942	SIN3A	0.64
4297	MLL	0.64
25909	AHCTF1	0.64
80152	CENPT	0.64
79663	HSPBAP1	0.65
152098	ZCWPW2	0.66
1111	CHEK1	0.67
11262	SP140	0.68
1487	CTBP1	0.69
10445	MCRS1	0.7
84295	PHF6	0.7
54491	FAM105A	0.71
84444	DOT1L	0.71
23569	PADI4	0.71
23279	NUP160	0.72
4221	MEN1	0.72
23135	KDM6B	0.72
10668	CGRRF1	0.73
92822	ZNF276	0.74
9739	SETD1A	0.74
148479	PHF13	0.74
57337	SENP7	0.74
8193	DPF1	0.75
3621	ING1	0.76
9818	NUPL1	0.76
23592	LEMD3	0.77
3912	LAMB1	0.79
10384	BTN3A3	0.79
706	TSPO	0.79
4174	MCM5	0.82
3717	JAK2	0.83
4998	ORC1L	0.83
29843	SENP1	0.84
23224	SYNE2	0.84
55850	USE1	0.85
9317	PTER	0.85
10237	SLC35B1	0.86
5111	PCNA	0.86
9025	RNF8	0.87
51230	PHF20	0.87
23081	JMJD2C	0.9
3275	PRMT2	0.91
9554	SEC22B	0.91
93081	C13orf27	0.93
10933	MORF4L1	0.93
79188	TMEM43	0.94
8721	EDF1	0.94
23338	PHF15	0.98
92840	REEP6	0.99
1107	CHD3	1
5927	KDM5A	1.01
5928	RBBP4	1.01
7468	WHSC1	1.01
4152	MBD1	1.02
81929	SEH1L	1.02
25988	HINFP	1.03
9112	MTA1	1.07
79677	SMC6	1.09
55717	BRWD2	1.12
23030	KDM4B	1.125
83860	TAF3	1.13
55706	TMEM48	1.14
6598	SMARCB1	1.19
1642	DDB1	1.22
79969	C6orf134	1.22
9129	PRPF3	1.24
4928	NUP98	1.24
23335	WDR7	1.24
23673	STX12	1.25
55662	HIF1AN	1.25
26054	SENP6	1.25
57338	JPH3	1.26
84939	MUM1	1.28
9810	RNF40	1.28
147991	DPY19L3	1.28
546	ATRX	1.3
6119	RPA3	1.3
27154	BRPF3	1.32
9557	CHD1L	1.33
6999	TDO2	1.33
122402	TDRD9	1.34
7348	UPK1B	1.36
113130	CDCA5	1.42
86	ACTL6A	1.43
3622	ING2	1.44
326	AIRE	1.47
6917	TCEA1	1.47
23774	BRD1	1.48
79152	FA2H	1.52
29943	PADI1	1.52
84289	ING5	1.57
154150	HDGFL1	1.59
5585	PKN1	1.61
10155	TRIM28	1.62
79885	HDAC11	1.64
163590	TOR1AIP2	1.72
8972	MGAM	1.74
57649	PHF12	1.74
23028	AOF2	1.75
23411	SIRT1	1.81
8450	CUL4B	1.82
10228	STX6	1.85
79643	CHMP6	1.85
91133	L3MBTL4	1.86
54623	PAF1	1.95
7514	XPO1	2.04
8794	TNFRSF10C	2.06
2138	EYA1	2.18
2091	FBL	2.26
701	BUB1B	2.26
56165	TDRD1	2.26
3838	KPNA2	2.31
23469	PHF3	2.31
79902	NUP85	2.33
57062	DDX24	2.38
6843	VAMP1	2.47
55340	GIMAP5	2.47
63978	PRDM14	2.5
22992	FBXL11	2.52
170394	PWWP2B	2.54
123169	LEO1	2.63
54790	TET2	2.69
64091	POPDC2	2.72
1017	CDK2	2.74
8473	OGT	2.79
676	BRDT	2.9
51652	VPS24	2.94
9212	AURKB	3.04
408	ARRB1	3.05
2222	FDFT1	3.07
84522	JAGN1	3.08
6015	RING1	3.18
27097	TAF5L	3.3
55683	KIAA1310	3.34
7272	TTK	3.34
2705	GJB1	3.35
128866	CHMP4B	3.36
11083	DIDO1	3.36
5573	PRKAR1A	3.47
83903	GSG2	3.48
80816	ASXL3	3.57
8243	SMC1A	3.63
170575	GIMAP1	3.77
6890	TAP1	3.82
256979	SUN3	3.85
23476	BRD4	4.04
6790	AURKA	4.11
11284	PNKP	4.2
9524	TECR	4.25
54867	TMEM214	4.5
55693	KDM4D	4.59
2542	SLC37A4	4.86
93611	FBXO44	5.22
160418	TMTC3	5.37
6604	SMARCD3	5.82
8019	BRD3	6.17
29781	NCAPH2	6.34
84233	TMEM126A	6.88
84844	PHF5A	7.14
5905	RANGAP1	7.68
2139	EYA2	7.84
983	CDC2	8.08
112869	CCDC101	8.17
54968	TMEM70	8.3
11000	SLC27A3	11.91
10285	SMNDC1	12.03
4236	MFAP1	13.18
51564	HDAC7	13.25
23636	NUP62	14.66
9513	FXR2	15.21
91646	TDRD12	15.53
79823	C2orf34	17.09
10569	SLU7	17.19
27243	CHMP2A	25.21
