GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
57680	4	M09	-2.47	94	317	0.0148638353488576	1	3	3	100	57680	CHD8	s33580	TRUE	TRUE
57680	5	M09	-1.04	95	699	0.0148638353488576	1	3	3	100	57680	CHD8	s33581	FALSE	TRUE
165918	5	O06	-4.76	96	162	0.0148781618619622	1	3	3	100	165918	RNF168	s46601	TRUE	TRUE
165918	5	P05	-3.87	97	206	0.0148781618619622	1	3	3	100	165918	RNF168	s46599	TRUE	TRUE
4236	8	O22	-2.72	113	287	0.0197067921995509	1	3	3	100	4236	MFAP1	s8708	TRUE	TRUE
4236	6	O22	-1.69	114	472	0.0197067921995509	1	3	3	100	4236	MFAP1	s8706	TRUE	TRUE
4236	7	O22	-0.9	115	769	0.0197067921995509	1	3	3	100	4236	MFAP1	s8707	FALSE	TRUE
7994	2	O21	-5.24	121	149	0.0232352870527352	1	3	3	100	7994	MYST3	s15532	TRUE	TRUE
7994	3	O21	-3.08	122	259	0.0232352870527352	1	3	3	100	7994	MYST3	s15534	TRUE	TRUE
54491	7	H19	-4.95	130	157	0.0251382580277168	1	3	3	100	54491	FAM105A	s29068	TRUE	TRUE
54491	6	H19	-2.51	131	311	0.0251382580277168	1	3	3	100	54491	FAM105A	s29067	TRUE	TRUE
54491	8	H19	-0.78	132	833	0.0251382580277168	1	3	3	100	54491	FAM105A	s29069	FALSE	TRUE
51225	8	M06	-4.43	140	175	0.0275840696845591	1	3	3	100	51225	ABI3	s27711	TRUE	TRUE
51225	6	M06	-2.76	141	283	0.0275840696845591	1	3	3	100	51225	ABI3	s27709	TRUE	TRUE
55585	8	L17	-13.02	153	85	0.028917161869309	1	2	3	67	55585	UBE2Q1	s31021	TRUE	TRUE
55585	6	L17	-2.68	154	290	0.028917161869309	1	2	3	67	55585	UBE2Q1	s31019	TRUE	TRUE
6795	1	M13	-4.54	157	171	0.0294973430085198	1	3	3	100	6795	AURKC	s13582	TRUE	TRUE
6795	3	M13	-2.63	158	293	0.0294973430085198	1	3	3	100	6795	AURKC	s13584	TRUE	TRUE
7272	7	O02	-19.02	167	64	0.0334152829296947	1	3	3	100	7272	TTK	s121	TRUE	TRUE
7272	6	O02	-17.16	168	67	0.0334152829296947	1	3	3	100	7272	TTK	s120	TRUE	TRUE
7272	8	O02	-0.63	169	914	0.0334152829296947	1	3	3	100	7272	TTK	s122	FALSE	TRUE
11284	6	P21	-4.36	188	180	0.0379510470982699	1	3	3	100	11284	PNKP	s22286	TRUE	TRUE
11284	7	P21	-2.37	189	334	0.0379510470982699	1	3	3	100	11284	PNKP	s22287	TRUE	TRUE
55693	2	J03	-3.16	200	251	0.0399186379276142	1	3	3	100	55693	KDM4D	s31268	TRUE	TRUE
55693	3	J03	-2.52	201	309	0.0399186379276142	1	3	3	100	55693	KDM4D	s31267	TRUE	TRUE
55693	1	J03	-0.53	202	971	0.0399186379276142	1	3	3	100	55693	KDM4D	s31266	FALSE	TRUE
10051	6	P17	-3.74	206	213	0.0410366277884657	1	3	3	100	10051	SMC4	s19538	TRUE	TRUE
10051	8	P17	-1.58	207	505	0.0410366277884657	1	3	3	100	10051	SMC4	s19540	TRUE	TRUE
10051	7	P17	-0.52	208	976	0.0410366277884657	1	3	3	100	10051	SMC4	s19539	FALSE	TRUE
22845	6	O12	-2.42	215	323	0.0442740336362857	1	3	3	100	22845	DOLK	s22484	TRUE	TRUE
22845	7	O12	-2.21	216	361	0.0442740336362857	1	3	3	100	22845	DOLK	s22485	TRUE	TRUE
51588	2	F03	-2.57	218	304	0.0453143085337727	1	3	3	100	51588	PIAS4	s28369	TRUE	TRUE
51588	1	F03	-1.97	219	403	0.0453143085337727	1	3	3	100	51588	PIAS4	s28370	TRUE	TRUE
51588	3	F03	-0.48	220	1004	0.0453143085337727	1	3	3	100	51588	PIAS4	s28368	FALSE	TRUE
80012	5	M17	-2.39	221	329	0.0461226722853528	1	3	3	100	80012	PHC3	s36818	TRUE	TRUE
80012	4	N17	-1.54	222	516	0.0461226722853528	1	3	3	100	80012	PHC3	s36819	TRUE	TRUE
80012	4	M17	-0.47	223	1018	0.0461226722853528	1	3	3	100	80012	PHC3	s36817	FALSE	TRUE
29028	3	B19	-2.24	224	352	0.0468771558672125	1	3	3	100	29028	ATAD2	s26394	TRUE	TRUE
29028	1	B19	-2.15	225	373	0.0468771558672125	1	3	3	100	29028	ATAD2	s26395	TRUE	TRUE
4299	1	L20	-3.67	226	218	0.0480822964293699	1	3	3	100	4299	AFF1	s8825	TRUE	TRUE
4299	3	L20	-2.11	227	378	0.0480822964293699	1	3	3	100	4299	AFF1	s8824	TRUE	TRUE
257218	4	C14	-3.25	229	246	0.0488119122005879	1	3	3	100	257218	SHPRH	s48875	TRUE	TRUE
257218	5	D13	-2.09	230	381	0.0488119122005879	1	3	3	100	257218	SHPRH	s48876	TRUE	TRUE
3684	7	L13	-3.21	245	249	0.0520298077296451	1	3	3	100	3684	ITGAM	s7566	TRUE	TRUE
3684	8	L13	-2.01	246	394	0.0520298077296451	1	3	3	100	3684	ITGAM	s7567	TRUE	TRUE
9557	4	D01	-2.14	252	374	0.0530381935250226	1	3	3	100	9557	CHD1L	s18357	TRUE	TRUE
9557	5	C01	-2.01	253	395	0.0530381935250226	1	3	3	100	9557	CHD1L	s18356	TRUE	TRUE
2138	1	E03	-4.6	292	168	0.0638651744737784	1	3	3	100	2138	EYA1	s4905	TRUE	TRUE
2138	3	E03	-2.05	293	386	0.0638651744737784	1	3	3	100	2138	EYA1	s4906	TRUE	TRUE
2138	2	E03	-0.33	294	1139	0.0638651744737784	1	3	3	100	2138	EYA1	s4904	FALSE	TRUE
163589	5	C06	-2.51	299	312	0.0646865327107565	1	3	3	100	163589	TDRD5	s46463	TRUE	TRUE
163589	4	C06	-1.8	300	442	0.0646865327107565	1	3	3	100	163589	TDRD5	s46462	TRUE	TRUE
9570	7	I16	-2.37	301	335	0.0648806801041532	1	3	3	100	9570	GOSR2	s18384	TRUE	TRUE
9570	8	I16	-1.8	302	443	0.0648806801041532	1	3	3	100	9570	GOSR2	s18385	TRUE	TRUE
9570	6	I16	-0.33	303	1141	0.0648806801041532	1	3	3	100	9570	GOSR2	s18383	FALSE	TRUE
408	2	A03	-2.55	311	306	0.0666319749068466	1	3	3	100	408	ARRB1	s1624	TRUE	TRUE
408	3	A03	-1.79	312	448	0.0666319749068466	1	3	3	100	408	ARRB1	s1622	TRUE	TRUE
27005	5	K16	-2.31	323	342	0.0683192772576478	1	3	3	100	27005	USP21	s223719	TRUE	TRUE
27005	4	K16	-1.77	324	454	0.0683192772576478	1	3	3	100	27005	USP21	s25690	TRUE	TRUE
326	2	A01	-2.36	334	336	0.0708842088007736	1	3	3	100	326	AIRE	s1440	TRUE	TRUE
326	3	A01	-1.73	335	463	0.0708842088007736	1	3	3	100	326	AIRE	s223880	TRUE	TRUE
9317	6	M07	-3.34	346	242	0.0743669534554127	1	3	3	100	9317	PTER	s17799	TRUE	TRUE
9317	8	M07	-1.68	347	475	0.0743669534554127	1	3	3	100	9317	PTER	s17801	TRUE	TRUE
2122	1	E01	-1.72	362	465	0.0797238935944381	1	3	3	100	2122	EVI1	s4873	TRUE	TRUE
2122	3	E01	-1.62	363	494	0.0797238935944381	1	3	3	100	2122	EVI1	s4874	TRUE	TRUE
10891	5	C15	-3.68	368	216	0.0812318971636461	1	3	3	100	10891	PPARGC1A	s21393	TRUE	TRUE
10891	4	C15	-2.99	369	261	0.0812318971636461	1	3	3	100	10891	PPARGC1A	s21394	TRUE	TRUE
10891	4	D15	-0.22	370	1232	0.0812318971636461	1	3	3	100	10891	PPARGC1A	s21395	FALSE	TRUE
8208	4	A07	-1.66	372	479	0.081544510519906	1	2	3	67	8208	CHAF1B	s15705	TRUE	TRUE
8208	5	A07	-1.6	373	499	0.081544510519906	1	2	3	67	8208	CHAF1B	s15706	TRUE	TRUE
51773	4	J11	-4.25	375	186	0.0828233351210603	1	3	3	100	51773	RSF1	s28649	TRUE	TRUE
51773	4	I11	-2.27	376	346	0.0828233351210603	1	3	3	100	51773	RSF1	s28648	TRUE	TRUE
51773	5	I11	-0.22	377	1233	0.0828233351210603	1	3	3	100	51773	RSF1	s28650	FALSE	TRUE
9866	3	G08	-1.74	385	461	0.0849271536694058	1	3	3	100	9866	TRIM66	s458621	TRUE	TRUE
9866	1	G08	-1.56	386	510	0.0849271536694058	1	3	3	100	9866	TRIM66	s458620	TRUE	TRUE
23338	4	F19	-1.72	392	466	0.0867964895797461	1	3	3	100	23338	PHF15	s23597	TRUE	TRUE
23338	4	E19	-1.54	393	517	0.0867964895797461	1	3	3	100	23338	PHF15	s23596	TRUE	TRUE
9611	1	E14	-2.38	397	332	0.0905859880207844	1	3	3	100	9611	NCOR1	s201	TRUE	TRUE
9611	2	E14	-1.52	398	524	0.0905859880207844	1	3	3	100	9611	NCOR1	s202	TRUE	TRUE
83933	1	B16	-1.81	399	440	0.0915438696073517	1	3	3	100	83933	HDAC10	s38332	TRUE	TRUE
83933	2	B16	-1.51	400	531	0.0915438696073517	1	3	3	100	83933	HDAC10	s38333	TRUE	TRUE
3622	1	G15	-2.23	404	354	0.0925059259034365	1	3	3	100	3622	ING2	s7431	TRUE	TRUE
3622	2	G15	-1.51	405	532	0.0925059259034365	1	3	3	100	3622	ING2	s7433	TRUE	TRUE
54947	7	J10	-2.89	465	274	0.109006938487862	1	3	3	100	54947	LPCAT2	s29824	TRUE	TRUE
54947	6	J10	-1.94	466	411	0.109006938487862	1	3	3	100	54947	LPCAT2	s29823	TRUE	TRUE
54947	8	J10	-0.11	467	1357	0.109006938487862	1	3	3	100	54947	LPCAT2	s29825	FALSE	TRUE
29072	1	B21	-3.44	502	236	0.118148074438012	1	3	3	100	29072	SETD2	s26424	TRUE	TRUE
29072	2	B21	-2.47	503	318	0.118148074438012	1	3	3	100	29072	SETD2	s26425	TRUE	TRUE
29072	3	B21	-0.08	504	1397	0.118148074438012	1	3	3	100	29072	SETD2	s26423	FALSE	TRUE
80816	4	O01	-3.17	511	250	0.122254237180395	1	3	3	100	80816	ASXL3	s37401	TRUE	TRUE
80816	4	P01	-3.03	512	260	0.122254237180395	1	3	3	100	80816	ASXL3	s37403	TRUE	TRUE
80816	5	O01	-0.07	513	1410	0.122254237180395	1	3	3	100	80816	ASXL3	s37402	FALSE	TRUE
6790	2	M11	-13.53	514	79	0.122774098759258	1	3	3	100	6790	AURKA	s197	TRUE	TRUE
6790	1	M11	-4.26	515	185	0.122774098759258	1	3	3	100	6790	AURKA	s196	TRUE	TRUE
6790	3	M11	-0.07	516	1411	0.122774098759258	1	3	3	100	6790	AURKA	s195	FALSE	TRUE
57062	8	G03	-3.79	607	211	0.143927547930886	1	3	3	100	57062	DDX24	s32633	TRUE	TRUE
57062	7	G03	-1.64	608	485	0.143927547930886	1	3	3	100	57062	DDX24	s32632	TRUE	TRUE
57062	6	G03	-0.01	609	1492	0.143927547930886	1	3	3	100	57062	DDX24	s32631	FALSE	TRUE
11284	8	P21	0.29	2181	2181	0.0379510470982699	0	3	3	100	11284	PNKP	s22288	FALSE	TRUE
113130	8	A07	2.43	2181	2181	0.00677224570825093	0	2	3	67	113130	CDCA5	s41426	FALSE	TRUE
163589	5	D05	0.32	2181	2181	0.0646865327107565	0	3	3	100	163589	TDRD5	s46464	FALSE	TRUE
165918	4	O06	0.02	2181	2181	0.0148781618619622	0	3	3	100	165918	RNF168	s46600	FALSE	TRUE
2122	2	E01	0.58	2181	2181	0.0797238935944381	0	3	3	100	2122	EVI1	s4872	FALSE	TRUE
22845	8	O12	0.15	2181	2181	0.0442740336362857	0	3	3	100	22845	DOLK	s22486	FALSE	TRUE
23338	5	E19	0.2	2181	2181	0.0867964895797461	0	3	3	100	23338	PHF15	s23598	FALSE	TRUE
257218	5	C14	0.47	2181	2181	0.0488119122005879	0	3	3	100	257218	SHPRH	s48877	FALSE	TRUE
27005	5	L15	0.54	2181	2181	0.0683192772576478	0	3	3	100	27005	USP21	s25691	FALSE	TRUE
29028	2	B19	0.14	2181	2181	0.0468771558672125	0	3	3	100	29028	ATAD2	s26393	FALSE	TRUE
326	1	A01	0.67	2181	2181	0.0708842088007736	0	3	3	100	326	AIRE	s1439	FALSE	TRUE
3622	3	G15	0.32	2181	2181	0.0925059259034365	0	3	3	100	3622	ING2	s7432	FALSE	TRUE
3684	6	L13	0.05	2181	2181	0.0520298077296451	0	3	3	100	3684	ITGAM	s7565	FALSE	TRUE
408	1	A03	0.02	2181	2181	0.0666319749068466	0	3	3	100	408	ARRB1	s1623	FALSE	TRUE
4299	2	L20	0.33	2181	2181	0.0480822964293699	0	3	3	100	4299	AFF1	s8823	FALSE	TRUE
51225	7	M06	0.26	2181	2181	0.0275840696845591	0	3	3	100	51225	ABI3	s27710	FALSE	TRUE
55585	7	L17	1.07	2181	2181	0.028917161869309	0	2	3	67	55585	UBE2Q1	s31020	FALSE	TRUE
6795	2	M13	0.17	2181	2181	0.0294973430085198	0	3	3	100	6795	AURKC	s13583	FALSE	TRUE
7994	1	O21	0.89	2181	2181	0.0232352870527352	0	3	3	100	7994	MYST3	s15533	FALSE	TRUE
8208	4	B07	2.12	2181	2181	0.081544510519906	0	2	3	67	8208	CHAF1B	s15704	FALSE	TRUE
83933	3	B16	0.63	2181	2181	0.0915438696073517	0	3	3	100	83933	HDAC10	s38334	FALSE	TRUE
9317	7	M07	0.35	2181	2181	0.0743669534554127	0	3	3	100	9317	PTER	s17800	FALSE	TRUE
9557	4	C01	0.04	2181	2181	0.0530381935250226	0	3	3	100	9557	CHD1L	s18358	FALSE	TRUE
9611	3	E14	0.29	2181	2181	0.0905859880207844	0	3	3	100	9611	NCOR1	s203	FALSE	TRUE
9866	2	G08	0.04	2181	2181	0.0849271536694058	0	3	3	100	9866	TRIM66	s230417	FALSE	TRUE
