GeneID	GeneSymbol	median_score
54737	MPHOSPH8	-1.08
255043	TMEM86B	-1.06
5252	PHF1	-1.05
9063	PIAS2	-1.05
4204	MECP2	-1.04
23424	TDRD7	-1.02
84193	SETD3	-1.02
23410	SIRT3	-1.01
373509	USP50	-0.99
10474	TADA3	-0.99
80218	NAA50	-0.97
6811	STX5	-0.96
84939	MUM1	-0.96
8805	TRIM24	-0.96
6314	ATXN7	-0.94
163183	SYNE4	-0.94
171023	ASXL1	-0.94
8450	CUL4B	-0.93
10162	LPCAT3	-0.93
79969	C6orf134	-0.92
85365	ALG2	-0.91
3838	KPNA2	-0.91
57337	SENP7	-0.91
63925	ZNF335	-0.91
2145	EZH1	-0.9
29994	BAZ2B	-0.9
79918	SETD6	-0.89
5585	PKN1	-0.88
2286	FKBP2	-0.88
84522	JAGN1	-0.88
64324	NSD1	-0.86
9918	NCAPD2	-0.86
1059	CENPB	-0.86
10982	MAPRE2	-0.85
9646	CTR9	-0.85
390245	NA	-0.84
23310	NCAPD3	-0.84
23028	AOF2	-0.84
9329	GTF3C4	-0.83
114882	OSBPL8	-0.82
55209	SETD5	-0.8
11270	NRM	-0.8
29943	PADI1	-0.79
5903	RANBP2	-0.79
23204	ARL6IP1	-0.78
79913	ACTR5	-0.78
3229	HOXC13	-0.76
55898	UNC45A	-0.76
64327	LMBR1	-0.76
65991	FUNDC2	-0.76
3276	PRMT1	-0.76
1643	DDB2	-0.75
92822	ZNF276	-0.74
10155	TRIM28	-0.74
8986	RPS6KA4	-0.74
7158	TP53BP1	-0.73
58508	KMT2C	-0.73
55662	HIF1AN	-0.72
7324	UBE2E1	-0.72
10567	RABAC1	-0.71
90780	PYGO2	-0.7
57661	PHRF1	-0.69
54623	PAF1	-0.68
3015	H2AFZ	-0.68
51097	SCCPDH	-0.68
10948	STARD3	-0.67
6880	TAF9	-0.66
22992	FBXL11	-0.66
65094	JMJD4	-0.65
5929	RBBP5	-0.65
100101267	POM121C	-0.64
3275	PRMT2	-0.64
11262	SP140	-0.64
54880	BCOR	-0.63
84181	CHD6	-0.63
8850	KAT2B	-0.62
10195	ALG3	-0.62
2222	FDFT1	-0.61
6843	VAMP1	-0.6
23309	SIN3B	-0.6
4302	MLLT6	-0.6
79723	SUV39H2	-0.59
10282	BET1	-0.58
158880	USP51	-0.58
79643	CHMP6	-0.58
93081	C13orf27	-0.57
23081	JMJD2C	-0.57
83852	SETDB2	-0.56
140836	BANF2	-0.56
10389	SCML2	-0.56
121536	AEBP2	-0.54
6015	RING1	-0.54
10569	SLU7	-0.54
5253	PHF2	-0.53
1488	CTBP2	-0.53
140690	CTCFL	-0.52
27238	GPKOW	-0.52
3840	KPNA4	-0.52
2590	GALNT2	-0.52
348801	LNP1	-0.51
991	CDC20	-0.51
83862	TMEM120A	-0.51
59335	PRDM12	-0.5
8314	BAP1	-0.5
64426	SUDS3	-0.5
8726	EED	-0.49
57634	EP400	-0.49
10847	SRCAP	-0.49
26578	OSTF1	-0.48
254065	BRWD3	-0.48
23468	CBX5	-0.48
126668	TDRD10	-0.48
221400	TDRD6	-0.48
51547	SIRT7	-0.48
221656	KDM1B	-0.47
55869	HDAC8	-0.46
79142	PHF23	-0.46
11168	PSIP1	-0.46
8554	PIAS1	-0.45
84975	MFSD5	-0.45
51230	PHF20	-0.45
400966	RGPD1	-0.44
931	MS4A1	-0.44
84289	ING5	-0.44
8086	AAAS	-0.44
6598	SMARCB1	-0.43
9682	KDM4A	-0.43
2705	GJB1	-0.42
53615	MBD3	-0.42
23345	SYNE1	-0.42
79152	FA2H	-0.42
57325	CSRP2BP	-0.41
10951	CBX1	-0.41
6844	VAMP2	-0.4
3717	JAK2	-0.4
63978	PRDM14	-0.39
54496	PRMT7	-0.39
79595	SAP130	-0.38
23408	SIRT5	-0.38
11177	BAZ1A	-0.37
51780	KDM3B	-0.37
1107	CHD3	-0.37
123169	LEO1	-0.37
472	ATM	-0.36
1962	EHHADH	-0.36
11107	PRDM5	-0.36
60343	FAM3A	-0.36
675	BRCA2	-0.36
283238	SLC22A24	-0.36
51548	SIRT6	-0.36
7703	PCGF2	-0.36
27443	CECR2	-0.36
5337	PLD1	-0.35
8379	MAD1L1	-0.35
648	BMI1	-0.35
54867	TMEM214	-0.35
84444	DOT1L	-0.35
1642	DDB1	-0.35
6613	SUMO2	-0.35
91782	CHMP7	-0.34
10445	MCRS1	-0.34
8930	MBD4	-0.34
57552	AADACL1	-0.34
56163	RNF17	-0.34
51652	VPS24	-0.34
64754	SMYD3	-0.33
23306	TMEM194A	-0.33
10318	TNIP1	-0.32
23063	WAPAL	-0.31
55632	KIAA1333	-0.3
9869	SETDB1	-0.3
7329	UBE2I	-0.3
23304	UBR2	-0.3
10943	MSL3	-0.29
8085	MLL2	-0.29
401265	KLHL31	-0.29
5562	PRKAA1	-0.29
23339	VPS39	-0.29
23409	SIRT4	-0.29
699	BUB1	-0.28
10867	TSPAN9	-0.28
55904	KMT2E	-0.27
79139	DERL1	-0.27
8289	ARID1A	-0.27
6917	TCEA1	-0.27
93166	PRDM6	-0.27
10600	USP16	-0.27
8202	NCOA3	-0.26
3912	LAMB1	-0.26
8165	AKAP1	-0.26
93624	NA	-0.26
2956	MSH6	-0.26
11198	SUPT16H	-0.26
10054	UBA2	-0.26
79073	TMEM109	-0.25
10237	SLC35B1	-0.25
79677	SMC6	-0.24
2139	EYA2	-0.24
23476	BRD4	-0.24
4297	MLL	-0.23
23335	WDR7	-0.23
89	ACTN3	-0.23
27125	AFF4	-0.23
84717	HDGFRP2	-0.23
27348	TOR1B	-0.23
86	ACTL6A	-0.22
1387	CREBBP	-0.22
29058	TMEM230	-0.22
6299	SALL1	-0.22
253635	CCDC75	-0.22
9482	STX8	-0.22
10762	NUP50	-0.21
56943	ENY2	-0.21
6941	TCF19	-0.21
256380	SCML4	-0.21
64091	POPDC2	-0.21
3068	HDGF	-0.21
9341	VAMP3	-0.21
122402	TDRD9	-0.2
7862	BRPF1	-0.2
51322	WAC	-0.2
56981	PRDM11	-0.2
83746	L3MBTL2	-0.19
9960	USP3	-0.19
161176	SYNE3	-0.19
10735	STAG2	-0.19
90268	FAM105B	-0.19
545	ATR	-0.19
84912	SLC35B4	-0.18
9688	NUP93	-0.18
56262	LRRC8A	-0.17
9425	CDYL	-0.17
10269	ZMPSTE24	-0.17
6594	SMARCA1	-0.17
57338	JPH3	-0.17
55818	JMJD1A	-0.17
5110	PCMT1	-0.17
55023	PHIP	-0.16
80205	CHD9	-0.16
10668	CGRRF1	-0.16
26610	ELP4	-0.16
54790	TET2	-0.16
1647	GADD45A	-0.16
10629	TAF6L	-0.16
7319	UBE2A	-0.16
8721	EDF1	-0.15
10274	STAG1	-0.15
55266	TMEM19	-0.15
55063	ZCWPW1	-0.15
29082	CHMP4A	-0.14
114822	RHPN1	-0.14
10664	CTCF	-0.14
79831	JMJD5	-0.13
56950	SMYD2	-0.13
8028	MLLT10	-0.13
27349	MCAT	-0.13
79828	METTL8	-0.13
9219	MTA2	-0.12
23411	SIRT1	-0.12
143241	DYDC1	-0.12
10524	KAT5	-0.12
3687	ITGAX	-0.12
25972	UNC50	-0.12
83860	TAF3	-0.12
55627	SMPD4	-0.12
1786	DNMT1	-0.11
23516	SLC39A14	-0.11
10970	CKAP4	-0.11
196541	METTL21C	-0.1
143884	CWF19L2	-0.1
340061	TMEM173	-0.1
129401	NUP35	-0.1
55352	C17orf79	-0.1
90826	PRMT10	-0.09
51592	TRIM33	-0.09
4673	NAP1L1	-0.09
3431	SP110	-0.09
55777	MBD5	-0.09
23569	PADI4	-0.09
4591	TRIM37	-0.08
151194	FAM119A	-0.08
94026	POM121L2	-0.08
200424	TET3	-0.08
92421	CHMP4C	-0.08
8019	BRD3	-0.08
23137	SMC5	-0.08
11160	ERLIN2	-0.07
4600	MX2	-0.07
10036	CHAF1A	-0.07
9913	SUPT7L	-0.07
79023	NUP37	-0.07
7290	HIRA	-0.07
152098	ZCWPW2	-0.06
147007	TMEM199	-0.06
2033	EP300	-0.05
27044	SND1	-0.05
56165	TDRD1	-0.05
23774	BRD1	-0.05
54617	INO80	-0.05
10419	PRMT5	-0.05
140732	SUN5	-0.05
84236	RHBDD1	-0.05
57136	APMAP	-0.05
5927	KDM5A	-0.04
5563	PRKAA2	-0.04
1106	CHD2	-0.04
8878	SQSTM1	-0.04
65980	BRD9	-0.03
93380	MMGT1	-0.03
7334	UBE2N	-0.03
9426	CDY2A	-0.03
6871	TADA2A	-0.03
27127	SMC1B	-0.02
26054	SENP6	-0.02
10014	HDAC5	-0.02
6999	TDO2	-0.02
23225	NUP210	-0.02
55140	ELP3	-0.01
55170	PRMT6	-0.01
11176	BAZ2A	-0.01
3054	HCFC1	-0.01
9025	RNF8	-0.01
25840	METTL7A	-0.01
29843	SENP1	0
5897	RAG2	0
23326	USP22	0
6881	TAF10	0
54708	MARCH5	0
8520	HAT1	0
151393	FAM82A1	0
9678	PHF14	0
91133	L3MBTL4	0
4174	MCM5	0
9126	SMC3	0
6801	STRN	0
5987	TRIM27	0
23429	RYBP	0
26007	DAK	0
64431	ACTR6	0
7320	UBE2B	0
55636	CHD7	0
2146	EZH2	0
2542	SLC37A4	0
3799	KIF5B	0
25862	USP49	0
199953	TMEM201	0
6500	SKP1	0
11097	NUPL2	0
10734	STAG3	0
81550	TDRD3	0
3070	HELLS	0.01
147991	DPY19L3	0.01
5905	RANGAP1	0.01
57332	CBX8	0.01
114803	MYSM1	0.02
1108	CHD4	0.02
79960	PHF17	0.02
25942	SIN3A	0.02
6672	SP100	0.02
6877	TAF5	0.02
80152	CENPT	0.02
9612	NCOR2	0.02
54968	TMEM70	0.03
8972	MGAM	0.03
51131	PHF11	0.03
9883	POM121	0.03
8760	CDS2	0.04
2289	FKBP5	0.04
6810	STX4	0.04
79902	NUP85	0.05
4665	NAB2	0.05
9730	VPRBP	0.05
203547	NA	0.05
6595	SMARCA2	0.05
157753	TMEM74	0.06
11143	MYST2	0.06
56895	AGPAT4	0.06
8242	JARID1C	0.06
23279	NUP160	0.06
5579	PRKCB	0.07
84261	FBXW9	0.07
1787	TRDMT1	0.07
196483	FAM86A	0.07
23512	SUZ12	0.08
10098	TSPAN5	0.08
7112	TMPO	0.08
124359	CDYL2	0.08
1386	ATF2	0.08
79188	TMEM43	0.08
7514	XPO1	0.08
9958	USP15	0.08
3066	HDAC2	0.08
23030	JMJD2B	0.08
7799	PRDM2	0.09
154150	HDGFL1	0.09
10159	ATP6AP2	0.09
138474	TAF1L	0.1
84787	SUV420H2	0.1
57142	RTN4	0.1
56970	ATXN7L3	0.1
7341	SUMO1	0.1
22823	MTF2	0.1
56979	PRDM9	0.1
10447	FAM3C	0.1
676	BRDT	0.11
51522	TMEM14C	0.11
9870	AREL1	0.11
2186	BPTF	0.11
51105	PHF20L1	0.11
54454	ATAD2B	0.11
154807	VKORC1L1	0.11
1105	CHD1	0.11
56341	PRMT8	0.12
5896	RAG1	0.12
256979	SUN3	0.12
26984	SEC22A	0.12
10285	SMNDC1	0.13
254359	ZDHHC24	0.13
8648	NCOA1	0.13
25855	BRMS1	0.13
5926	ARID4A	0.13
64598	MOSPD3	0.13
26998	FETUB	0.13
9767	PHF16	0.13
6515	SLC2A3	0.13
84928	TMEM209	0.13
51564	HDAC7	0.13
26013	L3MBTL	0.14
170575	GIMAP1	0.14
6602	SMARCD1	0.14
5879	RAC1	0.14
23492	CBX7	0.14
2733	GLE1	0.14
79001	VKORC1	0.14
10765	KDM5B	0.14
3621	ING1	0.14
81565	NDEL1	0.14
51147	ING4	0.15
84814	PPAPDC3	0.15
93973	ACTR8	0.15
29774	NA	0.15
26502	NARF	0.15
51533	PHF7	0.15
8110	DPF3	0.15
8243	SMC1A	0.16
9129	PRPF3	0.16
5578	PRKCA	0.16
3836	KPNA1	0.16
7586	ZKSCAN1	0.16
27154	BRPF3	0.16
27314	RAB30	0.16
27097	TAF5L	0.16
5977	DPF2	0.17
158358	KIAA2026	0.17
642636	NA	0.17
6119	RPA3	0.17
546	ATRX	0.17
5630	PRPH	0.18
84102	SLC41A2	0.18
8021	NUP214	0.18
54014	BRWD1	0.19
6601	SMARCC2	0.19
6883	TAF12	0.19
8284	JARID1D	0.19
23353	UNC84A	0.19
8681	JMJD7-PLA2G4B	0.19
9748	SLK	0.2
25978	CHMP2B	0.2
29128	UHRF1	0.2
23511	NUP188	0.2
83903	GSG2	0.2
55151	TMEM38B	0.2
5431	POLR2B	0.2
6856	SYPL1	0.2
255330	C3orf46	0.2
84312	BRMS1L	0.21
8473	OGT	0.21
11083	DIDO1	0.22
5580	PRKCD	0.22
9926	LPGAT1	0.22
7874	USP7	0.22
23592	LEMD3	0.22
22933	SIRT2	0.22
729857	RGPD2	0.22
59343	SENP2	0.22
26092	TOR1AIP1	0.22
2332	FMR1	0.22
7403	UTX	0.22
23135	KDM6B	0.23
29095	ORMDL2	0.23
79053	ALG8	0.23
8834	TMEM11	0.23
10490	VTI1B	0.23
57462	KIAA1161	0.23
3895	KTN1	0.23
23067	SETD1B	0.24
10890	RAB10	0.24
23673	STX12	0.24
8932	MBD2	0.25
2962	GTF2F1	0.25
2280	FKBP1A	0.26
10313	RTN3	0.26
1468	SLC25A10	0.26
51669	TMEM66	0.26
91181	NUP210L	0.27
23397	NCAPH	0.27
57713	SFMBT2	0.27
51111	SUV420H1	0.28
53371	NUP54	0.28
4012	LNPEP	0.28
7726	TRIM26	0.28
6045	RNF2	0.29
51317	PHF21A	0.29
84295	PHF6	0.29
6942	TCF20	0.29
10038	PARP2	0.29
4998	ORC1L	0.29
88	ACTN2	0.3
80314	EPC1	0.3
144404	TMEM120B	0.3
54892	NCAPG2	0.3
3703	STT3A	0.3
115290	FBXO17	0.31
56978	PRDM8	0.31
30	ACAA1	0.31
51343	FZR1	0.31
51026	GOLT1B	0.31
79697	C14orf169	0.31
55139	ANKZF1	0.31
79903	NAA60	0.32
51742	ARID4B	0.32
639	PRDM1	0.32
55252	ASXL2	0.32
51460	SFMBT1	0.32
22895	RPH3A	0.33
54093	SETD4	0.33
55274	PHF10	0.33
79663	HSPBAP1	0.34
11332	ACOT7	0.34
375056	MIA3	0.34
117143	TADA1L	0.34
80335	WDR82	0.34
10743	RAI1	0.35
1912	PHC2	0.35
55148	UBR7	0.35
2073	ERCC5	0.35
138151	NACC2	0.35
9031	BAZ1B	0.36
4675	NAP1L3	0.36
56254	RNF20	0.36
706	TSPO	0.37
4616	GADD45B	0.37
51337	THEM6	0.37
55717	BRWD2	0.37
7175	TPR	0.38
6419	SETMAR	0.38
6996	TDG	0.38
6749	SSRP1	0.38
80854	SETD7	0.38
1017	CDK2	0.38
8193	DPF1	0.38
54934	C12orf41	0.38
26147	PHF19	0.39
339123	JMJD8	0.39
148581	UBE2U	0.39
29117	BRD7	0.4
2965	GTF2H1	0.4
221037	JMJD1C	0.4
201254	STRA13	0.4
353238	PADI6	0.41
79184	BRCC3	0.41
79577	CDC73	0.41
128817	CSTL1	0.41
23613	ZMYND8	0.41
7348	UPK1B	0.41
6046	BRD2	0.41
8359	HIST1H4A	0.41
79609	METTL21D	0.42
90523	MLIP	0.42
55806	HR	0.42
8464	SUPT3H	0.42
10336	PCGF3	0.43
55850	USE1	0.43
112869	CCDC101	0.43
84678	KDM2B	0.44
55080	TAPBPL	0.44
9759	HDAC4	0.44
10384	BTN3A3	0.44
10857	PGRMC1	0.44
4152	MBD1	0.44
22955	SCMH1	0.45
54556	ING3	0.45
1312	COMT	0.45
57085	AGTRAP	0.45
56980	PRDM10	0.46
27230	SERP1	0.46
51510	CHMP5	0.46
54904	WHSC1L1	0.47
205564	SENP5	0.47
8841	HDAC3	0.47
221496	LEMD2	0.47
64151	NCAPG	0.47
2140	EYA3	0.47
84661	DPY30	0.48
23439	ATP1B4	0.48
55676	SLC30A6	0.48
6548	SLC9A1	0.48
11343	MGLL	0.48
79885	HDAC11	0.49
112885	PHF21B	0.49
23246	BOP1	0.49
1911	PHC1	0.49
26993	AKAP8L	0.5
81671	TMEM49	0.52
6396	SEC13	0.52
22976	PAXIP1	0.52
10322	SMYD5	0.52
5119	CHMP1A	0.52
6304	SATB1	0.52
56926	NCLN	0.52
6605	SMARCE1	0.52
23522	KAT6B	0.52
4221	MEN1	0.52
55683	KIAA1310	0.53
142	PARP1	0.53
22908	SACM1L	0.53
2010	EMD	0.53
79813	EHMT1	0.54
84656	NA	0.54
9524	TECR	0.55
23013	SPEN	0.55
284058	KIAA1267	0.56
10013	HDAC6	0.56
9575	CLOCK	0.56
2091	FBL	0.56
8535	CBX4	0.57
3839	KPNA3	0.58
11105	PRDM7	0.58
10498	CARM1	0.59
5355	PLP2	0.6
51412	ACTL6B	0.6
92840	REEP6	0.6
54475	NLE1	0.6
79415	C17orf62	0.6
64755	C16orf58	0.61
114826	SMYD4	0.61
4644	MYO5A	0.61
9757	KMT2B	0.61
254013	C12orf72	0.61
3937	LCP2	0.61
57222	ERGIC1	0.61
23466	CBX6	0.62
6872	TAF1	0.62
170394	PWWP2B	0.63
27243	CHMP2A	0.63
51702	PADI3	0.64
148479	PHF13	0.65
84823	LMNB2	0.65
4927	NUP88	0.66
93349	SP140L	0.66
59336	PRDM13	0.66
150572	SMYD1	0.67
116173	CMTM5	0.67
84233	TMEM126A	0.68
57673	BEND3	0.68
3055	HCK	0.69
3930	LBR	0.7
23224	SYNE2	0.71
9252	RPS6KA5	0.71
84456	L3MBTL3	0.71
8295	TRRAP	0.72
309	ANXA6	0.73
953	ENTPD1	0.73
9554	SEC22B	0.74
11022	TDRKH	0.74
51426	POLK	0.74
1789	DNMT3B	0.75
80342	TRAF3IP3	0.75
4255	MGMT	0.75
4674	NAP1L2	0.76
80349	WDR61	0.76
285877	NA	0.76
6604	SMARCD3	0.77
7443	VRK1	0.77
84864	MINA	0.77
8417	STX7	0.77
7108	TM7SF2	0.78
8467	SMARCA5	0.8
10933	MORF4L1	0.8
63976	PRDM16	0.81
8794	TNFRSF10C	0.82
23633	KPNA6	0.82
151636	DTX3L	0.84
83590	TMUB1	0.84
10919	EHMT2	0.84
84333	PCGF5	0.85
5573	PRKAR1A	0.85
25988	HINFP	0.85
10771	ZMYND11	0.85
55870	ASH1L	0.85
81929	SEH1L	0.85
9734	HDAC9	0.85
6839	SUV39H1	0.86
30827	CXXC1	0.86
84733	CBX2	0.86
9631	NUP155	0.86
84108	PCGF6	0.87
55929	DMAP1	0.87
5928	RBBP4	0.88
6597	SMARCA4	0.88
10902	BRD8	0.89
6890	TAP1	0.89
3065	HDAC1	0.9
163590	TOR1AIP2	0.9
55746	NUP133	0.9
5902	RANBP1	0.91
26038	CHD5	0.91
23780	APOL2	0.93
9070	ASH2L	0.93
23047	PDS5B	0.94
80301	PLEKHO2	0.94
4001	LMNB1	0.95
4928	NUP98	0.95
26108	PYGO1	0.95
57504	MTA3	0.95
51720	UIMC1	0.95
57117	INTS12	0.96
7468	WHSC1	0.96
9810	RNF40	0.97
56164	STK31	0.98
84844	PHF5A	0.99
23469	PHF3	0.99
84332	DYDC2	0.99
84619	ZGPAT	1
11335	CBX3	1.01
2648	KAT2A	1.01
23210	JMJD6	1.02
8815	BANF1	1.03
25909	AHCTF1	1.04
7404	UTY	1.04
90701	SEC11C	1.04
63977	PRDM15	1.06
9499	MYOT	1.07
160418	TMTC3	1.09
11161	C14orf1	1.09
9739	SETD1A	1.1
8480	RAE1	1.1
54799	MBTD1	1.11
444	ASPH	1.12
7172	TPMT	1.12
23133	PHF8	1.13
26122	EPC2	1.14
26168	SENP3	1.15
54830	NUP62CL	1.15
80853	JHDM1D	1.15
29947	DNMT3L	1.18
79041	TMEM38A	1.19
90407	TMEM41A	1.2
5931	RBBP7	1.2
2959	GTF2B	1.21
57649	PHF12	1.24
55340	GIMAP5	1.24
57122	NUP107	1.25
90523	C6orf142	1.27
84065	TMEM222	1.28
348995	NUP43	1.3
84790	TUBA1C	1.33
10376	TUBA1B	1.34
11091	WDR5	1.35
10196	PRMT3	1.37
50810	HDGFRP3	1.38
10075	HUWE1	1.4
55848	C9orf46	1.49
9972	NUP153	1.52
23244	PDS5A	1.53
201562	PTPLB	1.57
55677	IWS1	1.6
9513	FXR2	1.61
