GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
124359	4	A14	-0.83	34	468	0.00584427366018871	1	3	3	100	124359	CDYL2	s42724
124359	5	A14	-0.78	35	511	0.00584427366018871	1	3	3	100	124359	CDYL2	s42723
25777	7	E05	-1.6	36	109	0.006864705696859	1	3	3	100	25777	SUN2	s24466
25777	8	E05	-1.48	37	137	0.006864705696859	1	3	3	100	25777	SUN2	s24467
10592	6	A13	-1.36	38	169	0.00708501258755222	1	3	3	100	10592	SMC2	s20793
10592	8	A13	-0.84	39	450	0.00708501258755222	1	3	3	100	10592	SMC2	s20795
10592	7	A13	-0.74	40	544	0.00708501258755222	1	3	3	100	10592	SMC2	s20794
79142	4	N13	-2.11	41	45	0.00725992186473948	1	2	3	67	79142	PHF23	s35612
79142	5	M13	-1.45	42	143	0.00725992186473948	1	2	3	67	79142	PHF23	s35613
9575	1	E12	-1.55	43	121	0.00728108173852364	1	3	3	100	9575	CLOCK	s18394
9575	3	E12	-0.84	44	451	0.00728108173852364	1	3	3	100	9575	CLOCK	s18392
9575	2	E12	-0.73	45	553	0.00728108173852364	1	3	3	100	9575	CLOCK	s18393
6601	3	P04	-2.14	46	41	0.00818805116942719	1	3	3	100	6601	SMARCC2	s13148
6601	2	P04	-1.43	47	149	0.00818805116942719	1	3	3	100	6601	SMARCC2	s13149
1787	3	C13	-1.35	48	171	0.00875574574974299	1	3	3	100	1787	TRDMT1	s4220
1787	2	C13	-0.81	49	486	0.00875574574974299	1	3	3	100	1787	TRDMT1	s4218
1787	1	C13	-0.7	50	584	0.00875574574974299	1	3	3	100	1787	TRDMT1	s4219
2332	3	E17	-3.45	51	9	0.00945041048165557	1	2	3	67	2332	FMR1	s5317
6877	3	M21	-1.23	53	215	0.0101186154364545	1	3	3	100	6877	TAF5	s13744
6877	1	M21	-0.85	54	442	0.0101186154364545	1	3	3	100	6877	TAF5	s13743
6877	2	M21	-0.67	55	611	0.0101186154364545	1	3	3	100	6877	TAF5	s13742
64431	6	D16	-1.32	56	178	0.0107215587244832	1	3	3	100	64431	ACTR6	s34755
64431	7	D16	-0.65	57	626	0.0107215587244832	1	3	3	100	64431	ACTR6	s34756
64431	8	D16	-0.64	58	629	0.0107215587244832	1	3	3	100	64431	ACTR6	s34757
2122	3	E01	-1.27	59	203	0.0108759470772708	1	3	3	100	2122	EVI1	s4874
2122	1	E01	-0.73	60	554	0.0108759470772708	1	3	3	100	2122	EVI1	s4873
2122	2	E01	-0.64	61	630	0.0108759470772708	1	3	3	100	2122	EVI1	s4872
25942	3	B03	-1.45	62	144	0.0113479904152522	1	3	3	100	25942	SIN3A	s24799
25942	2	B03	-0.84	63	452	0.0113479904152522	1	3	3	100	25942	SIN3A	s24801
25942	1	B03	-0.63	64	640	0.0113479904152522	1	3	3	100	25942	SIN3A	s24800
90407	7	E21	-1.22	65	218	0.0115083209973159	1	3	3	100	90407	TMEM41A	s40368
90407	8	E21	-0.82	66	478	0.0115083209973159	1	3	3	100	90407	TMEM41A	s40369
90407	6	E21	-0.63	67	641	0.0115083209973159	1	3	3	100	90407	TMEM41A	s40367
55352	3	H21	-0.7	68	585	0.0117244344580038	1	3	3	100	55352	C17orf79	s30809
55352	2	H21	-0.67	69	612	0.0117244344580038	1	3	3	100	55352	C17orf79	s30808
55352	1	H21	-0.62	70	647	0.0117244344580038	1	3	3	100	55352	C17orf79	s30807
55170	3	H13	-0.81	71	487	0.0121647443488293	1	3	3	100	55170	PRMT6	s30338
55170	2	H13	-0.78	72	512	0.0121647443488293	1	3	3	100	55170	PRMT6	s30339
55170	1	H13	-0.61	73	656	0.0121647443488293	1	3	3	100	55170	PRMT6	s30337
7862	3	O19	-0.89	74	407	0.0127304587055241	1	3	3	100	7862	BRPF1	s15421
7862	2	O19	-0.82	75	479	0.0127304587055241	1	3	3	100	7862	BRPF1	s15423
7862	1	O19	-0.61	76	657	0.0127304587055241	1	3	3	100	7862	BRPF1	s15422
55274	5	K01	-1.49	77	133	0.0133548927703922	1	2	3	67	55274	PHF10	s30608
55274	4	K01	-1.3	78	194	0.0133548927703922	1	2	3	67	55274	PHF10	s30607
3703	8	D10	-1.87	79	65	0.0137319523863313	1	3	3	100	3703	STT3A	s7618
3703	6	D10	-0.8	80	492	0.0137319523863313	1	3	3	100	3703	STT3A	s7616
3703	7	D10	-0.59	81	679	0.0137319523863313	1	3	3	100	3703	STT3A	s7617
6597	3	M03	-1.69	83	86	0.0152980991444898	1	3	3	100	6597	SMARCA4	s13139
6597	2	M03	-1.39	84	159	0.0152980991444898	1	3	3	100	6597	SMARCA4	s13141
6597	1	M03	-0.56	85	706	0.0152980991444898	1	3	3	100	6597	SMARCA4	s13140
79831	2	P05	-3.06	86	16	0.0157174899363601	1	2	3	67	79831	JMJD5	s36432
7112	8	A03	-1.35	87	172	0.0158707738937076	1	2	3	67	7112	TMPO	s14235
7112	6	A03	-1.24	88	212	0.0158707738937076	1	2	3	67	7112	TMPO	s14233
79823	3	P01	-2.78	89	18	0.0159564663566511	1	3	3	100	79823	C2orf34	s36415
79823	2	P01	-1.27	90	204	0.0159564663566511	1	3	3	100	79823	C2orf34	s36414
79823	1	P01	-0.56	91	707	0.0159564663566511	1	3	3	100	79823	C2orf34	s36416
11198	4	E07	-1.31	92	183	0.0160233230592627	1	3	3	100	11198	SUPT16H	s22114
11198	5	E07	-0.83	93	469	0.0160233230592627	1	3	3	100	11198	SUPT16H	s22113
11198	4	F07	-0.55	94	719	0.0160233230592627	1	3	3	100	11198	SUPT16H	s22115
7324	5	J03	-1.87	95	66	0.0164576561759877	1	3	3	100	7324	UBE2E1	s561
7324	5	I04	-1.23	96	216	0.0164576561759877	1	3	3	100	7324	UBE2E1	s562
80312	4	N21	-0.89	97	408	0.0167711122767302	1	3	3	100	80312	TET1	s37193
80312	4	M21	-0.56	98	708	0.0167711122767302	1	3	3	100	80312	TET1	s199104
80312	5	M21	-0.55	99	720	0.0167711122767302	1	3	3	100	80312	TET1	s37194
23522	2	O18	-1.53	101	125	0.0173567870485679	1	2	3	67	23522	KAT6B	s23998
23522	1	O18	-1.2	102	223	0.0173567870485679	1	2	3	67	23522	KAT6B	s23999
10970	6	N01	-1.03	103	322	0.017470793021047	1	3	3	100	10970	CKAP4	s21594
10970	8	N01	-0.64	104	631	0.017470793021047	1	3	3	100	10970	CKAP4	s21596
10970	7	N01	-0.54	105	731	0.017470793021047	1	3	3	100	10970	CKAP4	s21595
27443	3	B17	-2.86	107	17	0.0178006270048751	1	2	3	67	27443	CECR2	s26246
56980	3	L01	-1.89	108	62	0.0178147854479238	1	3	3	100	56980	PRDM10	s32524
56980	1	L01	-1.2	109	224	0.0178147854479238	1	3	3	100	56980	PRDM10	s32522
51510	7	D13	-1.28	110	200	0.0193818360856994	1	2	3	67	51510	CHMP5	s28238
51510	6	D13	-1.19	111	229	0.0193818360856994	1	2	3	67	51510	CHMP5	s28237
10743	5	C13	-0.95	112	372	0.0196093420658605	1	3	3	100	10743	RAI1	s21109
10743	4	D13	-0.79	113	502	0.0196093420658605	1	3	3	100	10743	RAI1	s21107
10743	4	C13	-0.51	114	764	0.0196093420658605	1	3	3	100	10743	RAI1	s21108
23511	8	E03	-0.7	116	586	0.0202285401223373	1	3	3	100	23511	NUP188	s23966
23511	6	E03	-0.67	117	613	0.0202285401223373	1	3	3	100	23511	NUP188	s23964
23511	7	E03	-0.5	118	777	0.0202285401223373	1	3	3	100	23511	NUP188	s23965
29781	7	A11	-1.01	119	336	0.020385349989398	1	3	3	100	29781	NCAPH2	s26585
29781	8	A11	-0.9	120	400	0.020385349989398	1	3	3	100	29781	NCAPH2	s26586
29781	6	A11	-0.5	121	778	0.020385349989398	1	3	3	100	29781	NCAPH2	s26584
51460	3	D17	-2.72	123	20	0.0209198184225118	1	3	3	100	51460	SFMBT1	s28173
4665	4	E10	-3.1	124	13	0.0209405634986672	1	3	3	100	4665	NAB2	s226682
4665	5	E10	-0.98	125	355	0.0209405634986672	1	3	3	100	4665	NAB2	s9249
4665	5	F09	-0.5	126	779	0.0209405634986672	1	3	3	100	4665	NAB2	s9247
5580	2	N14	-1.68	127	89	0.0213437467939546	1	2	3	67	5580	PRKCD	s11100
5580	1	N14	-1.16	128	248	0.0213437467939546	1	2	3	67	5580	PRKCD	s11099
7319	5	H21	-0.79	129	503	0.0215057677347965	1	3	3	100	7319	UBE2A	s14565
7319	4	G22	-0.65	130	627	0.0215057677347965	1	3	3	100	7319	UBE2A	s14567
7319	5	G22	-0.49	131	790	0.0215057677347965	1	3	3	100	7319	UBE2A	s14566
285877	7	L11	-1.67	132	90	0.021669102158174	1	3	3	100	285877		s50051
285877	6	L11	-0.57	133	694	0.021669102158174	1	3	3	100	285877		s50050
285877	8	L11	-0.49	134	791	0.021669102158174	1	3	3	100	285877		s50052
5987	4	E12	-0.88	135	417	0.0228356572438457	1	3	3	100	5987	TRIM27	s11959
5987	5	E12	-0.8	136	493	0.0228356572438457	1	3	3	100	5987	TRIM27	s11961
5987	5	F11	-0.48	137	806	0.0228356572438457	1	3	3	100	5987	TRIM27	s11960
10857	8	K09	-1.47	138	140	0.0229205481629677	1	3	3	100	10857	PGRMC1	s21311
10857	7	K09	-1.06	139	310	0.0229205481629677	1	3	3	100	10857	PGRMC1	s21312
10857	6	K09	-0.48	140	807	0.0229205481629677	1	3	3	100	10857	PGRMC1	s21310
6612	8	C10	-1.43	141	150	0.0230056492081273	1	3	3	100	6612	SUMO3	s13178
6612	6	C10	-1.17	142	240	0.0230056492081273	1	3	3	100	6612	SUMO3	s13176
6612	7	C10	-0.48	143	808	0.0230056492081273	1	3	3	100	6612	SUMO3	s13177
143884	6	C08	-0.68	144	600	0.0233481598438502	1	3	3	100	143884	CWF19L2	s44580
143884	7	C08	-0.48	145	809	0.0233481598438502	1	3	3	100	143884	CWF19L2	s44581
143884	8	C08	-0.48	146	810	0.0233481598438502	1	3	3	100	143884	CWF19L2	s44582
8520	3	A20	-2.62	148	24	0.0239557033077119	1	3	3	100	8520	HAT1	s16195
8520	2	A20	-0.51	149	765	0.0239557033077119	1	3	3	100	8520	HAT1	s16194
8520	1	A20	-0.47	150	818	0.0239557033077119	1	3	3	100	8520	HAT1	s16196
84261	4	O07	-2.63	151	23	0.0240323990516386	1	2	3	67	84261	FBXW9	s38752
116173	6	C02	-1.57	152	116	0.0240963719107478	1	3	3	100	116173	CMTM5	s41955
116173	8	C02	-1.14	153	260	0.0240963719107478	1	3	3	100	116173	CMTM5	s195619
122402	4	A12	-1.56	155	118	0.0246297343900084	1	2	3	67	122402	TDRD9	s42531
122402	5	A12	-1.13	156	265	0.0246297343900084	1	2	3	67	122402	TDRD9	s42532
63977	1	N01	-1.73	157	83	0.0251685084588733	1	2	3	67	63977	PRDM15	s34349
63977	2	N01	-1.13	158	266	0.0251685084588733	1	2	3	67	63977	PRDM15	s34351
2648	3	E19	-3.47	159	8	0.0256576774585086	1	3	3	100	2648	KAT2A	s5657
2648	1	E19	-1.12	160	271	0.0256576774585086	1	3	3	100	2648	KAT2A	s5659
2648	2	E19	-0.45	161	840	0.0256576774585086	1	3	3	100	2648	KAT2A	s5658
23410	3	O08	-2.34	162	32	0.0262622352625431	1	3	3	100	23410	SIRT3	s23766
23410	2	O08	-1.12	163	272	0.0262622352625431	1	3	3	100	23410	SIRT3	s23767
6605	2	M07	-2.56	164	26	0.0271383759051143	1	2	3	67	6605	SMARCE1	s13160
54737	5	I17	-1.43	165	151	0.0288975962844672	1	2	3	67	54737	MPHOSPH8	s29364
54737	4	I17	-1.1	166	282	0.0288975962844672	1	2	3	67	54737	MPHOSPH8	s29362
84939	5	O21	-1.19	167	230	0.029701972781471	1	3	3	100	84939	MUM1	s39709
84939	4	O21	-0.5	168	780	0.029701972781471	1	3	3	100	84939	MUM1	s39710
84939	4	P21	-0.42	169	878	0.029701972781471	1	3	3	100	84939	MUM1	s39711
6883	2	O05	-2.08	170	52	0.0300624802317892	1	3	3	100	6883	TAF12	s229935
6883	1	O05	-1.08	171	295	0.0300624802317892	1	3	3	100	6883	TAF12	s13761
10982	6	B02	-1.18	172	237	0.0313479084738897	1	3	3	100	10982	MAPRE2	s21621
10982	7	B02	-0.8	173	494	0.0313479084738897	1	3	3	100	10982	MAPRE2	s21622
10982	8	B02	-0.41	174	894	0.0313479084738897	1	3	3	100	10982	MAPRE2	s21623
26168	7	F16	-1.15	175	251	0.0330667747841059	1	2	3	67	26168	SENP3	s25209
26168	8	F16	-1.06	176	311	0.0330667747841059	1	2	3	67	26168	SENP3	s25210
10734	8	K12	-1.11	177	278	0.034484092049122	1	3	3	100	10734	STAG3	s21088
10734	6	K12	-0.58	178	688	0.034484092049122	1	3	3	100	10734	STAG3	s21086
10734	7	K12	-0.39	179	919	0.034484092049122	1	3	3	100	10734	STAG3	s21087
256979	6	D01	-1.09	180	291	0.0345134247608466	1	3	3	100	256979	SUN3	s48826
256979	7	D01	-1.05	181	316	0.0345134247608466	1	3	3	100	256979	SUN3	s48827
64324	2	N05	-2.29	182	34	0.0348199739745838	1	3	3	100	64324	NSD1	s34629
64324	1	N05	-1.75	183	79	0.0348199739745838	1	3	3	100	64324	NSD1	s34630
64324	3	N05	-0.39	184	920	0.0348199739745838	1	3	3	100	64324	NSD1	s34631
158358	4	C04	-1.07	185	301	0.0350451025955105	1	3	3	100	158358	KIAA2026	s225765
158358	5	D03	-0.56	186	709	0.0350451025955105	1	3	3	100	158358	KIAA2026	s46061
158358	5	C04	-0.38	187	932	0.0350451025955105	1	3	3	100	158358	KIAA2026	s225766
203547	8	N10	-3.25	189	11	0.0351420499181004	1	2	3	67	203547		s47528
203547	7	N10	-1.04	190	321	0.0351420499181004	1	2	3	67	203547		s47527
2146	1	E11	-1.17	191	241	0.0351580298863661	1	3	3	100	2146	EZH2	s4917
2146	2	E11	-0.47	192	819	0.0351580298863661	1	3	3	100	2146	EZH2	s4918
2146	3	E11	-0.38	193	933	0.0351580298863661	1	3	3	100	2146	EZH2	s4916
11343	8	D03	-2.25	194	35	0.0364167539402262	1	3	3	100	11343	MGLL	s22381
161176	7	L14	-1.07	195	302	0.0368435679733202	1	3	3	100	161176	SYNE3	s46246
161176	8	L14	-1.03	196	323	0.0368435679733202	1	3	3	100	161176	SYNE3	s46247
25840	6	H04	-0.88	197	418	0.0373499878271312	1	3	3	100	25840	METTL7A	s24596
25840	7	H04	-0.79	198	504	0.0373499878271312	1	3	3	100	25840	METTL7A	s24597
25840	8	H04	-0.37	199	944	0.0373499878271312	1	3	3	100	25840	METTL7A	s24598
3937	6	O03	-2.22	200	36	0.037444028189757	1	3	3	100	3937	LCP2	s8118
23304	5	K08	-0.71	201	574	0.0375858819659805	1	3	3	100	23304	UBR2	s23514
23304	4	K08	-0.37	202	945	0.0375858819659805	1	3	3	100	23304	UBR2	s23513
23304	5	L07	-0.37	203	946	0.0375858819659805	1	3	3	100	23304	UBR2	s23512
2145	1	E09	-1.17	204	242	0.037708001556701	1	3	3	100	2145	EZH1	s4914
2145	2	E09	-1.02	205	332	0.037708001556701	1	3	3	100	2145	EZH1	s4915
90826	3	F02	-2.68	206	21	0.0384193304002447	1	3	3	100	90826	PRMT10	s40500
90826	2	F02	-0.67	207	614	0.0384193304002447	1	3	3	100	90826	PRMT10	s40502
90826	1	F02	-0.36	208	961	0.0384193304002447	1	3	3	100	90826	PRMT10	s40501
8019	1	A02	-0.59	209	680	0.0391434460235445	1	3	3	100	8019	BRD3	s15546
8019	2	A02	-0.54	210	732	0.0391434460235445	1	3	3	100	8019	BRD3	s15545
8019	3	A02	-0.36	211	962	0.0391434460235445	1	3	3	100	8019	BRD3	s15544
23047	6	A15	-0.96	212	366	0.039753780345592	1	3	3	100	23047	PDS5B	s22911
23047	8	A15	-0.47	213	820	0.039753780345592	1	3	3	100	23047	PDS5B	s22913
23047	7	A15	-0.35	214	971	0.039753780345592	1	3	3	100	23047	PDS5B	s22912
23399	8	F04	-0.51	215	766	0.0399996794967551	1	3	3	100	23399	DULLARD	s23741
23399	7	F04	-0.36	216	963	0.0399996794967551	1	3	3	100	23399	DULLARD	s23740
23399	6	F04	-0.35	217	972	0.0399996794967551	1	3	3	100	23399	DULLARD	s23739
2962	3	L10	-1.42	218	153	0.0401230084160667	1	3	3	100	2962	GTF2F1	s6304
2962	1	L10	-1.31	219	184	0.0401230084160667	1	3	3	100	2962	GTF2F1	s6305
2962	2	L10	-0.35	220	973	0.0401230084160667	1	3	3	100	2962	GTF2F1	s223822
22955	3	M04	-1.75	221	80	0.0402465905775126	1	3	3	100	22955	SCMH1	s22744
22955	1	M04	-0.84	222	453	0.0402465905775126	1	3	3	100	22955	SCMH1	s22742
22955	2	M04	-0.35	223	974	0.0402465905775126	1	3	3	100	22955	SCMH1	s22743
3840	8	G11	-0.91	224	396	0.0404945156657485	1	3	3	100	3840	KPNA4	s7928
3840	7	G11	-0.73	225	555	0.0404945156657485	1	3	3	100	3840	KPNA4	s7927
3840	6	G11	-0.34	226	979	0.0404945156657485	1	3	3	100	3840	KPNA4	s7926
676	3	A17	-2.15	227	40	0.0405214697195611	1	1	3	33	676	BRDT	s2086
5903	8	J14	-1.29	228	197	0.0408047432539506	1	3	3	100	5903	RANBP2	s11775
5903	7	J14	-0.99	229	346	0.0408047432539506	1	3	3	100	5903	RANBP2	s11774
22992	1	M08	-1.2	230	225	0.0412561238519373	1	2	3	67	22992	FBXL11	s22790
22992	2	M08	-0.99	231	347	0.0412561238519373	1	2	3	67	22992	FBXL11	s22791
4675	1	N06	-1.01	232	337	0.0419373836335511	1	3	3	100	4675	NAP1L3	s9272
4675	3	N06	-0.99	233	348	0.0419373836335511	1	3	3	100	4675	NAP1L3	s9273
8878	7	O09	-1.74	234	81	0.0421308886754477	1	3	3	100	8878	SQSTM1	s16961
8878	8	O09	-0.87	235	429	0.0421308886754477	1	3	3	100	8878	SQSTM1	s16962
8878	6	O09	-0.33	236	988	0.0421308886754477	1	3	3	100	8878	SQSTM1	s16960
1789	3	C17	-2.14	237	42	0.0425694489877959	1	3	3	100	1789	DNMT3B	s4223
51343	6	F08	-1.48	238	138	0.042643113098708	1	3	3	100	51343	FZR1	s27991
51343	7	F08	-1.45	239	145	0.042643113098708	1	3	3	100	51343	FZR1	s27992
51343	8	F08	-0.33	240	989	0.042643113098708	1	3	3	100	51343	FZR1	s27993
93973	7	J15	-0.68	241	601	0.0438107619306635	1	3	3	100	93973	ACTR8	s41202
93973	8	J15	-0.49	242	792	0.0438107619306635	1	3	3	100	93973	ACTR8	s41203
93973	6	J15	-0.32	243	999	0.0438107619306635	1	3	3	100	93973	ACTR8	s41201
56895	8	K10	-2.36	244	31	0.0440731013014375	1	3	3	100	56895	AGPAT4	s32333
56895	7	K10	-0.56	245	710	0.0440731013014375	1	3	3	100	56895	AGPAT4	s32332
56895	6	K10	-0.31	246	1006	0.0440731013014375	1	3	3	100	56895	AGPAT4	s32331
10274	6	O07	-0.71	247	575	0.0444685707114521	1	3	3	100	10274	STAG1	s20074
10274	7	O07	-0.44	248	850	0.0444685707114521	1	3	3	100	10274	STAG1	s20075
10274	8	O07	-0.3	249	1010	0.0444685707114521	1	3	3	100	10274	STAG1	s20076
92840	8	M04	-0.37	250	947	0.0446009176480933	1	3	3	100	92840	REEP6	s41036
92840	6	M04	-0.37	251	948	0.0446009176480933	1	3	3	100	92840	REEP6	s41034
92840	7	M04	-0.3	252	1011	0.0446009176480933	1	3	3	100	92840	REEP6	s41035
94026	7	J11	-2.13	253	44	0.0446145119455878	1	2	3	67	94026	POM121L2	s458609
10195	8	O16	-1.19	254	231	0.0447124244453781	1	3	3	100	10195	ALG3	s19867
10195	7	O16	-0.97	255	362	0.0447124244453781	1	3	3	100	10195	ALG3	s19866
23424	4	E21	-1.07	256	303	0.0458921561738247	1	2	3	67	23424	TDRD7	s23802
23424	4	F21	-0.96	257	367	0.0458921561738247	1	2	3	67	23424	TDRD7	s23804
3799	8	K06	-1.63	259	105	0.0463453946600014	1	3	3	100	3799	KIF5B	s733
3799	7	K06	-1.33	260	176	0.0463453946600014	1	3	3	100	3799	KIF5B	s732
3799	6	K06	-0.29	261	1018	0.0463453946600014	1	3	3	100	3799	KIF5B	s731
10313	6	G13	-0.64	262	632	0.0464814378928586	1	3	3	100	10313	RTN3	s20161
10313	8	G13	-0.32	263	1000	0.0464814378928586	1	3	3	100	10313	RTN3	s20163
10313	7	G13	-0.29	264	1019	0.0464814378928586	1	3	3	100	10313	RTN3	s20162
51131	4	J01	-1.39	265	160	0.0466065789869084	1	3	3	100	51131	PHF11	s27516
51131	5	I01	-0.95	266	373	0.0466065789869084	1	3	3	100	51131	PHF11	s27517
26502	6	L07	-0.89	268	409	0.0468911644454202	1	3	3	100	26502	NARF	s25458
26502	8	L07	-0.59	269	681	0.0468911644454202	1	3	3	100	26502	NARF	s25460
26502	7	L07	-0.29	270	1020	0.0468911644454202	1	3	3	100	26502	NARF	s25459
8850	2	C12	-0.94	271	380	0.0473032917334133	1	3	3	100	8850	KAT2B	s16895
8850	3	C12	-0.61	272	658	0.0473032917334133	1	3	3	100	8850	KAT2B	s16896
8850	1	C12	-0.28	273	1030	0.0473032917334133	1	3	3	100	8850	KAT2B	s16894
26998	6	F14	-1.29	274	198	0.0485357250979846	1	2	3	67	26998	FETUB	s25679
26998	7	F14	-0.94	275	381	0.0485357250979846	1	2	3	67	26998	FETUB	s25680
983	3	A19	-2.1	276	47	0.0486958972413798	1	2	3	67	983	CDC2	s463
50810	4	G19	-0.55	277	721	0.0488350780793447	1	3	3	100	50810	HDGFRP3	s27110
50810	4	H19	-0.5	278	781	0.0488350780793447	1	3	3	100	50810	HDGFRP3	s27109
50810	5	G19	-0.28	279	1031	0.0488350780793447	1	3	3	100	50810	HDGFRP3	s27108
2289	2	E15	-1.53	281	126	0.0495133368767354	1	3	3	100	2289	FKBP5	s5214
2289	1	E15	-0.94	282	382	0.0495133368767354	1	3	3	100	2289	FKBP5	s5216
57338	8	H09	-1.65	283	95	0.0497590923941548	1	3	3	100	57338	JPH3	s32964
57338	7	H09	-0.94	284	383	0.0497590923941548	1	3	3	100	57338	JPH3	s32963
80205	5	M19	-1.31	285	185	0.0502522228799742	1	3	3	100	80205	CHD9	s37052
80205	4	M19	-0.93	286	386	0.0502522228799742	1	3	3	100	80205	CHD9	s37050
65094	5	M11	-0.46	287	829	0.0502559924216073	1	3	3	100	65094	JMJD4	s195361
65094	4	M11	-0.33	288	990	0.0502559924216073	1	3	3	100	65094	JMJD4	s35204
65094	4	N11	-0.27	289	1048	0.0502559924216073	1	3	3	100	65094	JMJD4	s35205
84790	6	A06	-1.06	290	312	0.0504995968094321	1	2	3	67	84790	TUBA1C	s39431
84790	7	A06	-0.93	291	387	0.0504995968094321	1	2	3	67	84790	TUBA1C	s39432
4673	3	N02	-2.56	292	27	0.0505434427629287	1	3	3	100	4673	NAP1L1	s9265
4673	1	N02	-1.31	293	186	0.0505434427629287	1	3	3	100	4673	NAP1L1	s9267
4673	2	N02	-0.27	294	1049	0.0505434427629287	1	3	3	100	4673	NAP1L1	s9266
22976	1	M06	-3.58	295	5	0.0512668594379384	1	3	3	100	22976	PAXIP1	s22748
22976	3	M06	-1.61	296	108	0.0512668594379384	1	3	3	100	22976	PAXIP1	s22750
22976	2	M06	-0.26	297	1057	0.0512668594379384	1	3	3	100	22976	PAXIP1	s22749
6604	1	P08	-1.85	298	69	0.0518505376228171	1	3	3	100	6604	SMARCD3	s13159
6604	3	P08	-0.72	299	562	0.0518505376228171	1	3	3	100	6604	SMARCD3	s13157
6604	2	P08	-0.26	300	1058	0.0518505376228171	1	3	3	100	6604	SMARCD3	s13158
23408	3	O04	-1.18	301	238	0.0525863436822341	1	3	3	100	23408	SIRT5	s23762
23408	2	O04	-0.99	302	349	0.0525863436822341	1	3	3	100	23408	SIRT5	s23760
23408	1	O04	-0.25	303	1068	0.0525863436822341	1	3	3	100	23408	SIRT5	s23761
4674	2	N04	-1.31	304	187	0.053002864136849	1	2	3	67	4674	NAP1L2	s9270
4674	3	N04	-0.91	305	397	0.053002864136849	1	2	3	67	4674	NAP1L2	s9268
4152	3	G21	-0.69	306	592	0.0531799754517932	1	3	3	100	4152	MBD1	s8549
4152	2	G21	-0.43	307	863	0.0531799754517932	1	3	3	100	4152	MBD1	s8547
4152	1	G21	-0.25	308	1069	0.0531799754517932	1	3	3	100	4152	MBD1	s8548
257218	5	D13	-1.08	309	296	0.0539282760885039	1	3	3	100	257218	SHPRH	s48876
257218	4	C14	-1.03	310	324	0.0539282760885039	1	3	3	100	257218	SHPRH	s48875
257218	5	C14	-0.25	311	1070	0.0539282760885039	1	3	3	100	257218	SHPRH	s48877
79073	8	G01	-1.64	312	102	0.0542295508529925	1	3	3	100	79073	TMEM109	s35524
