plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
8	269	2.39	L05	sample	sample	1379	1102	1240.5	-277	1.35	1.51	1.943	2.832	93380	MMGT1	s41131
3	30	2.37	B06	sample	sample	938	1786	1362	848	1.08	2.66	0.08	4.669	80854	SETD7	s37451
3	248	2.35	K08	sample	sample	1496	1074	1285	-422	1.73	1.6	2.212	2.485	11091	WDR5	s225470
8	309	2.33	M21	sample	sample	1514	1242	1378	-272	1.48	1.7	1.836	2.82	387103	C6orf173	s51838
2	67	2.32	C19	sample	sample	1482	1336	1409	-146	1.59	1.95	1.783	2.861	2033	EP300	s4697
8	177	2.31	H09	sample	sample	1647	1016	1331.5	-631	1.61	1.39	3.086	1.533	57338	JPH3	s32964
6	128	2.31	F08	sample	sample	1727	1389	1558	-338	1.67	1.89	2.107	2.506	51343	FZR1	s27991
5	151	2.31	G07	sample	sample	1549	949	1249	-600	1.58	1.3	3.063	1.548	23569	PADI4	s24121
2	311	2.3	M23	neg	neg	1488	1091	1289.5	-397	1.59	1.6	2.523	2.081	NA	NA	NA
1	284	2.28	L20	sample	sample	1273	1274	1273.5	1	1.31	1.74	1.324	3.23	4299	AFF1	s8825
3	344	2.27	O08	sample	sample	1737	1051	1394	-686	2.01	1.57	2.624	1.919	23410	SIRT3	s23766
3	260	2.25	K20	sample	sample	1047	1137	1092	90	1.21	1.69	1.683	2.82	11177	BAZ1A	s22059
1	274	2.25	L10	sample	sample	1485	1205	1345	-280	1.53	1.65	1.898	2.604	2962	GTF2F1	s6305
3	122	2.25	F02	sample	sample	1707	996	1351.5	-711	1.97	1.48	2.968	1.528	90826	PRMT10	s40500
1	7	2.23	A07	sample	sample	1426	1263	1344.5	-163	1.47	1.73	1.978	2.492	545	ATR	s536
8	82	2.21	D10	sample	sample	1158	1055	1106.5	-103	1.13	1.45	1.778	2.641	3703	STT3A	s7618
8	201	2.2	I09	sample	sample	1493	1093	1293	-400	1.46	1.5	1.972	2.427	64327	LMBR1	s34637
2	10	2.19	A10	sample	sample	1209	1285	1247	76	1.29	1.88	1.717	2.654	8242	JARID1C	s15750
2	66	2.18	C18	sample	sample	1461	1142	1301.5	-319	1.56	1.67	2.377	1.982	8986	RPS6KA4	s17140
5	66	2.17	C18	sample	sample	1631	1139	1385	-492	1.66	1.56	2.561	1.774	353238	PADI6	s51454
3	292	2.16	M04	sample	sample	1490	1079	1284.5	-411	1.72	1.61	1.734	2.586	22955	SCMH1	s22744
2	27	2.15	B03	sample	sample	1523	1282	1402.5	-241	1.63	1.87	2.254	2.051	25942	SIN3A	s24801
7	332	2.13	N20	sample	sample	1644	1038	1341	-606	1.65	1.41	2.957	1.293	10162	LPCAT3	s19800
6	232	2.11	J16	sample	sample	1721	1238	1479.5	-483	1.66	1.68	2.025	2.193	10098	TSPAN5	s19646
8	190	2.11	H22	sample	sample	1317	1204	1260.5	-113	1.29	1.65	1.94	2.277	84814	PPAPDC3	s39463
8	197	2.09	I05	sample	sample	1405	861	1133	-544	1.38	1.18	2.217	1.961	170575	GIMAP1	s46830
4	306	2.08	M18	sample	sample	1298	1044	1171	-254	1.38	1.52	2.058	2.104	114803	MYSM1	s41640
1	328	2.08	N16	sample	sample	1216	848	1032	-368	1.26	1.16	2.156	1.995	5926	ARID4A	s11833
8	219	2.07	J03	sample	sample	1378	946	1162	-432	1.35	1.3	2.181	1.968	27314	RAB30	s26138
6	212	2.06	I20	sample	sample	1659	1388	1523.5	-271	1.6	1.89	1.689	2.439	1059	CENPB	s2909
5	165	2.06	G21	sample	sample	1508	1170	1339	-338	1.53	1.6	2.282	1.842	51105	PHF20L1	s27443
1	314	2.05	N02	sample	sample	1238	985	1111.5	-253	1.28	1.35	1.88	2.222	4673	NAP1L1	s9267
7	131	2.04	F11	sample	sample	1248	997	1122.5	-251	1.25	1.35	1.705	2.367	3836	KPNA1	s7915
2	14	2.03	A14	sample	sample	1435	950	1192.5	-485	1.54	1.39	2.688	1.371	8359	HIST1H4A	s228300
2	55	2.02	C07	sample	sample	1647	850	1248.5	-797	1.76	1.24	2.765	1.28	1387	CREBBP	s3495
8	187	2.02	H19	sample	sample	1325	999	1162	-326	1.3	1.37	1.996	2.044	54491	FAM105A	s29069
8	87	2.01	D15	sample	sample	1329	1302	1315.5	-27	1.3	1.78	1.066	2.958	201254	STRA13	s47347
6	248	2	K08	sample	sample	1672	1333	1502.5	-339	1.62	1.81	1.719	2.29	400966	RGPD1	s53432
3	58	2	C10	sample	sample	1152	1368	1260	216	1.33	2.04	1.017	2.985	8841	HDAC3	s16876
7	128	2	F08	sample	sample	1249	1113	1181	-136	1.25	1.51	1.327	2.67	51343	FZR1	s27992
2	215	1.98	I23	neg	neg	1307	1013	1160	-294	1.4	1.48	2.133	1.826	NA	NA	NA
1	373	1.98	P13	sample	sample	1479	972	1225.5	-507	1.53	1.33	2.189	1.763	79960	PHF17	s36724
5	292	1.97	M04	sample	sample	1215	955	1085	-260	1.24	1.3	1.916	2.016	54880	BCOR	s226798
2	250	1.96	K10	sample	sample	1313	1140	1226.5	-173	1.41	1.67	1.966	1.954	11105	PRDM7	s21900
2	56	1.96	C08	sample	sample	1076	977	1026.5	-99	1.15	1.43	0.845	3.067	8805	TRIM24	s16788
5	241	1.95	K01	sample	sample	1176	1097	1136.5	-79	1.2	1.5	1.12	2.789	55274	PHF10	s30608
5	297	1.95	M09	sample	sample	1576	1183	1379.5	-393	1.6	1.62	1.899	1.993	57680	CHD8	s33581
6	3	1.94	A03	sample	sample	1541	985	1263	-556	1.49	1.34	2.323	1.566	7112	TMPO	s14233
3	361	1.94	P01	sample	sample	1345	985	1165	-360	1.55	1.47	1.808	2.075	79823	C2orf34	s36415
7	227	1.94	J11	sample	sample	1285	739	1012	-546	1.29	1	2.418	1.461	94026	POM121L2	s458609
5	169	1.93	H01	sample	sample	1393	897	1145	-496	1.42	1.23	2.648	1.216	23013	SPEN	s22831
5	353	1.91	O17	sample	sample	1072	1079	1075.5	7	1.09	1.47	1.096	2.73	84717	HDGFRP2	s39377
7	125	1.91	F05	sample	sample	1309	1064	1186.5	-245	1.31	1.44	1.681	2.142	10567	RABAC1	s195044
1	313	1.9	N01	sample	sample	1238	862	1050	-376	1.28	1.18	2.076	1.73	63977	PRDM15	s34349
2	326	1.9	N14	sample	sample	1237	1064	1150.5	-173	1.32	1.56	1.791	2.01	5580	PRKCD	s11100
5	103	1.9	E07	sample	sample	1263	1001	1132	-262	1.28	1.37	1.929	1.866	11198	SUPT16H	s22113
1	345	1.89	O09	sample	sample	1632	1121	1376.5	-511	1.69	1.53	2.092	1.691	7403	UTX	s14736
4	52	1.87	C04	sample	sample	1210	882	1046	-328	1.28	1.28	1.773	1.971	158358	KIAA2026	s225765
7	381	1.87	P21	sample	sample	1481	1127	1304	-354	1.48	1.53	1.996	1.735	11284	PNKP	s22287
2	105	1.86	E09	sample	sample	1495	1142	1318.5	-353	1.6	1.67	2.336	1.388	2145	EZH1	s4915
2	365	1.84	P05	sample	sample	1397	914	1155.5	-483	1.5	1.34	2.32	1.365	79831	JMJD5	s36432
6	219	1.83	J03	sample	sample	1544	1204	1374	-340	1.49	1.64	1.612	2.054	27314	RAB30	s26136
4	51	1.83	C03	sample	sample	1336	963	1149.5	-373	1.42	1.4	2.006	1.659	9678	PHF14	s225174
1	331	1.83	N19	sample	sample	1175	916	1045.5	-259	1.21	1.25	1.902	1.759	79723	SUV39H2	s36185
5	146	1.83	G02	sample	sample	953	966	959.5	13	0.969	1.32	2.095	1.561	23013	SPEN	s22830
2	354	1.82	O18	sample	sample	1537	1007	1272	-530	1.65	1.47	2.277	1.359	23522	KAT6B	s23998
6	279	1.82	L15	sample	sample	1711	1211	1461	-500	1.65	1.65	1.867	1.766	114882	OSBPL8	s41690
6	12	1.81	A12	sample	sample	1159	935	1047	-224	1.12	1.27	1.816	1.81	51522	TMEM14C	s28255
3	314	1.8	N02	sample	sample	1535	866	1200.5	-669	1.77	1.29	2.013	1.595	4673	NAP1L1	s9265
2	344	1.8	O08	sample	sample	1334	765	1049.5	-569	1.43	1.12	1.474	2.132	23410	SIRT3	s23767
8	353	1.8	O17	sample	sample	1384	1171	1277.5	-213	1.36	1.6	1.099	2.494	79023	NUP37	s35441
5	196	1.79	I04	sample	sample	1146	881	1013.5	-265	1.17	1.2	1.553	2.03	7324	UBE2E1	s562
5	65	1.79	C17	sample	sample	1523	1093	1308	-430	1.55	1.49	1.738	1.837	10933	MORF4L1	s21503
1	67	1.79	C19	sample	sample	1373	1267	1320	-106	1.42	1.73	1.47	2.101	2033	EP300	s4696
3	104	1.78	E08	sample	sample	1309	924	1116.5	-385	1.51	1.38	1.729	1.837	9252	RPS6KA5	s17693
7	97	1.77	E01	sample	sample	1270	1057	1163.5	-213	1.27	1.43	1.756	1.789	23673	STX12	s24308
7	278	1.76	L14	sample	sample	1452	1022	1237	-430	1.45	1.38	2.035	1.49	161176	SYNE3	s46246
1	376	1.75	P16	sample	sample	1036	948	992	-88	1.07	1.3	1.145	2.354	6942	TCF20	s13901
8	346	1.75	O10	sample	sample	1200	923	1061.5	-277	1.18	1.26	1.73	1.768	55151	TMEM38B	s30294
3	79	1.75	D07	sample	sample	1315	1277	1296	-38	1.52	1.9	0.95	2.547	30827	CXXC1	s26935
2	111	1.75	E15	sample	sample	1178	1101	1139.5	-77	1.26	1.61	1.505	1.986	2289	FKBP5	s5214
2	38	1.74	B14	sample	sample	1362	1151	1256.5	-211	1.46	1.68	2.065	1.418	83903	GSG2	s38321
1	245	1.74	K05	sample	sample	1410	1009	1209.5	-401	1.46	1.38	1.906	1.575	5927	KDM5A	s11834
6	202	1.73	I10	sample	sample	1418	1103	1260.5	-315	1.37	1.5	1.489	1.979	147007	TMEM199	s44948
6	339	1.73	O03	sample	sample	1531	1097	1314	-434	1.48	1.49	1.673	1.79	3937	LCP2	s8118
3	153	1.72	G09	sample	sample	1514	1177	1345.5	-337	1.75	1.75	1.274	2.175	3276	PRMT1	s6919
3	258	1.71	K18	sample	sample	1193	1038	1115.5	-155	1.38	1.55	1.591	1.834	11176	BAZ2A	s22058
2	238	1.71	J22	sample	sample	1541	1234	1387.5	-307	1.65	1.8	1.998	1.42	2073	ERCC5	s4802
1	44	1.71	B20	sample	sample	1346	1097	1221.5	-249	1.39	1.5	1.574	1.844	84181	CHD6	s38616
5	160	1.71	G16	sample	sample	1256	854	1055	-402	1.28	1.17	2.034	1.384	5896	RAG1	s11753
3	201	1.71	I09	sample	sample	1191	1094	1142.5	-97	1.38	1.63	1.138	2.279	4616	GADD45B	s9141
7	275	1.7	L11	sample	sample	1215	994	1104.5	-221	1.22	1.35	1.319	2.09	285877	NA	s50051
1	107	1.7	E11	sample	sample	1406	1109	1257.5	-297	1.45	1.52	1.682	1.726	2146	EZH2	s4917
1	162	1.7	G18	sample	sample	1304	1140	1222	-164	1.35	1.56	1.342	2.066	10014	HDAC5	s19462
5	16	1.7	A16	sample	sample	1262	882	1072	-380	1.28	1.2	2.015	1.382	126668	TDRD10	s225577
6	151	1.69	G07	sample	sample	1222	971	1096.5	-251	1.18	1.32	1.178	2.209	84928	TMEM209	s39679
7	85	1.69	D13	sample	sample	1370	1318	1344	-52	1.37	1.79	0.918	2.455	51510	CHMP5	s28238
7	318	1.69	N06	sample	sample	1383	944	1163.5	-439	1.39	1.28	1.841	1.529	23516	SLC39A14	s23980
1	78	1.68	D06	sample	sample	1229	1040	1134.5	-189	1.27	1.42	1.245	2.111	84332	DYDC2	s38937
3	72	1.68	C24	silmnb	silmnb	1258	1004	1131	-254	1.45	1.5	1.807	1.547	NA	NA	NA
6	134	1.67	F14	sample	sample	1427	1140	1283.5	-287	1.38	1.55	1.559	1.785	26998	FETUB	s25679
7	165	1.67	G21	sample	sample	1583	1122	1352.5	-461	1.59	1.52	1.922	1.421	4000	LMNA	s8222
2	352	1.67	O16	sample	sample	1456	1157	1306.5	-299	1.56	1.69	1.431	1.911	23492	CBX7	s23927
4	298	1.67	M10	sample	sample	1115	840	977.5	-275	1.18	1.22	2.012	1.324	56970	ATXN7L3	s458481
8	250	1.67	K10	sample	sample	1290	863	1076.5	-427	1.26	1.18	2.325	1.007	56895	AGPAT4	s32333
8	156	1.66	G12	sample	sample	1274	1063	1168.5	-211	1.25	1.46	1.568	1.76	85365	ALG2	s39930
7	365	1.66	P05	sample	sample	1349	873	1111	-476	1.35	1.18	2.24	1.082	29058	TMEM230	s26403
2	312	1.66	M24	silmnb	silmnb	1438	824	1131	-614	1.54	1.2	2.323	0.999	NA	NA	NA
8	117	1.66	E21	sample	sample	1301	1113	1207	-188	1.27	1.52	1.407	1.914	90407	TMEM41A	s40369
6	363	1.65	P03	sample	sample	1372	982	1177	-390	1.33	1.33	1.934	1.369	27348	TOR1B	s26210
5	298	1.65	M10	sample	sample	1226	937	1081.5	-289	1.25	1.28	1.319	1.98	56970	ATXN7L3	s458482
4	68	1.65	C20	sample	sample	1261	951	1106	-310	1.34	1.38	1.424	1.872	100137047	JMJD7	s230103
4	339	1.65	O03	sample	sample	1269	963	1116	-306	1.34	1.4	1.587	1.705	81550	TDRD3	s37606
5	125	1.63	F05	sample	sample	1489	1167	1328	-322	1.51	1.59	1.937	1.331	1488	CTBP2	s3701
2	316	1.63	N04	sample	sample	1179	899	1039	-280	1.26	1.31	1.453	1.815	4674	NAP1L2	s9270
5	199	1.63	I07	sample	sample	1262	866	1064	-396	1.28	1.18	1.626	1.636	51702	PADI3	s28546
2	306	1.63	M18	sample	sample	1363	888	1125.5	-475	1.46	1.3	2.261	0.997	23133	PHF8	s23106
2	369	1.62	P09	sample	sample	1373	1148	1260.5	-225	1.47	1.68	1.834	1.412	79903	NAA60	s36615
6	193	1.62	I01	sample	sample	1458	1175	1316.5	-283	1.41	1.6	1.576	1.663	1962	EHHADH	s4549
8	194	1.62	I02	sample	sample	1283	1009	1146	-274	1.26	1.38	1.33	1.907	5573	PRKAR1A	s288
2	268	1.61	L04	sample	sample	1436	979	1207.5	-457	1.54	1.43	2.017	1.21	2286	FKBP2	s223540
8	318	1.61	N06	sample	sample	1350	1117	1233.5	-233	1.32	1.53	1.341	1.873	23516	SLC39A14	s23981
3	55	1.6	C07	sample	sample	1469	951	1210	-518	1.7	1.42	1.861	1.346	1387	CREBBP	s3496
7	310	1.59	M22	sample	sample	1381	1011	1196	-370	1.38	1.37	1.724	1.458	26092	TOR1AIP1	s25080
3	60	1.59	C12	sample	sample	1128	1090	1109	-38	1.3	1.62	1.324	1.852	8850	KAT2B	s16896
2	364	1.59	P04	sample	sample	1286	795	1040.5	-491	1.38	1.16	1.937	1.238	6601	SMARCC2	s13149
4	12	1.59	A12	sample	sample	1131	1006	1068.5	-125	1.2	1.46	1.458	1.717	122402	TDRD9	s42531
1	296	1.58	M08	sample	sample	1209	732	970.5	-477	1.25	1	1.791	1.369	22992	FBXL11	s22790
3	197	1.58	I05	sample	sample	1219	1128	1173.5	-91	1.41	1.68	1.022	2.138	4255	MGMT	s8750
4	273	1.57	L09	sample	sample	1255	1089	1172	-166	1.33	1.58	1.033	2.11	55677	IWS1	s31232
8	57	1.57	C09	sample	sample	1282	1218	1250	-64	1.26	1.67	1.052	2.091	10447	FAM3C	s20441
4	103	1.57	E07	sample	sample	1168	885	1026.5	-283	1.24	1.28	1.678	1.457	11198	SUPT16H	s22114
1	341	1.56	O05	sample	sample	1414	1018	1216	-396	1.46	1.39	1.805	1.312	6883	TAF12	s13761
7	201	1.55	I09	sample	sample	1201	911	1056	-290	1.2	1.23	1.536	1.571	64327	LMBR1	s34636
7	117	1.55	E21	sample	sample	1469	1032	1250.5	-437	1.47	1.4	1.896	1.209	90407	TMEM41A	s40368
3	77	1.55	D05	sample	sample	1526	1096	1311	-430	1.76	1.63	1.679	1.417	29994	BAZ2B	s26867
3	61	1.55	C13	sample	sample	1294	918	1106	-376	1.49	1.37	1.958	1.137	1787	TRDMT1	s4220
1	159	1.54	G15	sample	sample	1286	971	1128.5	-315	1.33	1.33	1.784	1.306	3622	ING2	s7431
3	7	1.54	A07	sample	sample	1284	975	1129.5	-309	1.48	1.45	1.484	1.602	545	ATR	s535
3	138	1.54	F18	sample	sample	1290	1003	1146.5	-287	1.49	1.49	1.59	1.492	117143	TADA1L	s42100
3	356	1.54	O20	sample	sample	1260	870	1065	-390	1.45	1.3	1.997	1.08	23613	ZMYND8	s223618
6	26	1.53	B02	sample	sample	1431	1079	1255	-352	1.38	1.47	1.755	1.306	10982	MAPRE2	s21621
3	27	1.52	B03	sample	sample	1138	973	1055.5	-165	1.31	1.45	1.425	1.62	25942	SIN3A	s24799
2	140	1.52	F20	sample	sample	1196	993	1094.5	-203	1.28	1.45	1.468	1.572	121536	AEBP2	s42479
8	333	1.52	N21	sample	sample	1284	1040	1162	-244	1.26	1.42	1.254	1.784	6801	STRN	s13588
3	352	1.51	O16	sample	sample	1198	973	1085.5	-225	1.38	1.45	1.719	1.303	23492	CBX7	s23925
7	301	1.51	M13	sample	sample	1177	1026	1101.5	-151	1.18	1.39	1.049	1.97	81929	SEH1L	s37879
5	43	1.51	B19	sample	sample	1277	1208	1242.5	-69	1.3	1.65	0.91	2.108	148479	PHF13	s45187
6	367	1.51	P07	sample	sample	1240	940	1090	-300	1.2	1.28	1.591	1.424	90523	C6orf142	s40411
6	1	1.5	A01	sample	sample	1232	1051	1141.5	-181	1.19	1.43	1.392	1.61	140836	BANF2	s195742
8	99	1.5	E03	sample	sample	1078	994	1036	-84	1.06	1.36	1.246	1.748	23511	NUP188	s23966
8	325	1.5	N13	sample	sample	1455	970	1212.5	-485	1.43	1.33	1.923	1.069	84102	SLC41A2	s38502
8	316	1.49	N04	sample	sample	1400	986	1193	-414	1.37	1.35	1.606	1.377	2222	FDFT1	s140
6	58	1.48	C10	sample	sample	1430	1172	1301	-258	1.38	1.59	1.212	1.751	6612	SUMO3	s13176
6	74	1.48	D02	sample	sample	1230	945	1087.5	-285	1.19	1.28	1.428	1.533	64151	NCAPG	s34513
3	59	1.47	C11	sample	sample	1319	1109	1214	-210	1.52	1.65	1.38	1.566	1786	DNMT1	s4216
8	329	1.47	N17	sample	sample	1337	997	1167	-340	1.31	1.37	1.341	1.596	57132	CHMP1B	s32753
1	134	1.47	F14	sample	sample	1468	1054	1261	-414	1.52	1.44	2.022	0.915	114826	SMYD4	s41673
7	204	1.47	I12	sample	sample	1341	1044	1192.5	-297	1.34	1.41	1.65	1.285	26578	OSTF1	s25552
1	123	1.47	F03	sample	sample	1401	1001	1201	-400	1.45	1.37	1.68	1.253	51588	PIAS4	s28370
6	341	1.46	O05	sample	sample	1336	1048	1192	-288	1.29	1.42	1.217	1.709	5885	RAD21	s11725
1	20	1.46	A20	sample	sample	1348	996	1172	-352	1.39	1.36	1.541	1.384	8520	HAT1	s16196
8	18	1.46	A18	sample	sample	1230	850	1040	-380	1.2	1.16	1.643	1.277	375056	MIA3	s51659
5	181	1.46	H13	sample	sample	1279	1032	1155.5	-247	1.3	1.41	1.641	1.278	4591	TRIM37	s9081
3	364	1.45	P04	sample	sample	1257	861	1059	-396	1.45	1.28	1.113	1.797	6601	SMARCC2	s13148
6	94	1.45	D22	sample	sample	1369	1120	1244.5	-249	1.32	1.52	1.106	1.799	253635	CCDC75	s48429
4	11	1.45	A11	sample	sample	1305	886	1095.5	-419	1.38	1.29	2.012	0.891	8681	JMJD7-PLA2G4B	s16542
8	252	1.45	K12	sample	sample	1223	1174	1198.5	-49	1.2	1.61	0.965	1.937	10734	STAG3	s21088
2	203	1.45	I11	sample	sample	997	880	938.5	-117	1.07	1.29	1.59	1.305	5110	PCMT1	s10132
5	231	1.45	J15	sample	sample	1225	858	1041.5	-367	1.25	1.17	1.167	1.726	9025	RNF8	s17201
1	119	1.43	E23	neg	neg	1325	880	1102.5	-445	1.37	1.2	1.787	1.08	NA	NA	NA
4	151	1.43	G07	sample	sample	1236	729	982.5	-507	1.31	1.06	2.182	0.681	23569	PADI4	s24119
7	354	1.43	O18	sample	sample	1169	1133	1151	-36	1.17	1.54	1.123	1.737	10376	TUBA1B	s20288
7	345	1.43	O09	sample	sample	1050	921	985.5	-129	1.05	1.25	1.301	1.559	8878	SQSTM1	s16961
2	291	1.43	M03	sample	sample	1191	951	1071	-240	1.28	1.39	1.18	1.672	6597	SMARCA4	s13141
6	178	1.42	H10	sample	sample	1056	953	1004.5	-103	1.02	1.29	0.988	1.855	8972	MGAM	s17120
6	172	1.42	H04	sample	sample	1247	1021	1134	-226	1.2	1.39	1.131	1.701	25840	METTL7A	s24596
3	204	1.41	I12	sample	sample	1091	992	1041.5	-99	1.26	1.48	1.239	1.577	10474	TADA3	s20508
7	246	1.4	K06	sample	sample	1203	1169	1186	-34	1.2	1.58	0.937	1.859	3799	KIF5B	s732
5	166	1.4	G22	sample	sample	1423	933	1178	-490	1.45	1.27	1.697	1.099	7319	UBE2A	s14566
2	313	1.39	N01	sample	sample	1140	953	1046.5	-187	1.22	1.39	1.148	1.633	63977	PRDM15	s34351
6	167	1.39	G23	neg	neg	1275	904	1089.5	-371	1.23	1.23	1.162	1.609	NA	NA	NA
4	63	1.38	C15	sample	sample	1430	1201	1315.5	-229	1.51	1.74	1.204	1.558	10891	PPARGC1A	s21394
1	105	1.38	E09	sample	sample	1285	995	1140	-290	1.33	1.36	1.239	1.522	2145	EZH1	s4914
4	241	1.38	K01	sample	sample	1386	997	1191.5	-389	1.47	1.45	1.426	1.333	55274	PHF10	s30607
2	108	1.37	E12	sample	sample	1182	1088	1135	-94	1.27	1.59	1.114	1.631	9575	CLOCK	s18393
3	13	1.37	A13	sample	sample	1247	793	1020	-454	1.44	1.18	2.063	0.674	648	BMI1	s2015
8	357	1.37	O21	sample	sample	1463	935	1199	-528	1.43	1.28	1.591	1.145	8760	CDS2	s225033
2	227	1.37	J11	sample	sample	1117	1010	1063.5	-107	1.2	1.48	1.563	1.169	55870	ASH1L	s31700
8	91	1.37	D19	sample	sample	1276	873	1074.5	-403	1.25	1.2	1.357	1.375	10269	ZMPSTE24	s20067
3	169	1.36	H01	sample	sample	1184	1107	1145.5	-77	1.37	1.65	0.781	1.931	54799	MBTD1	s29460
7	68	1.35	C20	sample	sample	1391	1103	1247	-288	1.39	1.49	1.71	0.997	953	ENTPD1	s2661
8	257	1.35	K17	sample	sample	1555	915	1235	-640	1.52	1.25	2.05	0.653	79913	ACTR5	s36630
6	188	1.35	H20	sample	sample	1376	992	1184	-384	1.33	1.35	1.477	1.224	55627	SMPD4	s31115
2	263	1.35	K23	neg	neg	1243	961	1102	-282	1.33	1.4	1.45	1.247	NA	NA	NA
6	166	1.35	G22	sample	sample	1403	877	1140	-526	1.36	1.19	1.198	1.498	90701	SEC11C	s40479
4	89	1.34	D17	sample	sample	1554	824	1189	-730	1.65	1.2	1.994	0.694	10933	MORF4L1	s21502
6	313	1.34	N01	sample	sample	1276	1107	1191.5	-169	1.23	1.5	1.04	1.644	10970	CKAP4	s21594
7	153	1.34	G09	sample	sample	1196	970	1083	-226	1.2	1.31	1.271	1.411	6999	TDO2	s13956
4	365	1.34	P05	sample	sample	1442	887	1164.5	-555	1.53	1.29	1.618	1.059	84108	PCGF6	s38516
3	187	1.34	H19	sample	sample	1045	1042	1043.5	-3	1.21	1.55	1.106	1.565	55252	ASXL2	s30558
5	255	1.33	K15	sample	sample	1160	1019	1089.5	-141	1.18	1.39	0.594	2.068	56163	RNF17	s32035
6	247	1.33	K07	sample	sample	1346	1000	1173	-346	1.3	1.36	1.275	1.384	3895	KTN1	s8033
4	325	1.32	N13	sample	sample	1026	848	937	-178	1.09	1.23	1.199	1.449	79142	PHF23	s35612
8	155	1.32	G11	sample	sample	1360	1022	1191	-338	1.33	1.4	1.228	1.42	3840	KPNA4	s7928
3	193	1.32	I01	sample	sample	1105	887	996	-218	1.28	1.32	1.352	1.291	4204	MECP2	s8646
5	307	1.32	M19	sample	sample	1303	978	1140.5	-325	1.33	1.34	1.246	1.394	80205	CHD9	s37052
4	211	1.32	I19	sample	sample	1209	1005	1107	-204	1.28	1.46	0.92	1.719	55063	ZCWPW1	s30084
5	319	1.32	N07	sample	sample	1161	1039	1100	-122	1.18	1.42	0.622	2.014	56943	ENY2	s32449
3	10	1.32	A10	sample	sample	1151	999	1075	-152	1.33	1.49	1.283	1.348	8242	JARID1C	s15749
2	119	1.32	E23	neg	neg	1086	1034	1060	-52	1.16	1.51	0.953	1.677	NA	NA	NA
8	75	1.31	D03	sample	sample	1110	890	1000	-220	1.09	1.22	1.093	1.532	11343	MGLL	s22381
7	334	1.31	N22	sample	sample	1384	894	1139	-490	1.39	1.21	1.603	1.016	140732	SUN5	s44378
7	322	1.31	N10	sample	sample	1318	874	1096	-444	1.32	1.18	1.604	1.009	203547	NA	s47527
4	307	1.31	M19	sample	sample	1345	1005	1175	-340	1.42	1.46	1.594	1.019	80205	CHD9	s37050
3	80	1.3	D08	sample	sample	1444	829	1136.5	-615	1.67	1.24	1.87	0.738	84444	DOT1L	s39011
5	308	1.3	M20	sample	sample	1716	827	1271.5	-889	1.75	1.13	2.605	0	123169	LEO1	s42625
