GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
5685	7	I04	7.64	24	5	0.000652324724973641	1	3	3	100	5685	PSMA4	s230030	TRUE	TRUE
5685	8	I04	4.66	25	29	0.000652324724973641	1	3	3	100	5685	PSMA4	s230031	TRUE	TRUE
5685	6	I04	2.11	26	248	0.000652324724973641	1	3	3	100	5685	PSMA4	s230029	TRUE	TRUE
23476	2	O14	4.6	27	34	0.000684532968664106	1	3	3	100	23476	BRD4	s23903	TRUE	TRUE
23476	1	O14	2.19	28	236	0.000684532968664106	1	3	3	100	23476	BRD4	s23902	TRUE	TRUE
23476	3	O14	2.08	29	252	0.000684532968664106	1	3	3	100	23476	BRD4	s23901	TRUE	TRUE
84844	4	O19	2.52	30	188	0.000726262077655029	1	3	3	100	84844	PHF5A	s39506	TRUE	TRUE
84844	4	P19	2.1	31	250	0.000726262077655029	1	3	3	100	84844	PHF5A	s39505	TRUE	TRUE
84844	5	O19	2.06	32	256	0.000726262077655029	1	3	3	100	84844	PHF5A	s39507	TRUE	TRUE
6500	5	H19	6.93	33	7	0.000787482779171252	1	3	3	100	6500	SKP1	s12889	TRUE	TRUE
6500	5	G20	3.38	34	114	0.000787482779171252	1	3	3	100	6500	SKP1	s12890	TRUE	TRUE
6500	4	G20	1.99	35	263	0.000787482779171252	1	3	3	100	6500	SKP1	s12891	TRUE	TRUE
10036	4	D07	4.9	36	23	0.000796499757558708	1	3	3	100	10036	CHAF1A	s19499	TRUE	TRUE
10036	5	C07	4.22	37	46	0.000796499757558708	1	3	3	100	10036	CHAF1A	s19500	TRUE	TRUE
10036	4	C07	1.99	38	264	0.000796499757558708	1	3	3	100	10036	CHAF1A	s19501	TRUE	TRUE
23636	7	A02	5.04	39	19	0.00125253715372232	1	3	3	100	23636	NUP62	s24248	TRUE	TRUE
23636	6	A02	3.16	40	134	0.00125253715372232	1	3	3	100	23636	NUP62	s24247	TRUE	TRUE
23636	8	A02	1.79	41	308	0.00125253715372232	1	3	3	100	23636	NUP62	s24249	TRUE	TRUE
9631	8	O08	3.77	42	80	0.00165678432570845	1	3	3	100	9631	NUP155	s18514	TRUE	TRUE
9631	7	O08	1.82	43	299	0.00165678432570845	1	3	3	100	9631	NUP155	s18513	TRUE	TRUE
9631	6	O08	1.69	44	338	0.00165678432570845	1	3	3	100	9631	NUP155	s18512	TRUE	TRUE
9126	6	L21	2.14	45	245	0.00231953587348385	1	3	3	100	9126	SMC3	s17425	TRUE	TRUE
9126	7	L21	1.68	46	342	0.00231953587348385	1	3	3	100	9126	SMC3	s17426	TRUE	TRUE
9126	8	L21	1.56	47	374	0.00231953587348385	1	3	3	100	9126	SMC3	s17427	TRUE	TRUE
1487	5	E04	2.33	48	215	0.00262757389123404	1	3	3	100	1487	CTBP1	s3700	TRUE	TRUE
1487	5	F03	1.66	49	349	0.00262757389123404	1	3	3	100	1487	CTBP1	s3698	TRUE	TRUE
1487	4	E04	1.47	50	394	0.00262757389123404	1	3	3	100	1487	CTBP1	s3699	FALSE	TRUE
9212	1	E06	12.67	51	3	0.00266789419475275	1	3	3	100	9212	AURKB	s17612	TRUE	TRUE
9212	2	E06	5.82	52	11	0.00266789419475275	1	3	3	100	9212	AURKB	s17611	TRUE	TRUE
9212	3	E06	1.45	53	396	0.00266789419475275	1	3	3	100	9212	AURKB	s17613	FALSE	TRUE
57634	5	M03	1.97	54	266	0.00270862488039647	1	3	3	100	57634	EP400	s33489	TRUE	TRUE
57634	4	M03	1.52	55	382	0.00270862488039647	1	3	3	100	57634	EP400	s33488	TRUE	TRUE
57634	4	N03	1.45	56	397	0.00270862488039647	1	3	3	100	57634	EP400	s33487	FALSE	TRUE
10569	7	N05	4.66	57	30	0.00298352090525402	1	3	3	100	10569	SLU7	s20741	TRUE	TRUE
10569	8	N05	1.75	58	319	0.00298352090525402	1	3	3	100	10569	SLU7	s20742	TRUE	TRUE
10569	6	N05	1.41	59	407	0.00298352090525402	1	3	3	100	10569	SLU7	s20740	FALSE	TRUE
6790	2	M11	1.91	60	277	0.00349002880940699	1	3	3	100	6790	AURKA	s197	TRUE	TRUE
6790	1	M11	1.61	61	360	0.00349002880940699	1	3	3	100	6790	AURKA	s196	TRUE	TRUE
6790	3	M11	1.34	62	430	0.00349002880940699	1	3	3	100	6790	AURKA	s195	FALSE	TRUE
9818	8	E08	3.5	63	106	0.00386634402333956	1	3	3	100	9818	NUPL1	s18986	TRUE	TRUE
9818	6	E08	2.19	64	237	0.00386634402333956	1	3	3	100	9818	NUPL1	s18984	TRUE	TRUE
9818	7	E08	1.28	65	447	0.00386634402333956	1	3	3	100	9818	NUPL1	s18985	FALSE	TRUE
10051	6	P17	2.76	67	163	0.0064083402547309	1	3	3	100	10051	SMC4	s19538	TRUE	TRUE
10051	7	P17	1.8	68	304	0.0064083402547309	1	3	3	100	10051	SMC4	s19539	TRUE	TRUE
10051	8	P17	1.09	69	527	0.0064083402547309	1	3	3	100	10051	SMC4	s19540	FALSE	TRUE
4236	8	O22	3.56	70	98	0.00651798656647048	1	3	3	100	4236	MFAP1	s8708	TRUE	TRUE
4236	6	O22	1.87	71	287	0.00651798656647048	1	3	3	100	4236	MFAP1	s8706	TRUE	TRUE
4236	7	O22	1.08	72	531	0.00651798656647048	1	3	3	100	4236	MFAP1	s8707	FALSE	TRUE
11091	1	K08	3.06	76	143	0.00776891647678165	1	2	3	67	11091	WDR5	s21863	TRUE	TRUE
11091	2	K08	2.96	77	148	0.00776891647678165	1	2	3	67	11091	WDR5	s21864	TRUE	TRUE
3621	2	G13	4.07	78	57	0.00797715969141242	1	3	3	100	3621	ING1	s7429	TRUE	TRUE
3621	1	G13	2.95	79	149	0.00797715969141242	1	3	3	100	3621	ING1	s223939	TRUE	TRUE
54475	6	K15	2.39	80	206	0.00835915376280162	1	3	3	100	54475	NLE1	s29043	TRUE	TRUE
54475	7	K15	2.18	81	239	0.00835915376280162	1	3	3	100	54475	NLE1	s29044	TRUE	TRUE
54475	8	K15	0.98	82	576	0.00835915376280162	1	3	3	100	54475	NLE1	s29045	FALSE	TRUE
6598	1	M05	4.88	87	25	0.00883657362609187	1	3	3	100	6598	SMARCB1	s13144	TRUE	TRUE
6598	3	M05	2.8	88	158	0.00883657362609187	1	3	3	100	6598	SMARCB1	s13143	TRUE	TRUE
84148	2	B18	2.29	93	218	0.00921089588936288	1	3	3	100	84148	MYST1	s38570	TRUE	TRUE
84148	3	B18	1.87	94	288	0.00921089588936288	1	3	3	100	84148	MYST1	s38571	TRUE	TRUE
84148	1	B18	0.92	95	595	0.00921089588936288	1	3	3	100	84148	MYST1	s38569	FALSE	TRUE
9557	5	C01	3.13	96	137	0.00944426955470514	1	3	3	100	9557	CHD1L	s18356	TRUE	TRUE
9557	4	D01	2.17	97	241	0.00944426955470514	1	3	3	100	9557	CHD1L	s18357	TRUE	TRUE
9557	4	C01	0.91	98	601	0.00944426955470514	1	3	3	100	9557	CHD1L	s18358	FALSE	TRUE
79415	8	C22	2.74	99	164	0.0100869651046656	1	2	3	67	79415	C17orf62	s35787	TRUE	TRUE
79415	6	C22	2.7	100	169	0.0100869651046656	1	2	3	67	79415	C17orf62	s35785	TRUE	TRUE
7272	6	O02	3.12	106	139	0.0109238007498743	1	3	3	100	7272	TTK	s120	TRUE	TRUE
7272	7	O02	2.64	107	174	0.0109238007498743	1	3	3	100	7272	TTK	s121	TRUE	TRUE
2733	8	F21	2.69	120	170	0.0138962008190114	1	2	3	67	2733	GLE1	s5810	TRUE	TRUE
2733	7	F21	2.43	121	199	0.0138962008190114	1	2	3	67	2733	GLE1	s5809	TRUE	TRUE
9913	1	G14	7.09	130	6	0.0154372184251359	1	2	3	67	9913	SUPT7L	s19221	TRUE	TRUE
9913	3	G14	2.38	131	209	0.0154372184251359	1	2	3	67	9913	SUPT7L	s19223	TRUE	TRUE
56165	4	L19	3.22	133	127	0.0155811067097045	1	2	3	67	56165	TDRD1	s32041	TRUE	TRUE
56165	4	K19	2.36	134	211	0.0155811067097045	1	2	3	67	56165	TDRD1	s32040	TRUE	TRUE
7443	1	O13	3.94	145	64	0.0175088297298548	1	3	3	100	7443	VRK1	s14820	TRUE	TRUE
7443	2	O13	2.26	146	224	0.0175088297298548	1	3	3	100	7443	VRK1	s14822	TRUE	TRUE
148581	4	M22	2.82	156	155	0.0184091125294758	1	3	3	100	148581	UBE2U	s45196	TRUE	TRUE
148581	5	N21	1.91	157	278	0.0184091125294758	1	3	3	100	148581	UBE2U	s45195	TRUE	TRUE
148581	5	M22	0.66	158	749	0.0184091125294758	1	3	3	100	148581	UBE2U	s45194	FALSE	TRUE
79184	5	N11	3.58	159	96	0.018434163760853	1	2	3	67	79184	BRCC3	s35699	TRUE	TRUE
79184	4	M12	2.24	160	230	0.018434163760853	1	2	3	67	79184	BRCC3	s35700	TRUE	TRUE
5253	3	I13	3.98	166	62	0.0206220809960998	1	3	3	100	5253	PHF2	s10436	TRUE	TRUE
5253	2	I13	2.09	167	251	0.0206220809960998	1	3	3	100	5253	PHF2	s10438	TRUE	TRUE
5253	1	I13	0.59	168	778	0.0206220809960998	1	3	3	100	5253	PHF2	s10437	FALSE	TRUE
5111	6	M18	4.11	173	55	0.022187235304828	1	2	3	67	5111	PCNA	s10133	TRUE	TRUE
5111	7	M18	2.07	174	253	0.022187235304828	1	2	3	67	5111	PCNA	s10134	TRUE	TRUE
30	8	H03	2.3	175	216	0.0225288942677738	1	2	3	67	30	ACAA1	s881	TRUE	TRUE
30	6	H03	2.07	176	254	0.0225288942677738	1	2	3	67	30	ACAA1	s879	TRUE	TRUE
79041	6	L22	3.17	177	133	0.0227006352910616	1	2	3	67	79041	TMEM38A	s35471	TRUE	TRUE
79041	7	L22	2.06	178	257	0.0227006352910616	1	2	3	67	79041	TMEM38A	s35472	TRUE	TRUE
140690	2	H04	2.35	179	212	0.0230459378239123	1	2	3	67	140690	CTCFL	s44348	TRUE	TRUE
140690	3	H04	2.04	180	258	0.0230459378239123	1	2	3	67	140690	CTCFL	s44349	TRUE	TRUE
55717	5	H05	3.54	192	100	0.0249883166806362	1	2	3	67	55717	BRWD2	s31327	TRUE	TRUE
55717	4	G06	1.96	193	269	0.0249883166806362	1	2	3	67	55717	BRWD2	s31328	TRUE	TRUE
83860	1	B12	1.9	210	279	0.0283231033865942	1	2	3	67	83860	TAF3	s38235	TRUE	TRUE
83860	2	B12	1.87	211	289	0.0283231033865942	1	2	3	67	83860	TAF3	s38236	TRUE	TRUE
54491	7	H19	3.15	224	136	0.0310493427508973	1	2	3	67	54491	FAM105A	s29068	TRUE	TRUE
54491	6	H19	1.81	225	301	0.0310493427508973	1	2	3	67	54491	FAM105A	s29067	TRUE	TRUE
57504	2	L07	1.97	226	267	0.0312484682097581	1	3	3	100	57504	MTA3	s59003	TRUE	TRUE
57504	3	L07	1.81	227	302	0.0312484682097581	1	3	3	100	57504	MTA3	s59002	TRUE	TRUE
63978	1	N03	2.46	231	195	0.031448176774866	1	3	3	100	63978	PRDM14	s34354	TRUE	TRUE
63978	2	N03	1.81	232	303	0.031448176774866	1	3	3	100	63978	PRDM14	s34352	TRUE	TRUE
5431	3	N12	1.87	247	290	0.0355640004035417	1	3	3	100	5431	POLR2B	s10798	TRUE	TRUE
5431	1	N12	1.74	248	322	0.0355640004035417	1	3	3	100	5431	POLR2B	s10796	TRUE	TRUE
6996	1	P18	3.62	277	92	0.0412561238519373	1	2	3	67	6996	TDG	s13949	TRUE	TRUE
6996	2	P18	1.66	278	350	0.0412561238519373	1	2	3	67	6996	TDG	s13950	TRUE	TRUE
9129	8	G06	1.66	279	351	0.0419373836335511	1	2	3	67	9129	PRPF3	s17436	TRUE	TRUE
9129	7	G06	1.65	280	353	0.0419373836335511	1	2	3	67	9129	PRPF3	s17435	TRUE	TRUE
1789	2	C17	2.47	290	193	0.044011192041052	1	2	3	67	1789	DNMT3B	s4222	TRUE	TRUE
1789	3	C17	1.61	291	361	0.044011192041052	1	2	3	67	1789	DNMT3B	s4223	TRUE	TRUE
11000	7	F07	1.9	294	280	0.0449472710708665	1	2	3	67	11000	SLC27A3	s21658	TRUE	TRUE
11000	6	F07	1.6	295	364	0.0449472710708665	1	2	3	67	11000	SLC27A3	s21657	TRUE	TRUE
11000	8	F07	-0.34	1346	1346	0.0449472710708665	0	2	3	67	11000	SLC27A3	s21659	FALSE	TRUE
11091	3	K08	-2.24	1346	1346	0.00776891647678165	0	2	3	67	11091	WDR5	s225470	FALSE	TRUE
140690	1	H04	-0.99	1346	1346	0.0230459378239123	0	2	3	67	140690	CTCFL	s44347	FALSE	TRUE
1789	1	C17	-0.68	1346	1346	0.044011192041052	0	2	3	67	1789	DNMT3B	s4221	FALSE	TRUE
2733	6	F21	-0.68	1346	1346	0.0138962008190114	0	2	3	67	2733	GLE1	s5808	FALSE	TRUE
30	7	H03	-0.4	1346	1346	0.0225288942677738	0	2	3	67	30	ACAA1	s880	FALSE	TRUE
3621	3	G13	0.01	1346	1346	0.00797715969141242	0	3	3	100	3621	ING1	s7430	FALSE	TRUE
387893	2	J08	0.53	1346	1346	0.000488448753032406	0	3	3	100	387893	SETD8	s51990	FALSE	TRUE
5111	8	M18	-1.83	1346	1346	0.022187235304828	0	2	3	67	5111	PCNA	s10135	FALSE	TRUE
5431	2	N12	0.26	1346	1346	0.0355640004035417	0	3	3	100	5431	POLR2B	s10797	FALSE	TRUE
54491	8	H19	-0.29	1346	1346	0.0310493427508973	0	2	3	67	54491	FAM105A	s29069	FALSE	TRUE
55717	5	G06	-0.19	1346	1346	0.0249883166806362	0	2	3	67	55717	BRWD2	s31326	FALSE	TRUE
56165	5	K19	-0.86	1346	1346	0.0155811067097045	0	2	3	67	56165	TDRD1	s32039	FALSE	TRUE
57504	1	L07	0.21	1346	1346	0.0312484682097581	0	3	3	100	57504	MTA3	s33172	FALSE	TRUE
63978	3	N03	0.18	1346	1346	0.031448176774866	0	3	3	100	63978	PRDM14	s34353	FALSE	TRUE
6598	2	M05	0.41	1346	1346	0.00883657362609187	0	3	3	100	6598	SMARCB1	s13142	FALSE	TRUE
6996	3	P18	-0.9	1346	1346	0.0412561238519373	0	2	3	67	6996	TDG	s13951	FALSE	TRUE
7272	8	O02	0.13	1346	1346	0.0109238007498743	0	3	3	100	7272	TTK	s122	FALSE	TRUE
7443	3	O13	0.52	1346	1346	0.0175088297298548	0	3	3	100	7443	VRK1	s14821	FALSE	TRUE
79041	8	L22	-0.94	1346	1346	0.0227006352910616	0	2	3	67	79041	TMEM38A	s35473	FALSE	TRUE
79184	5	M12	-1.07	1346	1346	0.018434163760853	0	2	3	67	79184	BRCC3	s35698	FALSE	TRUE
79415	7	C22	-0.08	1346	1346	0.0100869651046656	0	2	3	67	79415	C17orf62	s35786	FALSE	TRUE
83860	3	B12	-0.24	1346	1346	0.0283231033865942	0	2	3	67	83860	TAF3	s38237	FALSE	TRUE
9129	6	G06	-0.09	1346	1346	0.0419373836335511	0	2	3	67	9129	PRPF3	s17434	FALSE	TRUE
9913	2	G14	-0.22	1346	1346	0.0154372184251359	0	2	3	67	9913	SUPT7L	s19222	FALSE	TRUE
