plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	254	4.66	K14	sample	sample	422.566480894	348.457597399	385.5120391465	-74.108883495	1.48	1.12	8.706	0.612	11108	PRDM4	s21905
7	288	4.64	L24	pos	pos	598.422735111	817.01501786	707.7188764855	218.592282749	1.73	1.85	4.945	4.331	NA	NA	NA
6	192	4.61	H24	pos	pos	578.051243438	730.721630953	654.3864371955	152.670387515	1.74	1.95	4.256	4.969	NA	NA	NA
6	191	4.61	H23	sikiller	sikiller	674.816971285	597.75440299	636.2856871375	-77.062568295	2.03	1.59	6.231	2.994	NA	NA	NA
1	144	4.6	F24	pos	pos	589.376820065	715.435493658	652.4061568615	126.058673593	1.71	1.84	4.185	5.008	NA	NA	NA
6	383	4.59	P23	sikiller	sikiller	689.829527581	542.571053085	616.200290333	-147.258474496	2.08	1.45	6.859	2.321	NA	NA	NA
8	299	4.59	M11	sample	sample	505.332295218	690.147499759	597.7398974885	184.815204541	1.56	1.68	5.2	3.974	4928	NUP98	s9784
7	48	4.58	B24	pos	pos	580.288924476	823.471204215	701.8800643455	243.182279739	1.68	1.86	4.645	4.518	NA	NA	NA
5	18	4.57	A18	sample	sample	507.626222942	671.785220176	589.705721559	164.158997234	1.7	1.8	4.282	4.864	128817	CSTL1	s43346
6	96	4.57	D24	pos	pos	580.526099581	690.441350985	635.483725283	109.915251404	1.75	1.84	4.553	4.585	NA	NA	NA
8	134	4.57	F14	sample	sample	557.641566943	712.030443329	634.836005136	154.388876386	1.73	1.74	4.414	4.723	26998	FETUB	s25681
3	259	4.55	K19	sample	sample	486.249613286	501.91466594	494.082139613	15.665052654	1.7	1.61	5.909	3.198	6419	SETMAR	s12708
5	173	4.54	H05	sample	sample	524.718529083	637.165790037	580.94215956	112.447260954	1.75	1.71	4.494	4.592	55717	BRWD2	s31327
2	299	4.53	M11	sample	sample	654.272585479	721.182656513	687.727620996	66.910071034	1.97	1.89	5.297	3.771	6790	AURKA	s197
8	288	4.52	L24	pos	pos	437.043162821	852.856633605	644.949898213	415.813470784	1.35	2.08	2.595	6.452	NA	NA	NA
1	324	4.49	N12	sample	sample	638.816188625	761.777229756	700.2967091905	122.961041131	1.85	1.96	3.988	5.002	5431	POLR2B	s10796
6	287	4.46	L23	sikiller	sikiller	637.225739639	527.294260872	582.2600002555	-109.931478767	1.92	1.41	6.507	2.418	NA	NA	NA
4	321	4.44	N09	sample	sample	579.878576242	864.455044317	722.1668102795	284.576468075	1.78	1.83	4.761	4.125	57680	CHD8	s33582
5	323	4.41	N11	sample	sample	465.647668252	782.87818762	624.262927936	317.230519368	1.56	2.1	3.542	5.283	79184	BRCC3	s35699
7	383	4.41	P23	sikiller	sikiller	570.180499398	926.901131983	748.5408156905	356.720632585	1.65	2.1	3.612	5.202	NA	NA	NA
7	336	4.4	N24	pos	pos	552.23680174	923.96795726	738.1023795	371.73115552	1.6	2.09	3.966	4.832	NA	NA	NA
6	301	4.37	M13	sample	sample	530.260043739	634.602515255	582.431279497	104.342471516	1.6	1.69	4.454	4.287	81929	SEH1L	s37878
8	92	4.37	D20	sample	sample	572.24715341	618.714457606	595.480805508	46.467304196	1.77	1.51	5.791	2.949	8480	RAE1	s16107
2	384	4.37	P24	pos	pos	620.44208813	718.239144527	669.3406163285	97.797056397	1.87	1.88	4.578	4.156	NA	NA	NA
6	240	4.33	J24	pos	pos	536.271184105	622.765234913	579.518209509	86.494050808	1.61	1.66	4.775	3.894	NA	NA	NA
1	240	4.33	J24	pos	pos	536.72262539	792.38973262	664.556179005	255.66710723	1.55	2.04	3.559	5.106	NA	NA	NA
5	191	4.32	H23	sikiller	sikiller	610.80139539	559.131695723	584.9665455565	-51.669699667	2.04	1.5	5.824	2.826	NA	NA	NA
6	381	4.3	P21	sample	sample	584.613741587	570.170775455	577.392258521	-14.442966132	1.76	1.52	5.482	3.128	11284	PNKP	s22286
4	308	4.3	M20	sample	sample	502.996725776	797.507083199	650.2519044875	294.510357423	1.54	1.68	4.483	4.123	123169	LEO1	s42624
2	239	4.28	J23	sikiller	sikiller	479.647984026	893.477262914	686.56262347	413.829278888	1.44	2.34	2.14	6.413	NA	NA	NA
6	255	4.27	K15	sample	sample	602.032282088	569.748437222	585.890359655	-32.283844866	1.81	1.52	5.482	3.051	54475	NLE1	s29043
2	350	4.26	O14	sample	sample	591.537867888	753.930316977	672.7340924325	162.392449089	1.78	1.97	3.985	4.535	23476	BRD4	s23903
6	8	4.26	A08	sample	sample	590.91624936	639.712492145	615.3143707525	48.796242785	1.78	1.71	5.13	3.387	7586	ZKSCAN1	s15081
3	238	4.24	J22	sample	sample	375.900884761	566.991309009	471.446096885	191.090424248	1.32	1.82	3.841	4.641	2073	ERCC5	s4803
8	191	4.21	H23	sikiller	sikiller	384.425329239	872.155038201	628.29018372	487.729708962	1.19	2.13	1.209	7.215	NA	NA	NA
2	336	4.21	N24	pos	pos	555.934727059	806.720981472	681.3278542655	250.786254413	1.67	2.11	3.202	5.213	NA	NA	NA
1	114	4.16	E18	sample	sample	597.245834202	706.982733354	652.114283778	109.736899152	1.73	1.82	3.988	4.33	9682	KDM4A	s18635
7	384	4.14	P24	pos	pos	539.365648424	929.71160154	734.538624982	390.345953116	1.56	2.11	3.047	5.233	NA	NA	NA
1	303	4.13	M15	sample	sample	628.8188844	734.305073735	681.5619790675	105.486189335	1.82	1.89	3.947	4.31	6839	SUV39H1	s13660
1	104	4.13	E08	sample	sample	635.632582269	739.948619009	687.790600639	104.31603674	1.84	1.9	4.208	4.049	9252	RPS6KA5	s17691
1	293	4.11	M05	sample	sample	595.292195601	804.207798222	699.7499969115	208.915602621	1.72	2.07	3.41	4.811	6598	SMARCB1	s13144
7	144	4.11	F24	pos	pos	571.042799795	847.805331639	709.424065717	276.762531844	1.65	1.92	3.972	4.245	NA	NA	NA
7	240	4.1	J24	pos	pos	566.948470645	872.436539833	719.692505239	305.488069188	1.64	1.98	3.805	4.393	NA	NA	NA
8	224	4.06	J08	sample	sample	523.758773799	600.054187523	561.906480661	76.295413724	1.62	1.46	5.221	2.895	65991	FUNDC2	s35320
3	145	4.05	G01	sample	sample	522.1728122	539.547600222	530.860206211	17.3747880220001	1.83	1.73	4.194	3.901	3065	HDAC1	s75
8	41	4.05	B17	sample	sample	484.506473169	569.890332015	527.198402592	85.383858846	1.5	1.39	4.629	3.466	84912	SLC35B4	s39642
7	317	4.04	N05	sample	sample	652.315918262	798.124782596	725.220350429	145.808864334	1.89	1.81	5.447	2.639	10569	SLU7	s20741
6	317	4.03	N05	sample	sample	626.701771649	573.69155778	600.1966647145	-53.0102138689999	1.89	1.53	5.468	2.601	10569	SLU7	s20740
5	239	4.02	J23	sikiller	sikiller	555.560088066	614.037309607	584.7986988365	58.4772215409999	1.86	1.65	5.061	2.97	NA	NA	NA
8	344	4.01	O08	sample	sample	486.025999195	723.654677916	604.8403385555	237.628678721	1.5	1.76	3.859	4.151	9631	NUP155	s18514
2	49	4	C01	sample	sample	528.096609135	818.775933697	673.436271416	290.679324562	1.59	2.14	2.897	5.108	1108	CHD4	s2985
7	287	4	L23	sikiller	sikiller	681.846253109	564.100072947	622.973163028	-117.746180162	1.98	1.28	6.475	1.525	NA	NA	NA
8	144	4	F24	pos	pos	470.733240082	716.705609394	593.719424738	245.972369312	1.46	1.75	2.985	5.008	NA	NA	NA
2	240	3.98	J24	pos	pos	579.037237834	715.275870524	647.156554179	136.23863269	1.74	1.87	3.892	4.069	NA	NA	NA
2	95	3.98	D23	sikiller	sikiller	617.722303167	542.373292812	580.0477979895	-75.3490103549999	1.86	1.42	5.44	2.518	NA	NA	NA
8	70	3.98	C22	sample	sample	433.717393529	707.767605348	570.7424994385	274.050211819	1.34	1.72	3.384	4.57	79415	C17orf62	s35787
1	143	3.97	F23	sikiller	sikiller	574.693112426	646.210505373	610.4518088995	71.5173929470001	1.66	1.66	3.931	4.018	NA	NA	NA
7	329	3.97	N17	sample	sample	550.615976267	746.106271734	648.3611240005	195.490295467	1.6	1.69	4.681	3.259	57132	CHMP1B	s32752
6	337	3.96	O01	sample	sample	538.466368453	635.002931013	586.734649733	96.53656256	1.62	1.69	4.06	3.856	7514	XPO1	s14937
8	199	3.96	I07	sample	sample	463.394939143	726.71219023	595.0535646865	263.317251087	1.43	1.77	3.614	4.3	255043	TMEM86B	s48603
7	187	3.94	H19	sample	sample	547.196316213	734.826460057	641.011388135	187.630143844	1.59	1.66	4.217	3.661	54491	FAM105A	s29068
2	48	3.91	B24	pos	pos	614.582895562	567.649472978	591.11618427	-46.933422584	1.85	1.48	4.88	2.942	NA	NA	NA
8	111	3.89	E15	sample	sample	490.734880701	597.253867296	543.9943739985	106.518986595	1.52	1.46	4.173	3.613	51009	DERL2	s27228
3	48	3.89	B24	pos	pos	NA	527.295698472	527.295698472	NA	NA	1.69	NA	3.893	NA	NA	NA
7	158	3.89	G14	sample	sample	604.843937806	684.98564513	644.914791468	80.141707324	1.75	1.55	5.056	2.719	5119	CHMP1A	s10143
8	143	3.87	F23	sikiller	sikiller	554.701141518	571.656256752	563.178699135	16.955115234	1.72	1.39	4.898	2.852	NA	NA	NA
7	143	3.87	F23	sikiller	sikiller	560.482290731	822.901422672	691.6918567015	262.419131941	1.62	1.86	3.778	3.969	NA	NA	NA
8	96	3.87	D24	pos	pos	468.145846749	691.992510956	580.0691788525	223.846664207	1.45	1.69	3.374	4.365	NA	NA	NA
4	204	3.87	I12	sample	sample	583.669199138	732.469412971	658.0693060545	148.800213833	1.79	1.55	4.822	2.916	8314	BAP1	s15822
1	53	3.87	C05	sample	sample	566.908261496	657.366310132	612.137285814	90.4580486359999	1.64	1.69	3.791	3.948	1386	ATF2	s3492
7	192	3.87	H24	pos	pos	562.303523209	755.92738834	659.1154557745	193.623865131	1.63	1.71	3.995	3.741	NA	NA	NA
1	39	3.85	B15	sample	sample	552.097466204	666.512431417	609.3049488105	114.414965213	1.6	1.71	3.094	4.6	27154	BRPF3	s25920
2	5	3.83	A05	sample	sample	486.711813016	735.504262712	611.108037864	248.792449696	1.46	1.92	3.018	4.644	472	ATM	s1709
3	365	3.82	P05	sample	sample	506.270667007	521.858022173	514.06434459	15.587355166	1.77	1.67	4.525	3.109	79831	JMJD5	s36434
5	240	3.79	J24	pos	pos	435.471099444	741.71675599	588.593927717	306.245656546	1.46	1.99	2.639	4.95	NA	NA	NA
2	144	3.79	F24	pos	pos	551.109569476	623.16877014	587.139169808	72.0592006639999	1.66	1.63	4.261	3.326	NA	NA	NA
3	205	3.79	I13	sample	sample	560.361140391	490.096231319	525.228685855	-70.264909072	1.96	1.57	4.972	2.61	5253	PHF2	s10436
3	293	3.79	M05	sample	sample	503.90057959	513.37350299	508.63704129	9.47292340000001	1.76	1.65	4.565	3.01	6598	SMARCB1	s13143
8	10	3.78	A10	sample	sample	558.233176605	740.78799283	649.5105847175	182.554816225	1.73	1.81	3.477	4.092	23345	SYNE1	s23610
7	2	3.75	A02	sample	sample	579.31231183	680.319220576	629.815766203	101.006908746	1.68	1.54	4.465	3.04	23636	NUP62	s24248
4	95	3.75	D23	sikiller	sikiller	407.310728334	799.78529985	603.548014092	392.474571516	1.25	1.69	2.704	4.799	NA	NA	NA
7	221	3.74	J05	sample	sample	628.984310559	809.835501389	719.409905974	180.85119083	1.82	1.83	4.588	2.901	23224	SYNE2	s23329
3	96	3.73	D24	pos	pos	410.300233842	503.982945217	457.1415895295	93.682711375	1.44	1.61	3.625	3.844	NA	NA	NA
3	126	3.71	F06	sample	sample	472.980026709	436.907625946	454.9438263275	-36.072400763	1.66	1.4	5.111	2.316	93081	C13orf27	s41074
8	141	3.68	F21	sample	sample	506.392661304	566.725694781	536.5591780425	60.333033477	1.57	1.38	4.27	3.092	2733	GLE1	s5810
4	383	3.66	P23	sikiller	sikiller	285.490365593	1075.39276356	680.4415645765	789.902397967	0.874	2.27	-0.205	7.532	NA	NA	NA
4	239	3.66	J23	sikiller	sikiller	456.674291998	806.076843372	631.375567685	349.402551374	1.4	1.7	2.716	4.602	NA	NA	NA
8	342	3.66	O06	sample	sample	464.794043807	704.391219122	584.5926314645	239.597175315	1.44	1.72	3.293	4.022	23279	NUP160	s23466
2	143	3.64	F23	sikiller	sikiller	489.53819947	682.987598121	586.2628987955	193.449398651	1.47	1.79	3.175	4.113	NA	NA	NA
4	21	3.64	A21	sample	sample	479.993394155	730.868415361	605.430904758	250.875021206	1.47	1.54	3.333	3.942	9513	FXR2	s18243
2	110	3.63	E14	sample	sample	592.328801658	677.354044705	634.8414231815	85.025243047	1.78	1.77	3.983	3.273	9611	NCOR1	s202
1	95	3.61	D23	sikiller	sikiller	391.217759518	807.596638514	599.407199016	416.378878996	1.13	2.07	0.958	6.262	NA	NA	NA
1	47	3.61	B23	sikiller	sikiller	440.566848138	743.107905969	591.8373770535	302.541057831	1.27	1.91	1.605	5.608	NA	NA	NA
7	8	3.59	A08	sample	sample	541.460264631	734.792199019	638.126231825	193.331934388	1.57	1.66	3.987	3.201	7586	ZKSCAN1	s15082
1	191	3.57	H23	sikiller	sikiller	632.404880979	479.110850994	555.7578659865	-153.294029985	1.83	1.23	5.337	1.812	NA	NA	NA
2	41	3.55	B17	sample	sample	600.50084676	571.966236832	586.233541796	-28.5346099279999	1.81	1.5	4.508	2.599	27443	CECR2	s26248
3	243	3.55	K03	sample	sample	540.168254147	508.485710792	524.3269824695	-31.682543355	1.89	1.63	4.143	2.956	5897	RAG2	s11755
1	234	3.52	J18	sample	sample	666.628463253	512.660490185	589.644476719	-153.967973068	1.93	1.32	5.903	1.138	1107	CHD3	s2982
8	336	3.49	N24	pos	pos	448.715046874	689.608390307	569.1617185905	240.893343433	1.39	1.68	2.664	4.32	NA	NA	NA
7	195	3.49	I03	sample	sample	515.614694899	862.180586488	688.8976406935	346.565891589	1.49	1.95	2.781	4.2	3838	KPNA2	s7921
8	104	3.45	E08	sample	sample	501.053854971	574.672613202	537.8632340865	73.618758231	1.55	1.4	4.192	2.699	9818	NUPL1	s18986
4	291	3.43	M03	sample	sample	694.959823439	571.582478796	633.2711511175	-123.377344643	2.13	1.21	6.384	0.467	57634	EP400	s33488
3	211	3.41	I19	sample	sample	371.488713287	525.186862915	448.337788101	153.698149628	1.3	1.68	3.098	3.728	5578	PRKCA	s11093
2	269	3.41	L05	sample	sample	460.463223157	645.047869601	552.755546379	184.584646444	1.39	1.69	2.525	4.299	57325	CSRP2BP	s32943
1	6	3.41	A06	sample	sample	580.742320078	601.029181652	590.885750865	20.286861574	1.68	1.54	3.746	3.065	8110	DPF3	s15630
5	133	3.4	F13	sample	sample	499.863358858	584.467923305	542.1656410815	84.604564447	1.67	1.57	3.284	3.518	6015	RING1	s12036
8	47	3.4	B23	sikiller	sikiller	373.889619583	687.794865098	530.8422423405	313.905245515	1.16	1.68	1.647	5.149	NA	NA	NA
4	275	3.4	L11	sample	sample	485.399902124	664.97600328	575.187952702	179.576101156	1.49	1.4	3.699	3.097	55806	HR	s31556
4	191	3.39	H23	sikiller	sikiller	331.11599358	939.754549907	635.4352717435	608.638556327	1.01	1.99	0.49	6.289	NA	NA	NA
5	305	3.37	M17	sample	sample	455.909071853	704.554359331	580.231715592	248.645287478	1.52	1.89	2.537	4.211	80012	PHC3	s36818
