GeneID	GeneSymbol	median_score
55870	ASH1L	-0.3
56979	PRDM9	-0.3
11270	NRM	-0.29
91646	TDRD12	-0.29
84787	SUV420H2	-0.28
55274	PHF10	-0.28
140732	SUN5	-0.28
83903	GSG2	-0.28
10274	STAG1	-0.28
9482	STX8	-0.28
56980	PRDM10	-0.28
7290	HIRA	-0.28
64151	NCAPG	-0.27
8284	JARID1D	-0.27
30827	CXXC1	-0.27
4236	MFAP1	-0.27
80853	JHDM1D	-0.27
11343	MGLL	-0.27
84065	TMEM222	-0.26
26122	EPC2	-0.26
25972	UNC50	-0.26
57713	SFMBT2	-0.26
7272	TTK	-0.25
54934	C12orf41	-0.25
348801	LNP1	-0.25
23244	PDS5A	-0.24
10195	ALG3	-0.24
124359	CDYL2	-0.24
3054	HCFC1	-0.23
55148	UBR7	-0.23
63977	PRDM15	-0.23
8986	RPS6KA4	-0.23
3684	ITGAM	-0.22
3840	KPNA4	-0.22
11335	CBX3	-0.22
9682	KDM4A	-0.22
154150	HDGFL1	-0.22
148479	PHF13	-0.22
701	BUB1B	-0.22
254359	ZDHHC24	-0.21
29082	CHMP4A	-0.2
114826	SMYD4	-0.2
54556	ING3	-0.2
26993	AKAP8L	-0.2
22955	SCMH1	-0.2
56943	ENY2	-0.2
57634	EP400	-0.2
639	PRDM1	-0.2
8805	TRIM24	-0.19
55746	NUP133	-0.19
387893	SETD8	-0.19
7586	ZKSCAN1	-0.19
5253	PHF2	-0.19
51225	ABI3	-0.19
57552	AADACL1	-0.19
23306	TMEM194A	-0.19
23246	BOP1	-0.19
27238	GPKOW	-0.18
10743	RAI1	-0.18
27127	SMC1B	-0.18
26147	PHF19	-0.18
983	CDC2	-0.18
221400	TDRD6	-0.18
10313	RTN3	-0.18
8295	TRRAP	-0.18
150572	SMYD1	-0.17
8972	MGAM	-0.17
9212	AURKB	-0.17
79697	C14orf169	-0.17
26984	SEC22A	-0.16
6594	SMARCA1	-0.16
4591	TRIM37	-0.16
27314	RAB30	-0.16
10389	SCML2	-0.15
23636	NUP62	-0.15
51522	TMEM14C	-0.15
51773	RSF1	-0.15
10567	RABAC1	-0.15
2186	BPTF	-0.14
23081	JMJD2C	-0.14
27044	SND1	-0.14
4221	MEN1	-0.14
2145	EZH1	-0.13
256380	SCML4	-0.13
6801	STRN	-0.13
22908	SACM1L	-0.13
699	BUB1	-0.13
57136	APMAP	-0.13
25988	HINFP	-0.13
88	ACTN2	-0.12
10771	ZMYND11	-0.12
23633	KPNA6	-0.12
3066	HDAC2	-0.12
79023	NUP37	-0.12
30	ACAA1	-0.12
55627	SMPD4	-0.12
1789	DNMT3B	-0.12
3839	KPNA3	-0.12
10948	STARD3	-0.11
4302	MLLT6	-0.11
57117	INTS12	-0.11
10919	EHMT2	-0.11
93624	NA	-0.11
9612	NCOR2	-0.11
86	ACTL6A	-0.11
56950	SMYD2	-0.11
9575	CLOCK	-0.11
65094	JMJD4	-0.11
84939	MUM1	-0.1
9748	SLK	-0.1
10051	SMC4	-0.1
9757	KMT2B	-0.1
10384	BTN3A3	-0.1
57661	PHRF1	-0.1
5905	RANGAP1	-0.1
10498	CARM1	-0.09
23439	ATP1B4	-0.09
9524	TECR	-0.09
11284	PNKP	-0.08
5926	ARID4A	-0.08
64426	SUDS3	-0.08
5896	RAG1	-0.08
84522	JAGN1	-0.08
3015	H2AFZ	-0.08
5931	RBBP7	-0.08
116143	WDR92	-0.08
6613	SUMO2	-0.08
4600	MX2	-0.08
6942	TCF20	-0.07
27348	TOR1B	-0.07
64091	POPDC2	-0.07
54093	SETD4	-0.07
10036	CHAF1A	-0.07
143241	DYDC1	-0.07
117143	TADA1L	-0.06
6015	RING1	-0.06
79142	PHF23	-0.06
8417	STX7	-0.06
51592	TRIM33	-0.06
23353	UNC84A	-0.05
3621	ING1	-0.05
10734	STAG3	-0.05
10075	HUWE1	-0.04
9759	HDAC4	-0.04
23338	PHF15	-0.04
56895	AGPAT4	-0.04
1962	EHHADH	-0.04
29843	SENP1	-0.04
10902	BRD8	-0.04
5987	TRIM27	-0.04
6046	BRD2	-0.04
84864	MINA	-0.03
51317	PHF21A	-0.03
3070	HELLS	-0.03
10445	MCRS1	-0.03
55898	UNC45A	-0.03
6880	TAF9	-0.03
57504	MTA3	-0.03
59335	PRDM12	-0.03
196541	METTL21C	-0.02
55636	CHD7	-0.02
5355	PLP2	-0.02
2705	GJB1	-0.02
90826	PRMT10	-0.01
29781	NCAPH2	-0.01
10668	CGRRF1	-0.01
1386	ATF2	-0.01
51131	PHF11	-0.01
6871	TADA2A	-0.01
23408	SIRT5	-0.01
84236	RHBDD1	-0.01
5897	RAG2	-0.01
55632	KIAA1333	-0.01
3799	KIF5B	-0.01
54623	PAF1	0
121536	AEBP2	0
51564	HDAC7	0
23165	NUP205	0
7348	UPK1B	0
5119	CHMP1A	0
55151	TMEM38B	0
2140	EYA3	0
64755	C16orf58	0
9926	LPGAT1	0
353238	PADI6	0
931	MS4A1	0.01
6419	SETMAR	0.01
3068	HDGF	0.01
57338	JPH3	0.01
80218	NAA50	0.01
26108	PYGO1	0.01
55266	TMEM19	0.01
54968	TMEM70	0.02
254065	BRWD3	0.02
79723	SUV39H2	0.02
2962	GTF2F1	0.02
8467	SMARCA5	0.02
953	ENTPD1	0.02
11108	PRDM4	0.02
54799	MBTD1	0.02
55140	ELP3	0.02
11240	PADI2	0.03
80012	PHC3	0.03
91181	NUP210L	0.03
221496	LEMD2	0.03
5002	SLC22A18	0.03
138151	NACC2	0.03
8208	CHAF1B	0.03
55662	HIF1AN	0.04
4665	NAB2	0.04
54830	NUP62CL	0.04
10014	HDAC5	0.05
196483	FAM86A	0.05
7514	XPO1	0.05
23569	PADI4	0.05
158880	USP51	0.05
4299	AFF1	0.05
84233	TMEM126A	0.06
9913	SUPT7L	0.06
10196	PRMT3	0.06
171023	ASXL1	0.06
2956	MSH6	0.06
56165	TDRD1	0.06
89	ACTN3	0.07
10447	FAM3C	0.07
79053	ALG8	0.08
8932	MBD2	0.08
157753	TMEM74	0.08
10318	TNIP1	0.08
283238	SLC22A24	0.08
9129	PRPF3	0.08
80301	PLEKHO2	0.08
57085	AGTRAP	0.09
51026	GOLT1B	0.09
83933	HDAC10	0.09
4644	MYO5A	0.09
9063	PIAS2	0.09
23210	JMJD6	0.09
56254	RNF20	0.09
10376	TUBA1B	0.1
10282	BET1	0.1
27349	MCAT	0.1
6877	TAF5	0.1
5578	PRKCA	0.11
57122	NUP107	0.11
57462	KIAA1161	0.11
10867	TSPAN9	0.11
23063	WAPAL	0.11
200424	TET3	0.11
23399	DULLARD	0.11
2332	FMR1	0.12
151393	FAM82A1	0.12
51702	PADI3	0.12
122402	TDRD9	0.13
26013	L3MBTL	0.13
22845	DOLK	0.13
7403	UTX	0.13
144404	TMEM120B	0.13
65980	BRD9	0.13
648	BMI1	0.14
9317	PTER	0.14
8202	NCOA3	0.14
142	PARP1	0.14
23429	RYBP	0.15
55850	USE1	0.15
51147	ING4	0.15
84332	DYDC2	0.15
23411	SIRT1	0.15
10098	TSPAN5	0.15
284058	KIAA1267	0.15
80312	TET1	0.15
6883	TAF12	0.16
221037	JMJD1C	0.16
51412	ACTL6B	0.16
339123	JMJD8	0.16
55929	DMAP1	0.17
199953	TMEM201	0.17
9425	CDYL	0.17
7108	TM7SF2	0.17
3065	HDAC1	0.18
55677	IWS1	0.18
51510	CHMP5	0.18
113130	CDCA5	0.18
79902	NUP85	0.18
348995	NUP43	0.18
29943	PADI1	0.18
7468	WHSC1	0.19
5579	PRKCB	0.19
10933	MORF4L1	0.19
10155	TRIM28	0.19
55693	KDM4D	0.2
55080	TAPBPL	0.21
9513	FXR2	0.21
11161	C14orf1	0.21
29095	ORMDL2	0.21
2280	FKBP1A	0.22
23410	SIRT3	0.22
4001	LMNB1	0.22
1106	CHD2	0.22
221656	KDM1B	0.23
23345	SYNE1	0.23
11168	PSIP1	0.23
9070	ASH2L	0.23
7319	UBE2A	0.23
10419	PRMT5	0.23
55252	ASXL2	0.24
2590	GALNT2	0.24
7158	TP53BP1	0.24
79001	VKORC1	0.24
10592	SMC2	0.24
79677	SMC6	0.25
27243	CHMP2A	0.25
63976	PRDM16	0.25
2733	GLE1	0.26
201562	PTPLB	0.26
27230	SERP1	0.26
8028	MLLT10	0.26
91133	L3MBTL4	0.27
5431	POLR2B	0.27
51547	SIRT7	0.27
6941	TCF19	0.27
63925	ZNF335	0.27
27443	CECR2	0.28
1017	CDK2	0.28
79918	SETD6	0.28
6598	SMARCB1	0.28
11143	MYST2	0.28
23466	CBX6	0.28
10269	ZMPSTE24	0.28
84312	BRMS1L	0.29
390245	NA	0.29
54496	PRMT7	0.29
51426	POLK	0.3
675	BRCA2	0.3
10162	LPCAT3	0.3
5927	KDM5A	0.3
25909	AHCTF1	0.31
6602	SMARCD1	0.31
138474	TAF1L	0.31
9972	NUP153	0.31
7404	UTY	0.31
2965	GTF2H1	0.32
55683	KIAA1310	0.32
63978	PRDM14	0.32
51009	DERL2	0.32
128817	CSTL1	0.32
6672	SP100	0.32
84289	ING5	0.33
7172	TPMT	0.33
7329	UBE2I	0.33
84181	CHD6	0.33
79903	NAA60	0.33
91782	CHMP7	0.33
79885	HDAC11	0.35
6299	SALL1	0.35
90701	SEC11C	0.36
158358	KIAA2026	0.36
3055	HCK	0.37
55352	C17orf79	0.37
472	ATM	0.37
84912	SLC35B4	0.38
23013	SPEN	0.38
991	CDC20	0.39
2010	EMD	0.39
9557	CHD1L	0.39
22933	SIRT2	0.39
3838	KPNA2	0.39
706	TSPO	0.39
5562	PRKAA1	0.39
165918	RNF168	0.4
10765	KDM5B	0.4
59336	PRDM13	0.4
8834	TMEM11	0.4
80335	WDR82	0.4
65991	FUNDC2	0.41
29128	UHRF1	0.41
8243	SMC1A	0.41
26610	ELP4	0.41
9126	SMC3	0.42
79643	CHMP6	0.42
309	ANXA6	0.42
7443	VRK1	0.42
140836	BANF2	0.42
23047	PDS5B	0.43
26092	TOR1AIP1	0.43
112869	CCDC101	0.44
140690	CTCFL	0.44
79969	C6orf134	0.44
6500	SKP1	0.44
6790	AURKA	0.45
58508	KMT2C	0.45
79139	DERL1	0.45
6872	TAF1	0.45
8193	DPF1	0.45
6119	RPA3	0.45
6515	SLC2A3	0.46
143884	CWF19L2	0.46
114822	RHPN1	0.46
55023	PHIP	0.47
51230	PHF20	0.47
6596	HLTF	0.47
8085	MLL2	0.47
170394	PWWP2B	0.47
29947	DNMT3L	0.47
9025	RNF8	0.47
5111	PCNA	0.48
54867	TMEM214	0.48
57332	CBX8	0.48
83860	TAF3	0.48
57673	BEND3	0.49
23476	BRD4	0.49
93081	C13orf27	0.49
1911	PHC1	0.49
10951	CBX1	0.5
81671	TMEM49	0.5
151648	SGOL1	0.51
152098	ZCWPW2	0.51
25862	USP49	0.51
55818	JMJD1A	0.51
253635	CCDC75	0.51
54014	BRWD1	0.51
10322	SMYD5	0.52
10664	CTCF	0.52
84148	MYST1	0.52
29072	SETD2	0.52
92822	ZNF276	0.53
4998	ORC1L	0.53
1647	GADD45A	0.53
79577	CDC73	0.53
545	ATR	0.54
79184	BRCC3	0.55
5885	RAD21	0.55
26168	SENP3	0.55
7320	UBE2B	0.55
84456	L3MBTL3	0.55
4012	LNPEP	0.55
22976	PAXIP1	0.56
50810	HDGFRP3	0.56
29117	BRD7	0.57
54880	BCOR	0.57
23469	PHF3	0.57
7874	USP7	0.57
23225	NUP210	0.58
116173	CMTM5	0.58
23774	BRD1	0.59
1111	CHEK1	0.59
10285	SMNDC1	0.6
51460	SFMBT1	0.6
79913	ACTR5	0.6
1107	CHD3	0.61
10237	SLC35B1	0.62
9734	HDAC9	0.63
375056	MIA3	0.63
83852	SETDB2	0.63
79152	FA2H	0.63
8314	BAP1	0.63
9866	TRIM66	0.64
9960	USP3	0.64
9252	RPS6KA5	0.64
56164	STK31	0.64
6881	TAF10	0.64
8450	CUL4B	0.64
1108	CHD4	0.65
7112	TMPO	0.65
23397	NCAPH	0.65
163590	TOR1AIP2	0.65
6548	SLC9A1	0.65
6612	SUMO3	0.66
84261	FBXW9	0.66
8086	AAAS	0.66
8648	NCOA1	0.67
3275	PRMT2	0.67
8110	DPF3	0.67
79609	METTL21D	0.67
51337	THEM6	0.67
1468	SLC25A10	0.67
83590	TMUB1	0.68
4174	MCM5	0.69
9631	NUP155	0.69
53615	MBD3	0.69
23279	NUP160	0.7
84333	PCGF5	0.71
55139	ANKZF1	0.72
5928	RBBP4	0.72
115290	FBXO17	0.72
1312	COMT	0.73
170575	GIMAP1	0.74
8841	HDAC3	0.74
9554	SEC22B	0.74
8535	CBX4	0.76
55806	HR	0.76
4928	NUP98	0.76
23673	STX12	0.77
54892	NCAPG2	0.78
56970	ATXN7L3	0.79
5585	PKN1	0.79
57325	CSRP2BP	0.79
10735	STAG2	0.8
54904	WHSC1L1	0.8
79663	HSPBAP1	0.8
8480	RAE1	0.81
408	ARRB1	0.81
1912	PHC2	0.81
79960	PHF17	0.82
80342	TRAF3IP3	0.82
6749	SSRP1	0.82
81565	NDEL1	0.83
54790	TET2	0.84
676	BRDT	0.84
10891	PPARGC1A	0.85
2959	GTF2B	0.86
8726	EED	0.86
84295	PHF6	0.87
23030	JMJD2B	0.87
23204	ARL6IP1	0.88
6996	TDG	0.89
84619	ZGPAT	0.89
9031	BAZ1B	0.9
8165	AKAP1	0.92
9219	MTA2	0.92
161176	SYNE3	0.92
23326	USP22	0.92
8554	PIAS1	0.92
81929	SEH1L	0.93
51652	VPS24	0.93
2091	FBL	0.94
256979	SUN3	0.95
23424	TDRD7	0.95
5879	RAC1	0.98
8464	SUPT3H	0.98
10013	HDAC6	0.99
84844	PHF5A	0.99
9810	RNF40	0.99
326	AIRE	1
8289	ARID1A	1.01
11332	ACOT7	1.01
29028	ATAD2	1.01
55340	GIMAP5	1.02
373509	USP50	1.02
22895	RPH3A	1.03
6795	AURKC	1.03
163183	SYNE4	1.05
6304	SATB1	1.05
23224	SYNE2	1.05
10569	SLU7	1.06
55717	BRWD2	1.08
79188	TMEM43	1.11
4297	MLL	1.12
444	ASPH	1.12
5573	PRKAR1A	1.12
26054	SENP6	1.12
6844	VAMP2	1.13
123169	LEO1	1.14
9112	MTA1	1.15
79415	C17orf62	1.16
9739	SETD1A	1.17
401265	KLHL31	1.17
7334	UBE2N	1.18
9767	PHF16	1.23
23409	SIRT4	1.25
57062	DDX24	1.26
51742	ARID4B	1.26
4616	GADD45B	1.26
7341	SUMO1	1.28
5110	PCMT1	1.29
11022	TDRKH	1.3
8794	TNFRSF10C	1.31
3912	LAMB1	1.32
57222	ERGIC1	1.33
54475	NLE1	1.34
56978	PRDM8	1.36
5252	PHF1	1.38
11083	DIDO1	1.39
2139	EYA2	1.4
9611	NCOR1	1.41
10890	RAB10	1.42
90523	MLIP	1.465
6045	RNF2	1.48
55706	TMEM48	1.49
23335	WDR7	1.51
5977	DPF2	1.54
10847	SRCAP	1.59
9329	GTF3C4	1.71
53371	NUP54	1.73
11091	WDR5	1.74
27154	BRPF3	1.76
84733	CBX2	1.77
79041	TMEM38A	1.78
51533	PHF7	1.79
84678	KDM2B	1.87
23592	LEMD3	1.87
160418	TMTC3	2.06
79595	SAP130	2.12
9730	VPRBP	2.14
10228	STX6	2.15
1788	DNMT3A	2.2
