GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
9212	3	E06	-0.28	269	1072	0.0531799754517932	1	3	3	100	9212	AURKB	s17613	FALSE	TRUE
83590	6	G10	-2.04	331	137	0.0679200756832741	1	3	3	100	83590	TMUB1	s38013	TRUE	TRUE
83590	8	G10	-1.58	332	252	0.0679200756832741	1	3	3	100	83590	TMUB1	s195441	TRUE	TRUE
83590	7	G10	-0.21	333	1155	0.0679200756832741	1	3	3	100	83590	TMUB1	s38014	FALSE	TRUE
8794	6	C21	-2.51	467	90	0.0927125634682969	1	3	3	100	8794	TNFRSF10C	s16753	TRUE	TRUE
8794	8	C21	-2.44	468	97	0.0927125634682969	1	3	3	100	8794	TNFRSF10C	s16755	TRUE	TRUE
8794	7	C21	-0.09	469	1287	0.0927125634682969	1	3	3	100	8794	TNFRSF10C	s16754	FALSE	TRUE
10498	3	I14	1.45	2133	2133	0.0225288942677738	0	2	3	67	10498	CARM1	s20578	FALSE	TRUE
151648	7	D12	0.76	2133	2133	0.00565421504893569	0	3	3	100	151648	SGOL1	s45600	FALSE	TRUE
158880	5	P03	1.31	2133	2133	0.0228729833162648	0	2	3	67	158880	USP51	s46135	FALSE	TRUE
160418	8	P10	0.11	2133	2133	0.014587155748461	0	3	3	100	160418	TMTC3	s46199	FALSE	TRUE
3065	1	G01	0.12	2133	2133	0.0108023029659939	0	3	3	100	3065	HDAC1	s73	FALSE	TRUE
54556	3	F19	0.11	2133	2133	0.0255306906838383	0	3	3	100	54556	ING3	s29203	FALSE	TRUE
9219	5	A15	0.97	2133	2133	0.0198640140440202	0	3	3	100	9219	MTA2	s17630	FALSE	TRUE
