plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
1	140	2.1	F20	sample	sample	550.626854226	680.952890982	615.789872604	130.326036756	1	1.15	1.248	2.96	121536	AEBP2	s42480
5	242	2.1	K02	sample	sample	830.836032363	1017.74791528	924.2919738215	186.911882917	1.35	1.28	2.509	1.687	9960	USP3	s19343
6	127	2.09	F07	sample	sample	745.336372169	946.701623627	846.018997898	201.365251458	1.24	1.22	2.634	1.554	11000	SLC27A3	s21657
1	220	2.08	J04	sample	sample	701.60035558	758.958091184	730.279223382	57.3577356039999	1.28	1.28	1.574	2.594	254065	BRWD3	s48489
3	69	2.08	C21	sample	sample	662.135710547	685.102866274	673.6192884105	22.967155727	1.15	1.15	2.125	2.043	2091	FBL	s4820
2	68	2.08	C20	sample	sample	802.849557965	690.620558436	746.7350582005	-112.228999529	1.24	1.1	1.983	2.168	9031	BAZ1B	s17208
8	110	2.07	E14	sample	sample	817.843063323	775.744077477	796.7935704	-42.098985846	1.16	1.08	2.049	2.091	23335	WDR7	s23592
4	265	2.07	L01	sample	sample	739.602209908	758.977840799	749.2900253535	19.375630891	1.2	1.29	2.448	1.692	55274	PHF10	s30606
1	316	2.06	N04	sample	sample	706.340598137	769.113755794	737.7271769655	62.773157657	1.29	1.3	1.735	2.393	4674	NAP1L2	s9269
4	197	2.06	I05	sample	sample	727.260232564	664.503050381	695.8816414725	-62.7571821830001	1.18	1.13	2.676	1.446	51533	PHF7	s28282
7	370	2.06	P10	sample	sample	752.107054785	901.336395106	826.7217249455	149.229340321	1.29	1.24	2.334	1.788	160418	TMTC3	s46198
3	211	2.06	I19	sample	sample	635.180207191	679.880438913	657.530323052	44.700231722	1.1	1.14	1.961	2.16	5578	PRKCA	s11093
2	175	2.06	H07	sample	sample	692.038120764	759.688279824	725.863200294	67.65015906	1.07	1.21	1.226	2.888	55023	PHIP	s30010
3	252	2.05	K12	sample	sample	687.630677782	715.373687214	701.502182498	27.743009432	1.19	1.2	1.882	2.227	11107	PRDM5	s223193
7	67	2.05	C19	sample	sample	604.059024174	931.97049224	768.014758207	327.911468066	1.03	1.28	1.5	2.603	92822	ZNF276	s41032
5	135	2.05	F15	sample	sample	655.065973081	957.490184985	806.278079033	302.424211904	1.07	1.21	1.785	2.313	6045	RNF2	s12067
6	301	2.04	M13	sample	sample	740.586038264	980.521582601	860.5538104325	239.935544337	1.23	1.27	2.142	1.939	81929	SEH1L	s37878
7	92	2.01	D20	sample	sample	554.883510687	858.30413822	706.5938244535	303.420627533	0.95	1.18	1.166	2.863	8480	RAE1	s16106
5	253	2.01	K13	sample	sample	735.232061993	1039.50361379	887.3678378915	304.271551797	1.2	1.31	1.73	2.281	55929	DMAP1	s31790
5	198	1.98	I06	sample	sample	799.553978968	975.37120813	887.462593549	175.817229162	1.3	1.23	2.196	1.768	7334	UBE2N	s14595
3	73	1.98	D01	sample	sample	661.395818009	697.378594447	679.387206228	35.982776438	1.15	1.17	1.894	2.063	29117	BRD7	s226251
3	272	1.98	L08	sample	sample	667.811546248	732.132701909	699.9721240785	64.321155661	1.16	1.23	1.26	2.692	2959	GTF2B	s6297
3	342	1.96	O06	sample	sample	711.755980755	715.927168433	713.841574594	4.17118767800002	1.23	1.2	2.259	1.668	23409	SIRT4	s23765
6	233	1.96	J17	sample	sample	679.313462929	924.06679666	801.6901297945	244.753333731	1.13	1.19	1.654	2.262	6515	SLC2A3	s12931
4	251	1.95	K11	sample	sample	713.187694379	734.958236837	724.072965608	21.7705424579999	1.16	1.25	1.738	2.171	55806	HR	s31558
4	293	1.95	M05	sample	sample	725.737712172	676.191016767	700.9643644695	-49.546695405	1.18	1.15	2.194	1.707	57649	PHF12	s33519
2	242	1.95	K02	sample	sample	759.457481171	773.991954709	766.72471794	14.5344735379999	1.17	1.24	1.916	1.984	10847	SRCAP	s21293
8	49	1.95	C01	sample	sample	1024.48061247	888.62312694	956.551869705	-135.85748553	1.46	1.24	3.393	0.498	92421	CHMP4C	s40955
7	147	1.94	G03	sample	sample	808.228938534	1033.02820675	920.628572642	224.799268216	1.38	1.42	1.62	2.259	57062	DDX24	s32632
2	64	1.94	C16	sample	sample	743.819262462	671.919591841	707.8694271515	-71.8996706209999	1.15	1.07	2.068	1.805	8932	MBD2	s17080
2	52	1.92	C04	sample	sample	765.622465782	795.051899177	780.3371824795	29.429433395	1.18	1.27	1.28	2.564	8648	NCOA1	s16459
6	197	1.91	I05	sample	sample	692.410938841	989.705906595	841.058422718	297.294967754	1.15	1.28	2.129	1.7	170575	GIMAP1	s46828
6	207	1.91	I15	sample	sample	720.382894503	898.104117185	809.243505844	177.721222682	1.2	1.16	1.977	1.841	10735	STAG2	s21089
3	324	1.91	N12	sample	sample	729.569643597	659.552412369	694.561027983	-70.017231228	1.27	1.11	2.407	1.409	5431	POLR2B	s10798
5	244	1.9	K04	sample	sample	813.651462695	990.9586382	902.3050504475	177.307175505	1.32	1.25	2.312	1.49	10075	HUWE1	s19597
3	110	1.9	E14	sample	sample	604.418917845	669.878547156	637.1487325005	65.459629311	1.05	1.13	1.167	2.636	9611	NCOR1	s203
1	39	1.9	B15	sample	sample	686.747210063	684.64737411	685.6972920865	-2.09983595300002	1.25	1.15	1.396	2.405	27154	BRPF3	s25920
1	160	1.9	G16	sample	sample	644.555708229	674.145767555	659.350737892	29.5900593260001	1.17	1.14	2.028	1.773	10013	HDAC6	s19459
3	106	1.9	E10	sample	sample	678.958814906	669.49278672	674.225800813	-9.46602818600002	1.18	1.13	1.577	2.219	9329	GTF3C4	s17830
4	162	1.89	G18	sample	sample	701.984315266	655.533075954	678.75869561	-46.451239312	1.14	1.12	1.865	1.915	6314	ATXN7	s12495
5	315	1.89	N03	sample	sample	833.635719887	1046.71135677	940.1735383285	213.075636883	1.36	1.32	1.846	1.933	54880	BCOR	s226797
2	328	1.89	N16	sample	sample	699.545794606	732.410698983	715.9782467945	32.864904377	1.08	1.17	1.45	2.322	5926	ARID4A	s11831
1	303	1.88	M15	sample	sample	675.377886334	713.629970245	694.5039282895	38.252083911	1.23	1.2	1.339	2.414	6839	SUV39H1	s13660
4	304	1.87	M16	sample	sample	764.786410073	641.533653966	703.1600320195	-123.252756107	1.24	1.09	1.977	1.773	84678	KDM2B	s39307
7	243	1.87	K03	sample	sample	843.420427842	898.580230464	871.000329153	55.159802622	1.44	1.23	2.624	1.117	23592	LEMD3	s24159
7	248	1.86	K08	sample	sample	705.992949242	976.364738848	841.178844045	270.371789606	1.21	1.34	1.494	2.216	400966	RGPD1	s229371
6	334	1.85	N22	sample	sample	785.559767793	824.883365192	805.2215664925	39.3235973990001	1.31	1.06	1.804	1.903	140732	SUN5	s44377
1	176	1.85	H08	sample	sample	620.897635668	676.285642822	648.591639245	55.388007154	1.13	1.14	1.802	1.891	150572	SMYD1	s45456
8	342	1.84	O06	sample	sample	946.597811229	945.447842061	946.022826645	-1.14996916799998	1.35	1.32	1.965	1.722	23279	NUP160	s23466
7	44	1.84	B20	sample	sample	650.229070888	862.318643606	756.273857247	212.089572718	1.11	1.18	1.733	1.954	55706	TMEM48	s31303
8	148	1.84	G04	sample	sample	966.554417801	979.010770625	972.782594213	12.456352824	1.38	1.36	2.277	1.407	3055	HCK	s6481
4	150	1.84	G06	sample	sample	677.584845149	663.149032243	670.366938696	-14.435812906	1.1	1.13	2.075	1.601	55717	BRWD2	s31328
6	141	1.83	F21	sample	sample	769.394436766	827.827988079	798.6112124225	58.433551313	1.28	1.07	2.203	1.464	2733	GLE1	s5808
7	371	1.81	P11	sample	sample	745.082612584	846.437289378	795.759950981	101.354676794	1.28	1.16	2.359	1.269	53371	NUP54	s28725
2	322	1.81	N10	sample	sample	765.778900488	763.959066539	764.8689835135	-1.81983394899999	1.18	1.22	1.705	1.914	5252	PHF1	s224257
2	13	1.8	A13	sample	sample	721.344398447	674.581010915	697.962704681	-46.763387532	1.11	1.08	2.069	1.523	648	BMI1	s2016
4	221	1.79	J05	sample	sample	692.011260162	680.252112726	686.131686444	-11.759147436	1.12	1.16	1.276	2.306	51533	PHF7	s28283
3	150	1.78	G06	sample	sample	599.830456156	658.015582339	628.9230192475	58.1851261830001	1.04	1.11	1.822	1.743	9759	HDAC4	s227490
7	245	1.78	K05	sample	sample	753.071190866	1015.92015409	884.495672478	262.848963224	1.29	1.4	1.282	2.277	57085	AGTRAP	s32641
7	286	1.78	L22	sample	sample	591.652784838	844.831834457	718.2423096475	253.179049619	1.01	1.16	1.532	2.022	79041	TMEM38A	s35472
3	86	1.77	D14	sample	sample	591.243952008	644.290832771	617.7673923895	53.0468807630001	1.03	1.08	1.351	2.193	84733	CBX2	s195483
8	344	1.77	O08	sample	sample	921.477362681	987.57752025	954.5274414655	66.100157569	1.31	1.38	1.778	1.764	9631	NUP155	s18514
2	39	1.76	B15	sample	sample	749.32804779	736.193655566	742.760851678	-13.1343922240001	1.16	1.18	1.321	2.207	27154	BRPF3	s25918
3	247	1.76	K07	sample	sample	624.026570245	679.530399961	651.778485103	55.5038297159999	1.08	1.14	1.524	1.993	5928	RBBP4	s11838
3	321	1.75	N09	sample	sample	704.621815688	620.105774757	662.3637952225	-84.516040931	1.22	1.04	2.143	1.35	64754	SMYD3	s34863
3	248	1.74	K08	sample	sample	658.455673469	714.343060764	686.3993671165	55.8873872950001	1.14	1.2	1.208	2.27	11091	WDR5	s225470
8	371	1.73	P11	sample	sample	797.42155932	938.698084648	868.059821984	141.276525328	1.14	1.31	1.115	2.339	53371	NUP54	s28726
7	283	1.72	L19	sample	sample	597.014733995	826.566260872	711.7904974335	229.551526877	1.02	1.14	1.392	2.045	199953	TMEM201	s47158
1	266	1.72	L02	sample	sample	640.54171988	749.937290205	695.2395050425	109.395570325	1.17	1.26	0.985	2.45	2280	FKBP1A	s5205
6	30	1.71	B06	sample	sample	635.840941359	1048.72073739	842.2808393745	412.879796031	1.06	1.35	0.936	2.493	27238	GPKOW	s26012
1	106	1.71	E10	sample	sample	619.112357545	665.566982444	642.3396699945	46.454624899	1.13	1.12	1.317	2.104	9329	GTF3C4	s17831
7	340	1.71	O04	sample	sample	918.409316688	728.339154109	823.3742353985	-190.070162579	1.57	1	4.041	-0.629	51652	VPS24	s28474
2	221	1.7	J05	sample	sample	778.955475554	729.906847666	754.43116161	-49.0486278880001	1.2	1.17	2.335	1.072	55777	MBD5	s31486
2	162	1.7	G18	sample	sample	701.482508175	678.336523187	689.909515681	-23.145984988	1.08	1.08	1.759	1.641	10014	HDAC5	s19463
1	104	1.7	E08	sample	sample	672.667426394	646.754342625	659.7108845095	-25.913083769	1.23	1.09	2.298	1.097	9252	RPS6KA5	s17691
8	97	1.69	E01	sample	sample	931.130970167	916.318554536	923.7247623515	-14.812415631	1.33	1.28	2.08	1.302	23673	STX12	s24309
5	117	1.69	E21	sample	sample	602.287845034	850.614052984	726.450949009	248.32620795	0.981	1.07	0.973	2.406	23424	TDRD7	s23803
1	379	1.69	P19	sample	sample	600.993089332	634.758503165	617.8757962485	33.765413833	1.09	1.07	1.244	2.128	80314	EPC1	s37199
8	313	1.68	N01	sample	sample	928.843238294	904.162195903	916.5027170985	-24.681042391	1.32	1.26	2.081	1.287	10970	CKAP4	s21596
5	35	1.68	B11	sample	sample	698.537518483	858.626920411	778.582219447	160.089401928	1.14	1.08	2.247	1.12	122402	TDRD9	s42533
4	60	1.68	C12	sample	sample	659.700220874	649.390783403	654.5455021385	-10.309437471	1.07	1.11	1.448	1.916	256380	SCML4	s48775
2	134	1.68	F14	sample	sample	735.082334075	672.46157016	703.7719521175	-62.620763915	1.13	1.07	1.992	1.372	114826	SMYD4	s41674
5	137	1.68	F17	sample	sample	595.019593131	832.829401211	713.924497171	237.80980808	0.969	1.05	1.091	2.262	8289	ARID1A	s15785
1	118	1.67	E22	sample	sample	536.730159846	571.420898869	554.0755293575	34.690739023	0.978	0.963	2.026	1.324	9734	HDAC9	s18774
6	103	1.67	E07	sample	sample	759.916213734	968.901253483	864.4087336085	208.985039749	1.26	1.25	2.194	1.144	3912	LAMB1	s8068
2	122	1.67	F02	sample	sample	676.091831154	742.778882247	709.4353567005	66.6870510929999	1.04	1.19	1.438	1.893	90826	PRMT10	s40502
2	248	1.65	K08	sample	sample	744.762401983	785.263824483	765.013113233	40.5014225	1.15	1.25	1.063	2.242	11091	WDR5	s21864
8	84	1.65	D12	sample	sample	789.222134996	931.358637931	860.2903864635	142.136502935	1.12	1.3	1.493	1.807	151648	SGOL1	s45601
2	91	1.65	D19	sample	sample	761.41113776	638.369167808	699.890152784	-123.041969952	1.18	1.02	2.181	1.118	51547	SIRT7	s28304
2	199	1.65	I07	sample	sample	742.086674444	776.146052303	759.1163633735	34.0593778590001	1.15	1.24	1.613	1.678	4297	MLL	s8819
1	299	1.64	M11	sample	sample	705.746336811	671.626222616	688.6862797135	-34.120114195	1.29	1.13	1.864	1.422	6790	AURKA	s196
7	140	1.64	F20	sample	sample	592.267958317	797.624131587	694.946044952	205.35617327	1.01	1.1	1.31	1.973	84233	TMEM126A	s38695
2	145	1.64	G01	sample	sample	714.862684196	704.015388168	709.439036182	-10.8472960280001	1.1	1.12	1.926	1.352	3065	HDAC1	s74
6	114	1.63	E18	sample	sample	784.345251419	935.235399119	859.790325269	150.8901477	1.3	1.21	2.157	1.108	254359	ZDHHC24	s48533
1	196	1.63	I04	sample	sample	677.098396702	734.358153403	705.7282750525	57.259756701	1.23	1.24	1.78	1.481	10322	SMYD5	s20185
2	113	1.63	E17	sample	sample	755.853061668	722.471834701	739.1624481845	-33.381226967	1.17	1.15	1.738	1.519	2332	FMR1	s5315
4	373	1.62	P13	sample	sample	650.27073951	633.886610049	642.0786747795	-16.384129461	1.06	1.08	1.505	1.745	84619	ZGPAT	s39186
3	320	1.62	N08	sample	sample	663.115631783	691.534057756	677.3248447695	28.418425973	1.15	1.16	1.009	2.24	4998	ORC1L	s9892
3	74	1.62	D02	sample	sample	668.543117176	698.890379788	683.716748482	30.347262612	1.16	1.18	1.809	1.436	84289	ING5	s38828
2	206	1.62	I14	sample	sample	743.404184835	703.427613471	723.415899153	-39.9765713640001	1.15	1.12	1.832	1.413	10498	CARM1	s20577
4	121	1.62	F01	sample	sample	664.527910185	653.711819812	659.1198649985	-10.816090373	1.08	1.11	2.427	0.806	11022	TDRKH	s223180
5	53	1.61	C05	sample	sample	704.687445397	955.470359763	830.07890258	250.782914366	1.15	1.21	1.338	1.887	9767	PHF16	s18858
6	368	1.61	P08	sample	sample	658.624481612	898.993112532	778.808797072	240.36863092	1.09	1.16	1.885	1.33	444	ASPH	s268
4	225	1.61	J09	sample	sample	662.461847606	706.695621116	684.578734361	44.23377351	1.08	1.2	0.397	2.817	51742	ARID4B	s28603
3	277	1.6	L13	sample	sample	706.442558721	674.034927606	690.2387431635	-32.407631115	1.23	1.13	1.853	1.355	58508	KMT2C	s33889
6	168	1.6	G24	sikiller	sikiller	12.1703988138	2156.09499358	1084.1326961969	2143.9245947662	0.0202	2.78	-9.695	12.887	NA	NA	NA
3	242	1.59	K02	sample	sample	666.059280699	763.740246884	714.8997637915	97.680966185	1.16	1.28	1.049	2.141	10847	SRCAP	s21295
1	85	1.59	D13	sample	sample	642.923092746	658.711721209	650.8174069775	15.788628463	1.17	1.11	0.914	2.271	51230	PHF20	s27722
8	17	1.59	A17	sample	sample	755.054253715	880.579878324	817.8170660195	125.525624609	1.08	1.23	1.392	1.782	23244	PDS5A	s229654
4	15	1.59	A15	sample	sample	650.725660109	597.334475336	624.0300677225	-53.3911847730001	1.06	1.02	1.11	2.061	9219	MTA2	s17629
8	223	1.58	J07	sample	sample	794.11634319	880.673680814	837.395012002	86.5573376240001	1.13	1.23	1.646	1.513	5879	RAC1	s11713
8	40	1.57	B16	sample	sample	726.611985176	699.471033408	713.041509292	-27.1409517679999	1.03	0.975	1.749	1.398	157753	TMEM74	s45994
8	320	1.57	N08	sample	sample	835.253211027	962.841179807	899.047195417	127.58796878	1.19	1.34	1.223	1.915	57222	ERGIC1	s195319
3	330	1.54	N18	sample	sample	650.104585237	633.823811339	641.964198288	-16.280773898	1.13	1.07	1.476	1.61	5977	DPF2	s11930
4	99	1.54	E03	sample	sample	745.378750836	655.449215689	700.4139832625	-89.929535147	1.21	1.12	2.261	0.823	11083	DIDO1	s21855
8	367	1.54	P07	sample	sample	831.03512154	796.020239157	813.5276803485	-35.014882383	1.18	1.11	1.808	1.272	90523	MLIP	s230650
4	6	1.54	A06	sample	sample	662.840429753	638.106225641	650.473327697	-24.7342041119999	1.08	1.09	1.612	1.463	112869	CCDC101	s41392
5	347	1.53	O11	sample	sample	725.761823383	1034.71981682	880.2408201015	308.957993437	1.18	1.31	1.365	1.687	84333	PCGF5	s38941
