GeneID	GeneSymbol	median_score
10600	USP16	0.05
5987	TRIM27	0.05
27044	SND1	0.06
23512	SUZ12	0.06
253635	CCDC75	0.06
2962	GTF2F1	0.06
5578	PRKCA	0.06
23469	PHF3	0.06
148479	PHF13	0.06
23028	AOF2	0.06
6996	TDG	0.07
84295	PHF6	0.07
84823	LMNB2	0.07
3912	LAMB1	0.07
51230	PHF20	0.07
84312	BRMS1L	0.08
1911	PHC1	0.08
84787	SUV420H2	0.08
117143	TADA1L	0.08
8021	NUP214	0.08
6548	SLC9A1	0.09
23133	PHF8	0.09
54904	WHSC1L1	0.09
9767	PHF16	0.1
221656	KDM1B	0.1
9524	TECR	0.1
8841	HDAC3	0.1
8721	EDF1	0.1
56165	TDRD1	0.11
30	ACAA1	0.11
55632	KIAA1333	0.11
390245	NA	0.11
23063	WAPAL	0.11
51322	WAC	0.11
54947	LPCAT2	0.11
26038	CHD5	0.11
29082	CHMP4A	0.12
1017	CDK2	0.12
8726	EED	0.12
57142	RTN4	0.12
9329	GTF3C4	0.13
79139	DERL1	0.13
142	PARP1	0.14
160418	TMTC3	0.14
7172	TPMT	0.14
27230	SERP1	0.14
80152	CENPT	0.14
56895	AGPAT4	0.14
10951	CBX1	0.14
29774	NA	0.14
4927	NUP88	0.15
80816	ASXL3	0.15
6605	SMARCE1	0.15
8554	PIAS1	0.15
81671	TMEM49	0.15
7329	UBE2I	0.15
57117	INTS12	0.15
10890	RAB10	0.16
699	BUB1	0.16
27349	MCAT	0.16
8480	RAE1	0.16
25978	CHMP2B	0.17
90268	FAM105B	0.17
8086	AAAS	0.17
8085	MLL2	0.17
51131	PHF11	0.17
83860	TAF3	0.18
6015	RING1	0.18
1488	CTBP2	0.18
196541	METTL21C	0.19
54867	TMEM214	0.19
154150	HDGFL1	0.19
10762	NUP50	0.2
83852	SETDB2	0.2
10948	STARD3	0.2
10867	TSPAN9	0.2
4998	ORC1L	0.21
4674	NAP1L2	0.21
408	ARRB1	0.21
23279	NUP160	0.21
6613	SUMO2	0.21
5885	RAD21	0.21
23225	NUP210	0.22
55627	SMPD4	0.22
10282	BET1	0.22
11022	TDRKH	0.23
56970	ATXN7L3	0.23
7112	TMPO	0.23
201562	PTPLB	0.23
7862	BRPF1	0.23
27125	AFF4	0.23
80301	PLEKHO2	0.23
10943	MSL3	0.24
79831	JMJD5	0.24
2138	EYA1	0.24
10269	ZMPSTE24	0.24
55662	HIF1AN	0.24
26984	SEC22A	0.24
56254	RNF20	0.24
4302	MLLT6	0.25
51564	HDAC7	0.26
22895	RPH3A	0.26
6597	SMARCA4	0.26
8417	STX7	0.26
22845	DOLK	0.26
80335	WDR82	0.26
79903	NAA60	0.27
4152	MBD1	0.27
4591	TRIM37	0.28
29843	SENP1	0.28
10389	SCML2	0.28
80342	TRAF3IP3	0.28
1107	CHD3	0.28
10376	TUBA1B	0.29
26108	PYGO1	0.29
51460	SFMBT1	0.29
23326	USP22	0.29
54708	MARCH5	0.29
80312	TET1	0.29
1487	CTBP1	0.31
11143	MYST2	0.32
55352	C17orf79	0.32
86	ACTL6A	0.33
84456	L3MBTL3	0.33
51317	PHF21A	0.33
7320	UBE2B	0.34
171023	ASXL1	0.35
9317	PTER	0.35
1647	GADD45A	0.36
51780	KDM3B	0.36
255330	C3orf46	0.36
23335	WDR7	0.37
9031	BAZ1B	0.37
54014	BRWD1	0.37
56950	SMYD2	0.38
170575	GIMAP1	0.38
25909	AHCTF1	0.38
5879	RAC1	0.38
8805	TRIM24	0.39
57338	JPH3	0.39
10664	CTCF	0.39
6810	STX4	0.39
23210	JMJD6	0.4
6881	TAF10	0.4
25942	SIN3A	0.4
10384	BTN3A3	0.4
129401	NUP35	0.4
25988	HINFP	0.41
152098	ZCWPW2	0.41
26013	L3MBTL	0.41
59343	SENP2	0.41
11091	WDR5	0.42
54623	PAF1	0.42
3068	HDGF	0.43
54093	SETD4	0.43
84619	ZGPAT	0.44
8379	MAD1L1	0.44
54737	MPHOSPH8	0.44
6119	RPA3	0.44
9739	SETD1A	0.45
80349	WDR61	0.46
2705	GJB1	0.46
9126	SMC3	0.46
25862	USP49	0.46
60	ACTB	0.47
63976	PRDM16	0.47
79001	VKORC1	0.47
29128	UHRF1	0.47
26610	ELP4	0.47
6596	HLTF	0.48
84522	JAGN1	0.48
6304	SATB1	0.48
5580	PRKCD	0.49
10592	SMC2	0.49
2139	EYA2	0.5
57462	KIAA1161	0.5
51412	ACTL6B	0.51
11161	C14orf1	0.51
22933	SIRT2	0.51
4255	MGMT	0.51
7348	UPK1B	0.52
55717	BRWD2	0.52
79188	TMEM43	0.52
11343	MGLL	0.53
51533	PHF7	0.53
55850	USE1	0.53
114803	MYSM1	0.54
10196	PRMT3	0.54
5562	PRKAA1	0.55
79142	PHF23	0.55
23204	ARL6IP1	0.55
196483	FAM86A	0.55
79663	HSPBAP1	0.55
11284	PNKP	0.56
10051	SMC4	0.56
84928	TMEM209	0.56
23224	SYNE2	0.57
84864	MINA	0.57
63925	ZNF335	0.57
115290	FBXO17	0.57
6672	SP100	0.58
123169	LEO1	0.58
23466	CBX6	0.58
8450	CUL4B	0.59
54790	TET2	0.59
6419	SETMAR	0.6
88	ACTN2	0.6
256979	SUN3	0.61
79041	TMEM38A	0.61
7994	MYST3	0.62
29117	BRD7	0.62
55252	ASXL2	0.62
81565	NDEL1	0.62
23411	SIRT1	0.62
25777	SUN2	0.62
10014	HDAC5	0.62
55139	ANKZF1	0.64
11270	NRM	0.64
54496	PRMT7	0.64
5685	PSMA4	0.64
2280	FKBP1A	0.65
23476	BRD4	0.65
23244	PDS5A	0.65
309	ANXA6	0.65
80853	JHDM1D	0.65
3055	HCK	0.65
10668	CGRRF1	0.65
3684	ITGAM	0.67
200424	TET3	0.68
2965	GTF2H1	0.68
170394	PWWP2B	0.69
144404	TMEM120B	0.69
1106	CHD2	0.69
56979	PRDM9	0.69
79595	SAP130	0.72
8535	CBX4	0.73
7468	WHSC1	0.73
54968	TMEM70	0.73
23673	STX12	0.73
57649	PHF12	0.74
387893	SETD8	0.74
51337	THEM6	0.75
55818	JMJD1A	0.75
2733	GLE1	0.75
93611	FBXO44	0.76
50810	HDGFRP3	0.76
100137047	JMJD7	0.77
2091	FBL	0.78
1789	DNMT3B	0.79
472	ATM	0.79
25855	BRMS1	0.8
2959	GTF2B	0.81
6604	SMARCD3	0.81
6880	TAF9	0.81
401265	KLHL31	0.81
8110	DPF3	0.81
57325	CSRP2BP	0.82
348995	NUP43	0.82
55706	TMEM48	0.83
84733	CBX2	0.83
1108	CHD4	0.84
84759	PCGF1	0.85
53371	NUP54	0.86
54475	NLE1	0.86
3229	HOXC13	0.86
8243	SMC1A	0.86
81929	SEH1L	0.87
6942	TCF20	0.87
5573	PRKAR1A	0.88
157753	TMEM74	0.88
79184	BRCC3	0.89
140732	SUN5	0.9
3621	ING1	0.91
22976	PAXIP1	0.91
91133	L3MBTL4	0.92
9734	HDAC9	0.93
11107	PRDM5	0.93
326	AIRE	0.95
121536	AEBP2	0.96
90523	MLIP	0.965
7341	SUMO1	0.97
8165	AKAP1	0.99
10322	SMYD5	0.99
161176	SYNE3	1
55080	TAPBPL	1
5931	RBBP7	1.01
706	TSPO	1.01
6598	SMARCB1	1.01
6045	RNF2	1.03
51510	CHMP5	1.03
4204	MECP2	1.03
9631	NUP155	1.03
27154	BRPF3	1.04
6612	SUMO3	1.04
2186	BPTF	1.05
5253	PHF2	1.07
8648	NCOA1	1.08
9557	CHD1L	1.08
8208	CHAF1B	1.09
84233	TMEM126A	1.09
11097	NUPL2	1.12
51147	ING4	1.13
2590	GALNT2	1.13
10162	LPCAT3	1.13
23424	TDRD7	1.15
256380	SCML4	1.15
84289	ING5	1.15
8464	SUPT3H	1.16
348801	LNP1	1.16
1912	PHC2	1.16
54892	NCAPG2	1.16
7874	USP7	1.17
9611	NCOR1	1.18
93624	NA	1.19
5977	DPF2	1.21
128817	CSTL1	1.23
11240	PADI2	1.24
65980	BRD9	1.24
26054	SENP6	1.25
9513	FXR2	1.27
9129	PRPF3	1.28
9688	NUP93	1.3
10933	MORF4L1	1.31
9112	MTA1	1.34
4928	NUP98	1.35
5928	RBBP4	1.36
65991	FUNDC2	1.37
3838	KPNA2	1.37
4236	MFAP1	1.39
11332	ACOT7	1.42
3276	PRMT1	1.45
57085	AGTRAP	1.48
29095	ORMDL2	1.5
79152	FA2H	1.51
10285	SMNDC1	1.52
92822	ZNF276	1.52
676	BRDT	1.55
122402	TDRD9	1.56
55806	HR	1.58
79969	C6orf134	1.59
79902	NUP85	1.61
64426	SUDS3	1.62
8932	MBD2	1.65
23345	SYNE1	1.66
79643	CHMP6	1.66
51742	ARID4B	1.66
11083	DIDO1	1.67
83590	TMUB1	1.67
84939	MUM1	1.67
9818	NUPL1	1.71
4174	MCM5	1.79
57222	ERGIC1	1.83
6790	AURKA	1.83
7443	VRK1	1.84
6749	SSRP1	1.84
10237	SLC35B1	1.86
54491	FAM105A	1.88
143884	CWF19L2	1.89
9913	SUPT7L	2.01
56164	STK31	2.02
57062	DDX24	2.03
9730	VPRBP	2.07
7514	XPO1	2.09
55904	KMT2E	2.14
1111	CHEK1	2.18
10569	SLU7	2.22
3275	PRMT2	2.22
11000	SLC27A3	2.25
1642	DDB1	2.41
642636	NA	2.52
10036	CHAF1A	2.54
701	BUB1B	2.54
54556	ING3	2.59
10228	STX6	2.66
3065	HDAC1	2.86
84844	PHF5A	2.87
63978	PRDM14	2.93
7272	TTK	3.06
5111	PCNA	3.19
23636	NUP62	3.35
1788	DNMT3A	3.4
23165	NUP205	3.48
8794	TNFRSF10C	3.56
4085	MAD2L1	3.84
983	CDC2	4.02
9212	AURKB	4.54
