GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
4927	8	K01	-3.57	369	52	0.0854535256214382	1	3	3	100	4927	NUP88	s9781	TRUE	TRUE
4927	7	K01	-2.13	370	192	0.0854535256214382	1	3	3	100	4927	NUP88	s9780	TRUE	TRUE
4927	6	K01	-0.23	371	1246	0.0854535256214382	1	3	3	100	4927	NUP88	s9779	FALSE	TRUE
4085	8	K14	-4.21	400	41	0.0978675924917398	1	3	3	100	4085	MAD2L1	s8393	TRUE	TRUE
4085	6	K14	-1.76	401	268	0.0978675924917398	1	3	3	100	4085	MAD2L1	s8391	TRUE	TRUE
4085	7	K14	-0.18	402	1305	0.0978675924917398	1	3	3	100	4085	MAD2L1	s8392	FALSE	TRUE
11160	7	B05	-2.62	443	109	0.107332391153882	1	3	3	100	11160	ERLIN2	s22015	TRUE	TRUE
11160	8	B05	-2.26	444	168	0.107332391153882	1	3	3	100	11160	ERLIN2	s22016	TRUE	TRUE
11160	6	B05	-0.14	445	1347	0.107332391153882	1	3	3	100	11160	ERLIN2	s22014	FALSE	TRUE
7994	3	O21	-2.35	449	145	0.107809070386168	1	3	3	100	7994	MYST3	s15534	TRUE	TRUE
7994	2	O21	-1.81	450	254	0.107809070386168	1	3	3	100	7994	MYST3	s15532	TRUE	TRUE
7994	1	O21	-0.13	451	1355	0.107809070386168	1	3	3	100	7994	MYST3	s15533	FALSE	TRUE
100137047	5	D19	0.42	2166	2166	0.0433439751262029	0	3	3	100	100137047	JMJD7	s230104	FALSE	TRUE
10474	1	I12	0.88	2166	2166	0.0120546765387224	0	3	3	100	10474	TADA3	s20510	FALSE	TRUE
2033	3	C19	0.01	2166	2166	0.0308716596697259	0	3	3	100	2033	EP300	s4695	FALSE	TRUE
51720	5	L21	0.67	2166	2166	0.0442740336362857	0	3	3	100	51720	UIMC1	s28575	FALSE	TRUE
54014	3	F11	0.77	2166	2166	0.0417377348386427	0	3	3	100	54014	BRWD1	s28831	FALSE	TRUE
5685	6	I04	0.77	2166	2166	0.0419655279570624	0	3	3	100	5685	PSMA4	s230029	FALSE	TRUE
6597	1	M03	0.03	2166	2166	0.0366535481082917	0	3	3	100	6597	SMARCA4	s13140	FALSE	TRUE
