GeneID	GeneSymbol	median_score
57136	APMAP	-0.54
23225	NUP210	-0.54
9866	TRIM66	-0.53
84236	RHBDD1	-0.53
23030	KDM4B	-0.525
6811	STX5	-0.52
10162	LPCAT3	-0.52
80854	SETD7	-0.52
10474	TADA3	-0.51
64327	LMBR1	-0.51
23345	SYNE1	-0.51
26578	OSTF1	-0.5
9869	SETDB1	-0.49
1105	CHD1	-0.49
23310	NCAPD3	-0.48
8193	DPF1	-0.48
10389	SCML2	-0.48
6672	SP100	-0.48
11177	BAZ1A	-0.48
23304	UBR2	-0.48
3066	HDAC2	-0.47
5578	PRKCA	-0.47
8878	SQSTM1	-0.47
3840	KPNA4	-0.47
3229	HOXC13	-0.47
6941	TCF19	-0.47
10867	TSPAN9	-0.47
79913	ACTR5	-0.47
55869	HDAC8	-0.46
4236	MFAP1	-0.46
10567	RABAC1	-0.46
60	ACTB	-0.45
29028	ATAD2	-0.44
9426	CDY2A	-0.44
11262	SP140	-0.44
114882	OSBPL8	-0.44
8242	JARID1C	-0.44
55850	USE1	-0.43
221656	KDM1B	-0.43
79595	SAP130	-0.42
9425	CDYL	-0.42
5355	PLP2	-0.42
23492	CBX7	-0.42
9818	NUPL1	-0.42
23516	SLC39A14	-0.42
29058	TMEM230	-0.42
10195	ALG3	-0.42
158880	USP51	-0.41
56262	LRRC8A	-0.4
25777	SUN2	-0.4
27349	MCAT	-0.4
143241	DYDC1	-0.4
151194	FAM119A	-0.39
26007	DAK	-0.39
6500	SKP1	-0.38
124359	CDYL2	-0.37
6917	TCEA1	-0.37
27127	SMC1B	-0.37
55063	ZCWPW1	-0.37
8930	MBD4	-0.37
1642	DDB1	-0.37
5337	PLD1	-0.37
161176	SYNE3	-0.36
65094	JMJD4	-0.36
23030	JMJD2B	-0.36
53615	MBD3	-0.35
196483	FAM86A	-0.35
8165	AKAP1	-0.35
7112	TMPO	-0.35
7290	HIRA	-0.35
64754	SMYD3	-0.35
11000	SLC27A3	-0.35
100137047	JMJD7	-0.35
56943	ENY2	-0.35
123169	LEO1	-0.34
29128	UHRF1	-0.34
7334	UBE2N	-0.34
6844	VAMP2	-0.33
57661	PHRF1	-0.33
114822	RHPN1	-0.33
80152	CENPT	-0.33
23081	JMJD2C	-0.33
65991	FUNDC2	-0.33
326	AIRE	-0.32
11176	BAZ2A	-0.32
6601	SMARCC2	-0.32
6594	SMARCA1	-0.32
91646	TDRD12	-0.32
5253	PHF2	-0.31
84975	MFSD5	-0.31
3431	SP110	-0.31
8850	KAT2B	-0.3
6596	HLTF	-0.3
26610	ELP4	-0.3
29774	NA	-0.3
9341	VAMP3	-0.3
1962	EHHADH	-0.29
51131	PHF11	-0.29
26984	SEC22A	-0.29
55266	TMEM19	-0.29
10735	STAG2	-0.29
93380	MMGT1	-0.28
2705	GJB1	-0.28
2139	EYA2	-0.27
23429	RYBP	-0.27
51147	ING4	-0.26
83862	TMEM120A	-0.26
7329	UBE2I	-0.26
6595	SMARCA2	-0.25
55818	JMJD1A	-0.25
5903	RANBP2	-0.24
10948	STARD3	-0.24
387103	C6orf173	-0.24
8681	JMJD7-PLA2G4B	-0.24
143884	CWF19L2	-0.23
5563	PRKAA2	-0.22
545	ATR	-0.22
54623	PAF1	-0.22
23569	PADI4	-0.22
90780	PYGO2	-0.22
10743	RAI1	-0.21
140732	SUN5	-0.21
3068	HDGF	-0.21
25942	SIN3A	-0.21
648	BMI1	-0.21
54708	MARCH5	-0.2
7175	TPR	-0.2
27314	RAB30	-0.2
9958	USP15	-0.2
196541	METTL21C	-0.19
60343	FAM3A	-0.19
147007	TMEM199	-0.19
9926	LPGAT1	-0.18
10237	SLC35B1	-0.18
27238	GPKOW	-0.18
6880	TAF9	-0.17
10159	ATP6AP2	-0.17
64324	NSD1	-0.17
10600	USP16	-0.17
54014	BRWD1	-0.16
79831	JMJD5	-0.16
55627	SMPD4	-0.16
3015	H2AFZ	-0.16
2140	EYA3	-0.15
10447	FAM3C	-0.15
54968	TMEM70	-0.15
84181	CHD6	-0.15
4174	MCM5	-0.14
9646	CTR9	-0.14
256979	SUN3	-0.14
3621	ING1	-0.14
6856	SYPL1	-0.14
11097	NUPL2	-0.14
51105	PHF20L1	-0.14
26013	L3MBTL	-0.13
54454	ATAD2B	-0.13
7514	XPO1	-0.13
8473	OGT	-0.12
5562	PRKAA1	-0.12
200424	TET3	-0.12
253635	CCDC75	-0.12
55352	C17orf79	-0.11
23522	KAT6B	-0.11
11168	PSIP1	-0.11
9329	GTF3C4	-0.1
91181	NUP210L	-0.1
1786	DNMT1	-0.1
29095	ORMDL2	-0.09
2542	SLC37A4	-0.09
154807	VKORC1L1	-0.09
5110	PCMT1	-0.09
11107	PRDM5	-0.08
115290	FBXO17	-0.08
6015	RING1	-0.08
9759	HDAC4	-0.08
51547	SIRT7	-0.08
55151	TMEM38B	-0.08
79023	NUP37	-0.08
56970	ATXN7L3	-0.08
6045	RNF2	-0.07
373509	USP50	-0.07
56895	AGPAT4	-0.07
84332	DYDC2	-0.07
1647	GADD45A	-0.07
10228	STX6	-0.06
84333	PCGF5	-0.06
5630	PRPH	-0.06
4998	ORC1L	-0.06
56979	PRDM9	-0.06
23067	SETD1B	-0.06
80205	CHD9	-0.06
7158	TP53BP1	-0.06
55636	CHD7	-0.06
22823	MTF2	-0.06
84814	PPAPDC3	-0.05
8986	RPS6KA4	-0.05
25972	UNC50	-0.05
1787	TRDMT1	-0.05
79053	ALG8	-0.05
158358	KIAA2026	-0.05
255330	C3orf46	-0.04
8520	HAT1	-0.04
1017	CDK2	-0.04
23466	CBX6	-0.04
23780	APOL2	-0.04
10282	BET1	-0.04
25855	BRMS1	-0.04
7726	TRIM26	-0.04
55706	TMEM48	-0.04
254359	ZDHHC24	-0.03
8726	EED	-0.03
5431	POLR2B	-0.03
8834	TMEM11	-0.03
10014	HDAC5	-0.03
5987	TRIM27	-0.03
6801	STRN	-0.03
138474	TAF1L	-0.02
79188	TMEM43	-0.02
79902	NUP85	-0.02
55209	SETD5	-0.02
2956	MSH6	-0.02
84619	ZGPAT	-0.02
79969	C6orf134	-0.02
92421	CHMP4C	-0.02
51548	SIRT6	-0.02
6877	TAF5	-0.02
2033	EP300	-0.01
90826	PRMT10	-0.01
64151	NCAPG	-0.01
8314	BAP1	-0.01
3684	ITGAM	-0.01
84928	TMEM209	-0.01
23512	SUZ12	0
199953	TMEM201	0
56926	NCLN	0
80335	WDR82	0
7320	UBE2B	0
3836	KPNA1	0
56165	TDRD1	0
2332	FMR1	0
29843	SENP1	0
10490	VTI1B	0
54617	INO80	0
353238	PADI6	0
256380	SCML4	0
23673	STX12	0
23013	SPEN	0
54867	TMEM214	0
9612	NCOR2	0
8110	DPF3	0
148479	PHF13	0
51111	SUV420H1	0
6872	TAF1	0
221400	TDRD6	0
126668	TDRD10	0
86	ACTL6A	0
8760	CDS2	0
25840	METTL7A	0
8450	CUL4B	0
26147	PHF19	0.01
1387	CREBBP	0.01
9678	PHF14	0.01
129401	NUP35	0.01
84939	MUM1	0.01
10592	SMC2	0.02
57332	CBX8	0.02
57634	EP400	0.02
56341	PRMT8	0.02
2186	BPTF	0.02
23592	LEMD3	0.02
23408	SIRT5	0.02
6810	STX4	0.02
23135	KDM6B	0.03
10762	NUP50	0.03
1912	PHC2	0.03
4600	MX2	0.03
7108	TM7SF2	0.03
285877	NA	0.03
1106	CHD2	0.03
9883	POM121	0.04
51460	SFMBT1	0.04
729857	RGPD2	0.04
10765	KDM5B	0.04
83746	L3MBTL2	0.04
26092	TOR1AIP1	0.04
8085	MLL2	0.05
8208	CHAF1B	0.05
5579	PRKCB	0.05
26054	SENP6	0.05
3276	PRMT1	0.05
7341	SUMO1	0.05
84912	SLC35B4	0.06
8648	NCOA1	0.06
10890	RAB10	0.06
10943	MSL3	0.06
2010	EMD	0.06
84656	NA	0.06
2289	FKBP5	0.06
57462	KIAA1161	0.06
79697	C14orf169	0.06
55898	UNC45A	0.06
23047	PDS5B	0.07
56980	PRDM10	0.07
92840	REEP6	0.07
81565	NDEL1	0.07
83860	TAF3	0.07
54093	SETD4	0.07
8284	JARID1D	0.07
3912	LAMB1	0.08
122402	TDRD9	0.08
94026	POM121L2	0.08
64431	ACTR6	0.08
84456	L3MBTL3	0.08
8554	PIAS1	0.08
23137	SMC5	0.08
22895	RPH3A	0.09
1468	SLC25A10	0.09
2146	EZH2	0.09
51533	PHF7	0.09
3070	HELLS	0.1
51322	WAC	0.1
9524	TECR	0.1
55904	KMT2E	0.11
65980	BRD9	0.11
55080	TAPBPL	0.11
27443	CECR2	0.11
340061	TMEM173	0.11
10524	KAT5	0.11
57552	AADACL1	0.11
546	ATRX	0.11
57713	SFMBT2	0.11
55683	KIAA1310	0.12
11198	SUPT16H	0.12
10668	CGRRF1	0.12
23468	CBX5	0.12
56950	SMYD2	0.12
2965	GTF2H1	0.13
9031	BAZ1B	0.13
5580	PRKCD	0.13
3054	HCFC1	0.13
64598	MOSPD3	0.13
9682	KDM4A	0.13
7874	USP7	0.14
8295	TRRAP	0.14
30827	CXXC1	0.14
51564	HDAC7	0.14
5896	RAG1	0.15
201254	STRA13	0.15
55170	PRMT6	0.15
51669	TMEM66	0.15
203547	NA	0.15
30	ACAA1	0.15
93166	PRDM6	0.15
59343	SENP2	0.15
1108	CHD4	0.16
10318	TNIP1	0.16
51317	PHF21A	0.16
5905	RANGAP1	0.16
51343	FZR1	0.17
55806	HR	0.18
27243	CHMP2A	0.18
4152	MBD1	0.18
23326	USP22	0.19
8021	NUP214	0.19
4012	LNPEP	0.19
10734	STAG3	0.19
55632	KIAA1333	0.2
676	BRDT	0.2
84787	SUV420H2	0.2
6299	SALL1	0.2
10384	BTN3A3	0.2
9129	PRPF3	0.2
55252	ASXL2	0.2
8932	MBD2	0.2
4297	MLL	0.2
10098	TSPAN5	0.21
5879	RAC1	0.21
84102	SLC41A2	0.21
3703	STT3A	0.21
375056	MIA3	0.21
5928	RBBP4	0.22
23409	SIRT4	0.22
8379	MAD1L1	0.22
4674	NAP1L2	0.22
6881	TAF10	0.22
1386	ATF2	0.22
8972	MGAM	0.22
9219	MTA2	0.23
10933	MORF4L1	0.23
6119	RPA3	0.23
10269	ZMPSTE24	0.23
27230	SERP1	0.23
90523	MLIP	0.23
3895	KTN1	0.23
79828	METTL8	0.23
79001	VKORC1	0.23
3799	KIF5B	0.24
93624	NA	0.24
2962	GTF2F1	0.24
283238	SLC22A24	0.24
51230	PHF20	0.24
9748	SLK	0.25
8202	NCOA3	0.25
138151	NACC2	0.25
6314	ATXN7	0.26
25978	CHMP2B	0.26
9025	RNF8	0.26
56254	RNF20	0.26
699	BUB1	0.26
90268	FAM105B	0.26
23476	BRD4	0.26
147991	DPY19L3	0.26
5897	RAG2	0.27
54934	C12orf41	0.27
79885	HDAC11	0.27
7348	UPK1B	0.27
1107	CHD3	0.27
55140	ELP3	0.27
9767	PHF16	0.27
51522	TMEM14C	0.27
23469	PHF3	0.28
79073	TMEM109	0.28
6602	SMARCD1	0.28
55717	BRWD2	0.28
5927	KDM5A	0.28
5885	RAD21	0.28
26993	AKAP8L	0.29
9126	SMC3	0.29
4675	NAP1L3	0.29
84661	DPY30	0.29
84823	LMNB2	0.29
51742	ARID4B	0.29
26502	NARF	0.29
400966	RGPD1	0.29
26038	CHD5	0.3
9734	HDAC9	0.3
4255	MGMT	0.3
51026	GOLT1B	0.3
57142	RTN4	0.31
79677	SMC6	0.31
9688	NUP93	0.31
54880	BCOR	0.32
83903	GSG2	0.32
91782	CHMP7	0.32
23411	SIRT1	0.32
55274	PHF10	0.32
154150	HDGFL1	0.32
63978	PRDM14	0.33
128817	CSTL1	0.33
51720	UIMC1	0.33
64755	C16orf58	0.33
144404	TMEM120B	0.33
54904	WHSC1L1	0.34
112885	PHF21B	0.34
84065	TMEM222	0.34
6548	SLC9A1	0.34
9870	AREL1	0.35
9631	NUP155	0.35
112869	CCDC101	0.35
51337	THEM6	0.35
83933	HDAC10	0.36
84844	PHF5A	0.36
140690	CTCFL	0.36
10285	SMNDC1	0.37
10051	SMC4	0.37
51592	TRIM33	0.37
10013	HDAC6	0.37
10038	PARP2	0.37
10322	SMYD5	0.38
170394	PWWP2B	0.38
706	TSPO	0.38
22976	PAXIP1	0.38
8467	SMARCA5	0.38
80853	JHDM1D	0.38
55148	UBR7	0.38
51702	PADI3	0.38
80314	EPC1	0.39
117143	TADA1L	0.39
9730	VPRBP	0.39
7403	UTX	0.39
27044	SND1	0.4
54496	PRMT7	0.4
6419	SETMAR	0.4
9575	CLOCK	0.41
151636	DTX3L	0.41
7443	VRK1	0.41
6304	SATB1	0.41
116173	CMTM5	0.41
81929	SEH1L	0.41
221037	JMJD1C	0.41
114803	MYSM1	0.42
11332	ACOT7	0.42
84261	FBXW9	0.42
10336	PCGF3	0.42
51652	VPS24	0.42
5902	RANBP1	0.42
6597	SMARCA4	0.43
23339	VPS39	0.43
55848	C9orf46	0.44
80342	TRAF3IP3	0.44
8086	AAAS	0.44
23511	NUP188	0.45
59336	PRDM13	0.45
63977	PRDM15	0.45
79960	PHF17	0.45
55777	MBD5	0.45
23224	SYNE2	0.46
84148	MYST1	0.46
8289	ARID1A	0.47
57673	BEND3	0.47
23133	PHF8	0.47
1911	PHC1	0.47
84193	SETD3	0.47
205564	SENP5	0.48
10036	CHAF1A	0.48
55139	ANKZF1	0.48
90701	SEC11C	0.49
639	PRDM1	0.49
23397	NCAPH	0.5
79139	DERL1	0.5
8019	BRD3	0.5
2648	KAT2A	0.5
8815	BANF1	0.5
93973	ACTR8	0.5
254013	C12orf72	0.5
23410	SIRT3	0.5
4665	NAB2	0.51
10919	EHMT2	0.53
88	ACTN2	0.54
6046	BRD2	0.54
23246	BOP1	0.54
8794	TNFRSF10C	0.55
8243	SMC1A	0.56
57338	JPH3	0.56
6883	TAF12	0.57
339123	JMJD8	0.57
5926	ARID4A	0.57
90523	C6orf142	0.57
57085	AGTRAP	0.58
27154	BRPF3	0.58
80349	WDR61	0.58
22908	SACM1L	0.59
3839	KPNA3	0.59
3055	HCK	0.59
170575	GIMAP1	0.59
150572	SMYD1	0.59
4001	LMNB1	0.6
91133	L3MBTL4	0.61
55746	NUP133	0.63
22955	SCMH1	0.64
51412	ACTL6B	0.64
54799	MBTD1	0.64
79903	NAA60	0.65
5931	RBBP7	0.65
84295	PHF6	0.65
9913	SUPT7L	0.66
7468	WHSC1	0.66
84233	TMEM126A	0.66
7404	UTY	0.67
56164	STK31	0.67
93349	SP140L	0.67
57222	ERGIC1	0.67
54475	NLE1	0.69
23633	KPNA6	0.7
11105	PRDM7	0.7
26122	EPC2	0.71
114826	SMYD4	0.71
79415	C17orf62	0.73
8841	HDAC3	0.73
4221	MEN1	0.73
2073	ERCC5	0.74
51510	CHMP5	0.74
8721	EDF1	0.75
9499	MYOT	0.76
10498	CARM1	0.76
84678	KDM2B	0.76
6598	SMARCB1	0.77
8359	HIST1H4A	0.77
6996	TDG	0.77
4591	TRIM37	0.77
27097	TAF5L	0.78
5119	CHMP1A	0.79
2091	FBL	0.79
151393	FAM82A1	0.8
8480	RAE1	0.8
23439	ATP1B4	0.8
55676	SLC30A6	0.8
3065	HDAC1	0.81
11335	CBX3	0.81
55870	ASH1L	0.81
6942	TCF20	0.81
6515	SLC2A3	0.81
10902	BRD8	0.82
953	ENTPD1	0.82
57117	INTS12	0.83
84733	CBX2	0.83
84864	MINA	0.83
157753	TMEM74	0.84
22933	SIRT2	0.84
79577	CDC73	0.85
2280	FKBP1A	0.85
4616	GADD45B	0.85
53371	NUP54	0.86
11083	DIDO1	0.87
163590	TOR1AIP2	0.87
10771	ZMYND11	0.89
221496	LEMD2	0.9
6605	SMARCE1	0.91
309	ANXA6	0.91
5977	DPF2	0.92
51426	POLK	0.92
10274	STAG1	0.93
9757	KMT2B	0.94
284058	KIAA1267	0.94
9810	RNF40	0.95
54556	ING3	0.95
3937	LCP2	0.95
6604	SMARCD3	0.96
10857	PGRMC1	0.96
26168	SENP3	0.96
29947	DNMT3L	0.97
11161	C14orf1	0.98
54892	NCAPG2	0.98
57504	MTA3	0.98
8417	STX7	0.98
26108	PYGO1	0.99
6890	TAP1	0.99
3930	LBR	1
84790	TUBA1C	1.01
79663	HSPBAP1	1.02
54830	NUP62CL	1.02
3687	ITGAX	1.02
84108	PCGF6	1.03
50810	HDGFRP3	1.03
6749	SSRP1	1.04
8464	SUPT3H	1.06
2733	GLE1	1.06
79813	EHMT1	1.07
26998	FETUB	1.07
3838	KPNA2	1.07
55929	DMAP1	1.08
4928	NUP98	1.09
6396	SEC13	1.09
444	ASPH	1.1
23244	PDS5A	1.1
83590	TMUB1	1.12
348995	NUP43	1.14
9063	PIAS2	1.14
79609	METTL21D	1.15
6839	SUV39H1	1.16
2959	GTF2B	1.18
63976	PRDM16	1.18
160418	TMTC3	1.18
9070	ASH2L	1.19
4644	MYO5A	1.2
11022	TDRKH	1.2
56978	PRDM8	1.2
10075	HUWE1	1.25
7172	TPMT	1.26
81671	TMEM49	1.27
642636	NA	1.28
201562	PTPLB	1.29
8535	CBX4	1.32
1789	DNMT3B	1.33
11343	MGLL	1.33
9252	RPS6KA5	1.35
23210	JMJD6	1.38
11091	WDR5	1.39
79041	TMEM38A	1.42
142	PARP1	1.43
10196	PRMT3	1.43
148581	UBE2U	1.45
90407	TMEM41A	1.46
4927	NUP88	1.48
9739	SETD1A	1.53
9513	FXR2	1.61
57649	PHF12	1.63
23279	NUP160	1.66
25909	AHCTF1	1.67
152098	ZCWPW2	1.73
5573	PRKAR1A	1.79
79184	BRCC3	1.82
10376	TUBA1B	1.82
80301	PLEKHO2	1.83
55677	IWS1	1.86
9554	SEC22B	1.94
9972	NUP153	1.98
57122	NUP107	2.01
55340	GIMAP5	2.52
25988	HINFP	2.58
