GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
400966	8	K08	-1.73	97	155	0.0178147854479238	1	2	3	67	400966	RGPD1	s229372
400966	6	K08	-1.42	98	225	0.0178147854479238	1	2	3	67	400966	RGPD1	s53432
29028	3	B19	-3.23	101	74	0.0182783871216994	1	3	3	100	29028	ATAD2	s26394
29028	1	B19	-1.41	102	228	0.0182783871216994	1	3	3	100	29028	ATAD2	s26395
7175	6	B04	-0.83	108	517	0.0207013966922386	1	3	3	100	7175	TPR	s14353
7175	8	B04	-0.75	109	596	0.0207013966922386	1	3	3	100	7175	TPR	s14355
7175	7	B04	-0.55	110	773	0.0207013966922386	1	3	3	100	7175	TPR	s14354
254013	3	J02	-1.73	112	156	0.0207809155015558	1	3	3	100	254013	C12orf72	s226008
254013	2	J02	-0.55	113	774	0.0207809155015558	1	3	3	100	254013	C12orf72	s48479
254013	1	J02	-0.55	114	775	0.0207809155015558	1	3	3	100	254013	C12orf72	s226007
170575	8	I05	-1.98	115	121	0.0211768804869467	1	3	3	100	170575	GIMAP1	s46830
170575	7	I05	-1.34	116	246	0.0211768804869467	1	3	3	100	170575	GIMAP1	s46829
23013	5	H01	-1.63	118	183	0.0215112242586462	1	3	3	100	23013	SPEN	s22831
23013	5	G02	-1.32	119	249	0.0215112242586462	1	3	3	100	23013	SPEN	s22830
93973	6	J15	-0.85	120	502	0.0215873319613507	1	3	3	100	93973	ACTR8	s41201
93973	7	J15	-0.59	121	732	0.0215873319613507	1	3	3	100	93973	ACTR8	s41202
93973	8	J15	-0.54	122	785	0.0215873319613507	1	3	3	100	93973	ACTR8	s41203
2962	1	L10	-0.93	124	444	0.02183326150157	1	3	3	100	2962	GTF2F1	s6305
2962	3	L10	-0.65	125	679	0.02183326150157	1	3	3	100	2962	GTF2F1	s6304
2962	2	L10	-0.54	126	786	0.02183326150157	1	3	3	100	2962	GTF2F1	s223822
10592	7	A13	-0.81	127	539	0.0219156511676136	1	3	3	100	10592	SMC2	s20794
10592	8	A13	-0.6	128	725	0.0219156511676136	1	3	3	100	10592	SMC2	s20795
10592	6	A13	-0.54	129	787	0.0219156511676136	1	3	3	100	10592	SMC2	s20793
23511	8	E03	-0.73	130	610	0.02208105178707	1	3	3	100	23511	NUP188	s23966
23511	6	E03	-0.63	131	692	0.02208105178707	1	3	3	100	23511	NUP188	s23964
23511	7	E03	-0.53	132	799	0.02208105178707	1	3	3	100	23511	NUP188	s23965
6877	2	M21	-0.8	135	548	0.0225822426453487	1	3	3	100	6877	TAF5	s13742
6877	1	M21	-0.8	136	549	0.0225822426453487	1	3	3	100	6877	TAF5	s13743
6877	3	M21	-0.53	137	800	0.0225822426453487	1	3	3	100	6877	TAF5	s13744
11198	5	E07	-0.96	139	426	0.0229205481629677	1	3	3	100	11198	SUPT16H	s22113
11198	4	E07	-0.95	140	433	0.0229205481629677	1	3	3	100	11198	SUPT16H	s22114
11198	4	F07	-0.52	141	809	0.0229205481629677	1	3	3	100	11198	SUPT16H	s22115
27348	8	P03	-1.73	142	157	0.0230056492081273	1	3	3	100	27348	TOR1B	s26212
27348	6	P03	-1.45	143	220	0.0230056492081273	1	3	3	100	27348	TOR1B	s26210
27348	7	P03	-0.52	144	810	0.0230056492081273	1	3	3	100	27348	TOR1B	s26211
51322	4	K20	-1.04	145	376	0.0230909606390598	1	3	3	100	51322	WAC	s27953
51322	5	L19	-0.71	146	623	0.0230909606390598	1	3	3	100	51322	WAC	s27955
51322	5	K20	-0.52	147	811	0.0230909606390598	1	3	3	100	51322	WAC	s27954
10970	6	N01	-2.43	149	100	0.0243960550159565	1	3	3	100	10970	CKAP4	s21594
10970	7	N01	-1.05	150	366	0.0243960550159565	1	3	3	100	10970	CKAP4	s21595
10970	8	N01	-0.51	151	821	0.0243960550159565	1	3	3	100	10970	CKAP4	s21596
285877	7	L11	-1.43	154	223	0.025111787415543	1	3	3	100	285877		s50051
285877	6	L11	-0.87	155	483	0.025111787415543	1	3	3	100	285877		s50050
285877	8	L11	-0.5	156	832	0.025111787415543	1	3	3	100	285877		s50052
10982	6	B02	-1.3	157	260	0.025292881514984	1	3	3	100	10982	MAPRE2	s21621
10982	7	B02	-0.84	158	510	0.025292881514984	1	3	3	100	10982	MAPRE2	s21622
10982	8	B02	-0.5	159	833	0.025292881514984	1	3	3	100	10982	MAPRE2	s21623
64327	8	I09	-1.66	164	172	0.0285060657636462	1	3	3	100	64327	LMBR1	s34637
64327	7	I09	-0.94	165	438	0.0285060657636462	1	3	3	100	64327	LMBR1	s34636
64327	6	I09	-0.47	166	863	0.0285060657636462	1	3	3	100	64327	LMBR1	s34635
25777	7	E05	-1.32	167	250	0.0285140108135337	1	3	3	100	25777	SUN2	s24466
25777	8	E05	-1.24	168	288	0.0285140108135337	1	3	3	100	25777	SUN2	s24467
11335	5	E11	-1.05	169	367	0.0295003761988524	1	3	3	100	11335	CBX3	s22356
11335	4	E11	-0.69	170	639	0.0295003761988524	1	3	3	100	11335	CBX3	s223226
11335	4	F11	-0.46	171	873	0.0295003761988524	1	3	3	100	11335	CBX3	s223227
7466	6	F18	-2.29	172	107	0.0296718351493632	1	3	3	100	7466	WFS1	s14856
7466	8	F18	-1.23	173	292	0.0296718351493632	1	3	3	100	7466	WFS1	s14858
26502	6	L07	-1.88	175	134	0.0303122689223967	1	3	3	100	26502	NARF	s25458
26502	7	L07	-0.59	176	733	0.0303122689223967	1	3	3	100	26502	NARF	s25459
26502	8	L07	-0.45	177	882	0.0303122689223967	1	3	3	100	26502	NARF	s25460
55352	1	H21	-0.92	178	450	0.0305175433600091	1	3	3	100	55352	C17orf79	s30807
55352	2	H21	-0.8	179	550	0.0305175433600091	1	3	3	100	55352	C17orf79	s30808
55352	3	H21	-0.45	180	883	0.0305175433600091	1	3	3	100	55352	C17orf79	s30809
79142	4	N13	-1.56	182	194	0.0326586443063279	1	2	3	67	79142	PHF23	s35612
79142	5	M13	-1.19	183	309	0.0326586443063279	1	2	3	67	79142	PHF23	s35613
1312	7	O14	-1.63	184	184	0.0336833074346542	1	3	3	100	1312	COMT	s40
1312	8	O14	-1.17	185	314	0.0336833074346542	1	3	3	100	1312	COMT	s41
29781	7	A11	-0.94	187	439	0.0353846117275392	1	3	3	100	29781	NCAPH2	s26585
29781	8	A11	-0.69	188	640	0.0353846117275392	1	3	3	100	29781	NCAPH2	s26586
29781	6	A11	-0.41	189	926	0.0353846117275392	1	3	3	100	29781	NCAPH2	s26584
29095	8	H21	-0.87	190	484	0.0363006739796027	1	3	3	100	29095	ORMDL2	s26476
29095	7	H21	-0.48	191	854	0.0363006739796027	1	3	3	100	29095	ORMDL2	s26475
29095	6	H21	-0.4	192	941	0.0363006739796027	1	3	3	100	29095	ORMDL2	s26474
3703	8	D10	-1	193	400	0.0365321336538821	1	3	3	100	3703	STT3A	s7618
3703	7	D10	-0.76	194	588	0.0365321336538821	1	3	3	100	3703	STT3A	s7617
3703	6	D10	-0.4	195	942	0.0365321336538821	1	3	3	100	3703	STT3A	s7616
2332	3	E17	-4.23	198	36	0.037444028189757	1	2	3	67	2332	FMR1	s5317
51460	3	D17	-4.22	199	38	0.0384705720629991	1	3	3	100	51460	SFMBT1	s28173
55170	1	H13	-1.43	201	224	0.0386597010808185	1	3	3	100	55170	PRMT6	s30337
55170	2	H13	-0.57	202	756	0.0386597010808185	1	3	3	100	55170	PRMT6	s30339
55170	3	H13	-0.39	203	954	0.0386597010808185	1	3	3	100	55170	PRMT6	s30338
4673	3	N02	-1.97	204	122	0.0394640516042702	1	3	3	100	4673	NAP1L1	s9265
4673	1	N02	-1.09	205	341	0.0394640516042702	1	3	3	100	4673	NAP1L1	s9267
80854	3	B06	-1.6	206	189	0.0396312095942695	1	3	3	100	80854	SETD7	s37451
80854	2	B06	-0.58	207	744	0.0396312095942695	1	3	3	100	80854	SETD7	s37452
80854	1	B06	-0.38	208	967	0.0396312095942695	1	3	3	100	80854	SETD7	s37453
23522	2	O18	-1.54	210	201	0.0396860961256067	1	2	3	67	23522	KAT6B	s23998
23522	1	O18	-1.09	211	342	0.0396860961256067	1	2	3	67	23522	KAT6B	s23999
3840	8	G11	-1.26	212	280	0.039753780345592	1	3	3	100	3840	KPNA4	s7928
3840	7	G11	-0.97	213	419	0.039753780345592	1	3	3	100	3840	KPNA4	s7927
3840	6	G11	-0.38	214	968	0.039753780345592	1	3	3	100	3840	KPNA4	s7926
8681	5	A11	-1.49	215	213	0.0401318716310251	1	3	3	100	8681	JMJD7-PLA2G4B	s225021
8681	4	A11	-1.09	216	343	0.0401318716310251	1	3	3	100	8681	JMJD7-PLA2G4B	s16542
6883	2	O05	-3.06	218	80	0.0405798922902971	1	3	3	100	6883	TAF12	s229935
6883	1	O05	-1.09	219	344	0.0405798922902971	1	3	3	100	6883	TAF12	s13761
27349	6	J22	-0.69	220	641	0.0406188591120098	1	3	3	100	27349	MCAT	s26213
27349	7	J22	-0.56	221	767	0.0406188591120098	1	3	3	100	27349	MCAT	s26214
27349	8	J22	-0.37	222	975	0.0406188591120098	1	3	3	100	27349	MCAT	s26215
57504	2	L07	-2.39	223	103	0.0408047432539506	1	3	3	100	57504	MTA3	s59003
57504	1	L07	-1.09	224	345	0.0408047432539506	1	3	3	100	57504	MTA3	s33172
79831	2	P05	-4.13	225	40	0.0415458240223516	1	2	3	67	79831	JMJD5	s36432
29994	3	D05	-0.58	226	745	0.0416227826186268	1	3	3	100	29994	BAZ2B	s26867
29994	2	D05	-0.45	227	884	0.0416227826186268	1	3	3	100	29994	BAZ2B	s26865
29994	1	D05	-0.37	228	976	0.0416227826186268	1	3	3	100	29994	BAZ2B	s26866
27443	3	B17	-4.1	230	41	0.0425694489877959	1	2	3	67	27443	CECR2	s26246
3799	8	K06	-1.42	231	226	0.0426236576094203	1	3	3	100	3799	KIF5B	s733
3799	7	K06	-1.07	232	353	0.0426236576094203	1	3	3	100	3799	KIF5B	s732
1059	6	I20	-0.79	233	562	0.042643113098708	1	3	3	100	1059	CENPB	s2909
1059	7	I20	-0.49	234	838	0.042643113098708	1	3	3	100	1059	CENPB	s2910
1059	8	I20	-0.36	235	993	0.042643113098708	1	3	3	100	1059	CENPB	s2911
3839	7	O11	-0.77	236	583	0.0446009176480933	1	3	3	100	3839	KPNA3	s7924
3839	8	O11	-0.36	237	994	0.0446009176480933	1	3	3	100	3839	KPNA3	s7925
3839	6	O11	-0.35	238	1007	0.0446009176480933	1	3	3	100	3839	KPNA3	s7923
84261	4	O07	-4.04	239	44	0.0456359504574065	1	2	3	67	84261	FBXW9	s38752
11284	7	P21	-1.71	241	162	0.0478082116145838	1	2	3	67	11284	PNKP	s22287
11284	8	P21	-1.04	242	377	0.0478082116145838	1	2	3	67	11284	PNKP	s22288
114882	6	L15	-0.99	243	408	0.047995524561632	1	3	3	100	114882	OSBPL8	s41690
114882	8	L15	-0.58	244	746	0.047995524561632	1	3	3	100	114882	OSBPL8	s41692
114882	7	L15	-0.33	245	1025	0.047995524561632	1	3	3	100	114882	OSBPL8	s41691
51510	6	D13	-1.07	248	354	0.0492681218689376	1	2	3	67	51510	CHMP5	s28237
51510	7	D13	-1.03	249	383	0.0492681218689376	1	2	3	67	51510	CHMP5	s28238
9575	1	E12	-1.36	250	241	0.0494001846549176	1	3	3	100	9575	CLOCK	s18394
9575	3	E12	-0.66	251	673	0.0494001846549176	1	3	3	100	9575	CLOCK	s18392
9575	2	E12	-0.32	252	1039	0.0494001846549176	1	3	3	100	9575	CLOCK	s18393
8019	3	A02	-0.75	254	597	0.0521440307110617	1	3	3	100	8019	BRD3	s15544
8019	2	A02	-0.61	255	715	0.0521440307110617	1	3	3	100	8019	BRD3	s15545
8019	1	A02	-0.3	256	1057	0.0521440307110617	1	3	3	100	8019	BRD3	s15546
79073	6	G01	-0.74	257	605	0.0528826042524673	1	3	3	100	79073	TMEM109	s35522
79073	8	G01	-0.68	258	654	0.0528826042524673	1	3	3	100	79073	TMEM109	s35524
79073	7	G01	-0.29	259	1067	0.0528826042524673	1	3	3	100	79073	TMEM109	s35523
54737	5	I17	-1.52	260	204	0.0540191307949504	1	2	3	67	54737	MPHOSPH8	s29364
54737	4	I17	-1	261	401	0.0540191307949504	1	2	3	67	54737	MPHOSPH8	s29362
6601	3	P04	-1.29	263	264	0.0553014113022579	1	2	3	67	6601	SMARCC2	s13148
6601	2	P04	-1	264	402	0.0553014113022579	1	2	3	67	6601	SMARCC2	s13149
6612	6	C10	-0.76	266	589	0.0576179490486094	1	3	3	100	6612	SUMO3	s13176
6612	8	C10	-0.59	267	734	0.0576179490486094	1	3	3	100	6612	SUMO3	s13178
6612	7	C10	-0.26	268	1101	0.0576179490486094	1	3	3	100	6612	SUMO3	s13177
25840	6	H04	-1.06	269	359	0.0584072255612967	1	3	3	100	25840	METTL7A	s24596
25840	8	H04	-0.55	270	776	0.0584072255612967	1	3	3	100	25840	METTL7A	s24598
25840	7	H04	-0.26	271	1102	0.0584072255612967	1	3	3	100	25840	METTL7A	s24597
55676	6	M12	-0.64	272	683	0.0592036772677838	1	3	3	100	55676	SLC30A6	s31227
55676	8	M12	-0.32	273	1040	0.0592036772677838	1	3	3	100	55676	SLC30A6	s31229
55676	7	M12	-0.26	274	1103	0.0592036772677838	1	3	3	100	55676	SLC30A6	s31228
6604	1	P08	-2.87	275	86	0.059363831489428	1	3	3	100	6604	SMARCD3	s13159
6604	3	P08	-0.62	276	705	0.059363831489428	1	3	3	100	6604	SMARCD3	s13157
6604	2	P08	-0.26	277	1104	0.059363831489428	1	3	3	100	6604	SMARCD3	s13158
23408	3	O04	-0.69	278	642	0.0598460265902933	1	3	3	100	23408	SIRT5	s23762
23408	1	O04	-0.68	279	655	0.0598460265902933	1	3	3	100	23408	SIRT5	s23761
23408	2	O04	-0.26	280	1105	0.0598460265902933	1	3	3	100	23408	SIRT5	s23760
27243	6	P01	-0.78	281	573	0.0600073366350109	1	3	3	100	27243	CHMP2A	s26027
27243	7	P01	-0.69	282	643	0.0600073366350109	1	3	3	100	27243	CHMP2A	s26028
27243	8	P01	-0.25	283	1116	0.0600073366350109	1	3	3	100	27243	CHMP2A	s26029
10891	4	C15	-0.9	285	463	0.060168936284836	1	3	3	100	10891	PPARGC1A	s21394
10891	5	C15	-0.53	286	801	0.060168936284836	1	3	3	100	10891	PPARGC1A	s21393
10891	4	D15	-0.25	287	1117	0.060168936284836	1	3	3	100	10891	PPARGC1A	s21395
23410	3	O08	-2.61	288	92	0.061369094913423	1	3	3	100	23410	SIRT3	s23766
23410	2	O08	-0.96	289	427	0.061369094913423	1	3	3	100	23410	SIRT3	s23767
4152	2	G21	-0.75	292	598	0.0636298877025366	1	3	3	100	4152	MBD1	s8547
4152	1	G21	-0.32	293	1041	0.0636298877025366	1	3	3	100	4152	MBD1	s8548
4152	3	G21	-0.24	294	1130	0.0636298877025366	1	3	3	100	4152	MBD1	s8549
5903	8	J14	-0.97	295	420	0.0640928309467635	1	3	3	100	5903	RANBP2	s11775
5903	7	J14	-0.94	296	440	0.0640928309467635	1	3	3	100	5903	RANBP2	s11774
79152	6	M17	-0.83	297	518	0.0641348847251572	1	3	3	100	79152	FA2H	s35631
79152	8	M17	-0.6	298	726	0.0641348847251572	1	3	3	100	79152	FA2H	s35633
79152	7	M17	-0.23	299	1139	0.0641348847251572	1	3	3	100	79152	FA2H	s35632
10274	7	O07	-0.7	300	632	0.0643038089167072	1	3	3	100	10274	STAG1	s20075
10274	8	O07	-0.35	301	1008	0.0643038089167072	1	3	3	100	10274	STAG1	s20076
10274	6	O07	-0.23	302	1140	0.0643038089167072	1	3	3	100	10274	STAG1	s20074
8359	2	A14	-1.22	303	295	0.0646425466342351	1	3	3	100	8359	HIST1H4A	s228300
8359	1	A14	-0.96	304	428	0.0646425466342351	1	3	3	100	8359	HIST1H4A	s228299
8359	3	A14	-0.23	305	1141	0.0646425466342351	1	3	3	100	8359	HIST1H4A	s194916
79643	6	G05	-1.12	306	334	0.0663086668935523	1	2	3	67	79643	CHMP6	s35989
79643	8	G05	-0.93	307	445	0.0663086668935523	1	2	3	67	79643	CHMP6	s35991
1387	2	C07	-2.28	308	108	0.0665268865495893	1	3	3	100	1387	CREBBP	s3495
1387	1	C07	-1.8	309	146	0.0665268865495893	1	3	3	100	1387	CREBBP	s3497
1387	3	C07	-0.22	310	1150	0.0665268865495893	1	3	3	100	1387	CREBBP	s3496
10743	4	D13	-1.56	311	195	0.0666999833923029	1	3	3	100	10743	RAI1	s21107
10743	5	C13	-0.3	312	1058	0.0666999833923029	1	3	3	100	10743	RAI1	s21109
10743	4	C13	-0.22	313	1151	0.0666999833923029	1	3	3	100	10743	RAI1	s21108
201254	8	D15	-1.79	315	148	0.0675699727185029	1	3	3	100	201254	STRA13	s47347
201254	6	D15	-0.9	316	464	0.0675699727185029	1	3	3	100	201254	STRA13	s47345
201254	7	D15	-0.22	317	1152	0.0675699727185029	1	3	3	100	201254	STRA13	s47346
26092	7	M22	-1.72	318	160	0.067991863464774	1	3	3	100	26092	TOR1AIP1	s25080
26092	6	M22	-0.92	319	451	0.067991863464774	1	3	3	100	26092	TOR1AIP1	s25079
10313	6	G13	-0.27	320	1089	0.0684474943748454	1	3	3	100	10313	RTN3	s20161
10313	8	G13	-0.27	321	1090	0.0684474943748454	1	3	3	100	10313	RTN3	s20163
10313	7	G13	-0.21	322	1166	0.0684474943748454	1	3	3	100	10313	RTN3	s20162
8028	4	B01	-1.22	323	296	0.0688402747429991	1	2	3	67	8028	MLLT10	s15557
8028	4	A01	-0.91	324	457	0.0688402747429991	1	2	3	67	8028	MLLT10	s15558
10567	6	F05	-1.04	327	378	0.0708374674051141	1	3	3	100	10567	RABAC1	s195043
10567	7	F05	-0.9	328	465	0.0708374674051141	1	3	3	100	10567	RABAC1	s195044
6595	2	K21	-1.02	330	392	0.0711247806060798	1	3	3	100	6595	SMARCA2	s13133
6595	1	K21	-0.9	331	466	0.0711247806060798	1	3	3	100	6595	SMARCA2	s13135
8878	7	O09	-1.47	332	218	0.0716694418402899	1	3	3	100	8878	SQSTM1	s16961
8878	8	O09	-0.97	333	421	0.0716694418402899	1	3	3	100	8878	SQSTM1	s16962
8878	6	O09	-0.2	334	1179	0.0716694418402899	1	3	3	100	8878	SQSTM1	s16960
5902	6	A14	-0.84	335	511	0.0718513439769404	1	3	3	100	5902	RANBP1	s11770
5902	8	A14	-0.74	336	606	0.0718513439769404	1	3	3	100	5902	RANBP1	s11772
5902	7	A14	-0.2	337	1180	0.0718513439769404	1	3	3	100	5902	RANBP1	s11771
10336	5	E20	-0.78	338	574	0.0723988965869834	1	3	3	100	10336	PCGF3	s20223
10336	5	F19	-0.71	339	624	0.0723988965869834	1	3	3	100	10336	PCGF3	s20222
10336	4	E20	-0.2	340	1181	0.0723988965869834	1	3	3	100	10336	PCGF3	s223108
56980	3	L01	-2.45	341	98	0.0725820303894801	1	3	3	100	56980	PRDM10	s32524
56980	1	L01	-2.06	342	116	0.0725820303894801	1	3	3	100	56980	PRDM10	s32522
56980	2	L01	-0.2	343	1182	0.0725820303894801	1	3	3	100	56980	PRDM10	s32523
2140	1	E07	-0.97	346	422	0.0746112681813774	1	3	3	100	2140	EYA3	s4912
2140	3	E07	-0.89	347	472	0.0746112681813774	1	3	3	100	2140	EYA3	s4911
5580	2	N14	-1.03	348	384	0.0751992644693122	1	2	3	67	5580	PRKCD	s11100
5580	1	N14	-0.88	349	478	0.0751992644693122	1	2	3	67	5580	PRKCD	s11099
23411	1	O10	-0.49	350	839	0.0757427275435587	1	3	3	100	23411	SIRT1	s223591
23411	3	O10	-0.38	351	969	0.0757427275435587	1	3	3	100	23411	SIRT1	s223593
23411	2	O10	-0.19	352	1192	0.0757427275435587	1	3	3	100	23411	SIRT1	s223592
10771	3	I22	-0.47	354	864	0.0761204962374733	1	3	3	100	10771	ZMYND11	s21154
10771	2	I22	-0.42	355	918	0.0761204962374733	1	3	3	100	10771	ZMYND11	s21153
10771	1	I22	-0.19	356	1193	0.0761204962374733	1	3	3	100	10771	ZMYND11	s21155
23439	8	J18	-1.89	357	133	0.0768797977124897	1	3	3	100	23439	ATP1B4	s23840
23439	6	J18	-0.2	358	1183	0.0768797977124897	1	3	3	100	23439	ATP1B4	s23838
23439	7	J18	-0.18	359	1209	0.0768797977124897	1	3	3	100	23439	ATP1B4	s23839
23424	4	E21	-0.98	360	415	0.0772726957408349	1	2	3	67	23424	TDRD7	s23802
23424	4	F21	-0.87	361	485	0.0772726957408349	1	2	3	67	23424	TDRD7	s23804
161176	7	L14	-0.86	362	498	0.0778360036479168	1	3	3	100	161176	SYNE3	s46246
161176	8	L14	-0.45	363	885	0.0778360036479168	1	3	3	100	161176	SYNE3	s46247
161176	6	L14	-0.18	364	1210	0.0778360036479168	1	3	3	100	161176	SYNE3	s46245
1106	1	J16	-0.99	366	409	0.078028191311245	1	3	3	100	1106	CHD2	s2978
1106	3	J16	-0.91	367	458	0.078028191311245	1	3	3	100	1106	CHD2	s2977
1106	2	J16	-0.17	368	1218	0.078028191311245	1	3	3	100	1106	CHD2	s2979
1786	2	C11	-0.81	369	540	0.0786066519289546	1	3	3	100	1786	DNMT1	s4215
1786	3	C11	-0.34	370	1014	0.0786066519289546	1	3	3	100	1786	DNMT1	s4216
1786	1	C11	-0.17	371	1219	0.0786066519289546	1	3	3	100	1786	DNMT1	s4217
648	3	A13	-1.04	373	379	0.0790689427175498	1	3	3	100	648	BMI1	s2015
648	2	A13	-0.87	374	486	0.0790689427175498	1	3	3	100	648	BMI1	s2016
339123	4	C16	-1.14	375	323	0.0791879644426974	1	3	3	100	339123	JMJD8	s50457
339123	5	C16	-0.29	376	1068	0.0791879644426974	1	3	3	100	339123	JMJD8	s50456
339123	5	D15	-0.17	377	1220	0.0791879644426974	1	3	3	100	339123	JMJD8	s50455
158358	4	C04	-1.08	378	350	0.0793823702473849	1	3	3	100	158358	KIAA2026	s225765
158358	5	C04	-0.3	379	1059	0.0793823702473849	1	3	3	100	158358	KIAA2026	s225766
158358	5	D03	-0.16	380	1225	0.0793823702473849	1	3	3	100	158358	KIAA2026	s46061
6594	2	N22	-0.57	381	757	0.0795770939683514	1	3	3	100	6594	SMARCA1	s13132
6594	3	N22	-0.33	382	1026	0.0795770939683514	1	3	3	100	6594	SMARCA1	s13130
6594	1	N22	-0.16	383	1226	0.0795770939683514	1	3	3	100	6594	SMARCA1	s13131
23304	5	K08	-0.79	384	563	0.0803591732097196	1	3	3	100	23304	UBR2	s23514
23304	4	K08	-0.53	385	802	0.0803591732097196	1	3	3	100	23304	UBR2	s23513
