GeneID	GeneSymbol	median_score
57713	SFMBT2	-0.46
3015	H2AFZ	-0.45
93973	ACTR8	-0.45
8878	SQSTM1	-0.44
23492	CBX7	-0.43
79913	ACTR5	-0.43
83933	HDAC10	-0.43
8242	JARID1C	-0.43
55870	ASH1L	-0.43
7799	PRDM2	-0.43
9025	RNF8	-0.43
151636	DTX3L	-0.43
4591	TRIM37	-0.43
6596	HLTF	-0.42
10765	KDM5B	-0.42
51131	PHF11	-0.41
4001	LMNB1	-0.41
5110	PCMT1	-0.41
58508	KMT2C	-0.41
11177	BAZ1A	-0.41
23512	SUZ12	-0.4
114826	SMYD4	-0.4
51780	KDM3B	-0.4
283238	SLC22A24	-0.39
26092	TOR1AIP1	-0.39
23780	APOL2	-0.38
90826	PRMT10	-0.38
56980	PRDM10	-0.38
199953	TMEM201	-0.38
2289	FKBP5	-0.38
4616	GADD45B	-0.38
3930	LBR	-0.38
2962	GTF2F1	-0.38
5579	PRKCB	-0.37
23424	TDRD7	-0.37
7404	UTY	-0.37
4000	LMNA	-0.37
124359	CDYL2	-0.37
23439	ATP1B4	-0.37
2140	EYA3	-0.36
6604	SMARCD3	-0.35
6672	SP100	-0.35
59336	PRDM13	-0.35
221400	TDRD6	-0.34
5252	PHF1	-0.34
4674	NAP1L2	-0.34
26168	SENP3	-0.34
931	MS4A1	-0.33
11240	PADI2	-0.33
5905	RANGAP1	-0.33
6917	TCEA1	-0.33
10948	STARD3	-0.33
2648	KAT2A	-0.33
6613	SUMO2	-0.33
5337	PLD1	-0.32
23335	WDR7	-0.32
2146	EZH2	-0.32
2956	MSH6	-0.32
123169	LEO1	-0.32
11143	MYST2	-0.32
5002	SLC22A18	-0.31
3912	LAMB1	-0.31
9341	VAMP3	-0.31
54968	TMEM70	-0.31
55662	HIF1AN	-0.3
79023	NUP37	-0.3
57085	AGTRAP	-0.29
79903	NAA60	-0.29
90701	SEC11C	-0.29
23613	ZMYND8	-0.28
11107	PRDM5	-0.28
4152	MBD1	-0.28
6597	SMARCA4	-0.28
30827	CXXC1	-0.27
353238	PADI6	-0.27
79823	C2orf34	-0.27
121536	AEBP2	-0.26
1106	CHD2	-0.26
10054	UBA2	-0.26
114882	OSBPL8	-0.26
11160	ERLIN2	-0.25
55209	SETD5	-0.25
3703	STT3A	-0.25
8834	TMEM11	-0.25
55063	ZCWPW1	-0.25
56943	ENY2	-0.25
64754	SMYD3	-0.25
5896	RAG1	-0.25
10318	TNIP1	-0.24
51426	POLK	-0.24
3276	PRMT1	-0.24
100101267	POM121C	-0.24
5562	PRKAA1	-0.23
26998	FETUB	-0.23
9748	SLK	-0.23
8972	MGAM	-0.23
10282	BET1	-0.23
25855	BRMS1	-0.23
54737	MPHOSPH8	-0.22
23429	RYBP	-0.22
27230	SERP1	-0.22
8464	SUPT3H	-0.22
57132	CHMP1B	-0.21
221037	JMJD1C	-0.21
161176	SYNE3	-0.21
151393	FAM82A1	-0.21
56926	NCLN	-0.21
9870	AREL1	-0.21
5977	DPF2	-0.2
57649	PHF12	-0.2
676	BRDT	-0.2
23673	STX12	-0.2
205564	SENP5	-0.2
1111	CHEK1	-0.2
10970	CKAP4	-0.2
1105	CHD1	-0.2
1911	PHC1	-0.19
88	ACTN2	-0.19
6871	TADA2A	-0.19
142	PARP1	-0.19
79960	PHF17	-0.19
51533	PHF7	-0.19
29128	UHRF1	-0.19
23210	JMJD6	-0.18
60	ACTB	-0.18
6602	SMARCD1	-0.18
84661	DPY30	-0.18
54934	C12orf41	-0.18
6839	SUV39H1	-0.17
84939	MUM1	-0.17
23409	SIRT4	-0.16
1107	CHD3	-0.16
26054	SENP6	-0.15
23028	AOF2	-0.15
10162	LPCAT3	-0.15
9958	USP15	-0.15
84656	NA	-0.15
10567	RABAC1	-0.14
26147	PHF19	-0.14
79595	SAP130	-0.14
7466	WFS1	-0.14
196483	FAM86A	-0.14
163589	TDRD5	-0.14
51652	VPS24	-0.13
3717	JAK2	-0.13
4600	MX2	-0.13
9070	ASH2L	-0.13
10269	ZMPSTE24	-0.13
7158	TP53BP1	-0.13
85365	ALG2	-0.12
56950	SMYD2	-0.12
84790	TUBA1C	-0.12
83746	L3MBTL2	-0.12
55806	HR	-0.11
11284	PNKP	-0.11
2590	GALNT2	-0.11
55636	CHD7	-0.11
10891	PPARGC1A	-0.11
55850	USE1	-0.1
50810	HDGFRP3	-0.1
9866	TRIM66	-0.1
6880	TAF9	-0.1
91181	NUP210L	-0.1
8473	OGT	-0.1
10600	USP16	-0.09
86	ACTL6A	-0.09
80854	SETD7	-0.09
79139	DERL1	-0.09
79828	METTL8	-0.09
6883	TAF12	-0.08
9960	USP3	-0.08
154150	HDGFL1	-0.08
1643	DDB2	-0.08
10734	STAG3	-0.08
9329	GTF3C4	-0.07
8721	EDF1	-0.07
23081	JMJD2C	-0.07
10274	STAG1	-0.07
2122	EVI1	-0.07
221656	KDM1B	-0.07
27238	GPKOW	-0.07
10098	TSPAN5	-0.06
51742	ARID4B	-0.06
114803	MYSM1	-0.05
1059	CENPB	-0.05
10867	TSPAN9	-0.05
129401	NUP35	-0.05
23204	ARL6IP1	-0.05
84975	MFSD5	-0.05
23468	CBX5	-0.04
154807	VKORC1L1	-0.04
51009	DERL2	-0.04
51510	CHMP5	-0.03
8986	RPS6KA4	-0.03
114822	RHPN1	-0.03
5573	PRKAR1A	-0.03
7108	TM7SF2	-0.03
326	AIRE	-0.02
55818	JMJD1A	-0.02
23225	NUP210	-0.02
59335	PRDM12	-0.02
94026	POM121L2	-0.02
59343	SENP2	-0.02
7172	TPMT	-0.01
6299	SALL1	-0.01
1647	GADD45A	-0.01
79969	C6orf134	-0.01
1912	PHC2	-0.01
23310	NCAPD3	-0.01
11105	PRDM7	-0.01
6801	STRN	-0.01
22908	SACM1L	-0.01
56254	RNF20	-0.01
79723	SUV39H2	0
9810	RNF40	0
81565	NDEL1	0
83903	GSG2	0
51547	SIRT7	0
2010	EMD	0
991	CDC20	0
115290	FBXO17	0
55627	SMPD4	0
7175	TPR	0
22823	MTF2	0
699	BUB1	0
5903	RANBP2	0
5926	ARID4A	0
5563	PRKAA2	0
10336	PCGF3	0
4665	NAB2	0
51669	TMEM66	0
7348	UPK1B	0.01
84102	SLC41A2	0.01
4012	LNPEP	0.01
163590	TOR1AIP2	0.01
138151	NACC2	0.01
255043	TMEM86B	0.01
26013	L3MBTL	0.01
10195	ALG3	0.01
79813	EHMT1	0.01
51230	PHF20	0.01
11270	NRM	0.01
348995	NUP43	0.01
4644	MYO5A	0.01
53615	MBD3	0.01
23399	DULLARD	0.01
5902	RANBP1	0.01
5897	RAG2	0.02
54708	MARCH5	0.02
9757	KMT2B	0.02
56978	PRDM8	0.02
2138	EYA1	0.02
27005	USP21	0.02
8805	TRIM24	0.02
55252	ASXL2	0.02
1787	TRDMT1	0.02
57136	APMAP	0.03
51337	THEM6	0.03
9252	RPS6KA5	0.03
171023	ASXL1	0.03
55023	PHIP	0.03
23013	SPEN	0.03
7726	TRIM26	0.03
10771	ZMYND11	0.03
80314	EPC1	0.04
8379	MAD1L1	0.04
57122	NUP107	0.04
6612	SUMO3	0.04
639	PRDM1	0.04
147991	DPY19L3	0.04
26502	NARF	0.04
27243	CHMP2A	0.04
57337	SENP7	0.05
29082	CHMP4A	0.05
29058	TMEM230	0.05
11168	PSIP1	0.05
93081	C13orf27	0.05
10196	PRMT3	0.05
23511	NUP188	0.05
93349	SP140L	0.06
7334	UBE2N	0.06
79001	VKORC1	0.06
23067	SETD1B	0.07
23411	SIRT1	0.07
84456	L3MBTL3	0.07
1017	CDK2	0.07
165918	RNF168	0.07
7994	MYST3	0.08
89	ACTN3	0.08
6304	SATB1	0.08
23137	SMC5	0.08
729857	RGPD2	0.08
6999	TDO2	0.09
83862	TMEM120A	0.09
54867	TMEM214	0.09
56262	LRRC8A	0.09
138474	TAF1L	0.09
29943	PADI1	0.09
10447	FAM3C	0.1
9869	SETDB1	0.1
373509	USP50	0.1
5585	PKN1	0.1
472	ATM	0.11
57062	DDX24	0.11
9112	MTA1	0.11
91646	TDRD12	0.11
92421	CHMP4C	0.12
9031	BAZ1B	0.12
10902	BRD8	0.12
84295	PHF6	0.12
56981	PRDM11	0.12
55904	KMT2E	0.13
80012	PHC3	0.13
79677	SMC6	0.13
163183	SYNE4	0.13
5630	PRPH	0.13
1108	CHD4	0.13
10013	HDAC6	0.13
29843	SENP1	0.13
3065	HDAC1	0.14
81929	SEH1L	0.14
54904	WHSC1L1	0.14
6810	STX4	0.14
27349	MCAT	0.14
3055	HCK	0.15
401265	KLHL31	0.15
4297	MLL	0.15
8760	CDS2	0.15
5355	PLP2	0.15
51720	UIMC1	0.15
54093	SETD4	0.15
254359	ZDHHC24	0.15
29117	BRD7	0.16
5928	RBBP4	0.16
2286	FKBP2	0.16
200424	TET3	0.16
340061	TMEM173	0.16
3895	KTN1	0.17
6515	SLC2A3	0.17
79643	CHMP6	0.17
79902	NUP85	0.17
64755	C16orf58	0.17
51322	WAC	0.17
26578	OSTF1	0.18
84312	BRMS1L	0.18
80152	CENPT	0.18
1386	ATF2	0.18
54790	TET2	0.19
54947	LPCAT2	0.19
79697	C14orf169	0.19
7703	PCGF2	0.19
546	ATRX	0.19
25777	SUN2	0.2
117143	TADA1L	0.2
5885	RAD21	0.21
29095	ORMDL2	0.21
22845	DOLK	0.21
284058	KIAA1267	0.22
9883	POM121	0.22
143241	DYDC1	0.22
6599	SMARCC1	0.22
23246	BOP1	0.23
80342	TRAF3IP3	0.23
112869	CCDC101	0.24
56163	RNF17	0.24
23339	VPS39	0.24
9524	TECR	0.25
84333	PCGF5	0.25
23466	CBX6	0.25
2705	GJB1	0.25
29774	NA	0.25
255330	C3orf46	0.25
8314	BAP1	0.25
128866	CHMP4B	0.25
84065	TMEM222	0.26
160418	TMTC3	0.26
8554	PIAS1	0.26
8021	NUP214	0.26
92822	ZNF276	0.26
1488	CTBP2	0.27
55340	GIMAP5	0.27
64426	SUDS3	0.28
57142	RTN4	0.28
26984	SEC22A	0.28
11161	C14orf1	0.28
54623	PAF1	0.29
9482	STX8	0.29
6942	TCF20	0.29
55676	SLC30A6	0.29
27443	CECR2	0.3
11108	PRDM4	0.3
152098	ZCWPW2	0.31
126668	TDRD10	0.31
55193	PBRM1	0.31
55080	TAPBPL	0.32
55677	IWS1	0.32
51111	SUV420H1	0.32
23338	PHF15	0.32
116143	WDR92	0.32
25972	UNC50	0.32
128817	CSTL1	0.33
23306	TMEM194A	0.33
151194	FAM119A	0.33
4255	MGMT	0.33
8850	KAT2B	0.33
2091	FBL	0.34
79152	FA2H	0.35
8726	EED	0.35
9767	PHF16	0.35
122402	TDRD9	0.35
196541	METTL21C	0.36
10524	KAT5	0.36
54454	ATAD2B	0.36
29072	SETD2	0.36
170394	PWWP2B	0.36
83590	TMUB1	0.37
55585	UBE2Q1	0.37
80301	PLEKHO2	0.38
55746	NUP133	0.39
54556	ING3	0.39
5931	RBBP7	0.39
23063	WAPAL	0.39
6548	SLC9A1	0.39
2186	BPTF	0.4
8284	JARID1D	0.41
26610	ELP4	0.41
8930	MBD4	0.41
90523	MLIP	0.41
79885	HDAC11	0.42
6844	VAMP2	0.42
10322	SMYD5	0.42
7320	UBE2B	0.42
11176	BAZ2A	0.43
80816	ASXL3	0.43
55151	TMEM38B	0.43
55140	ELP3	0.43
63976	PRDM16	0.43
11022	TDRKH	0.43
80312	TET1	0.44
143884	CWF19L2	0.44
84678	KDM2B	0.45
55898	UNC45A	0.45
4085	MAD2L1	0.45
9926	LPGAT1	0.45
8815	BANF1	0.46
84912	SLC35B4	0.47
84233	TMEM126A	0.47
29781	NCAPH2	0.47
23345	SYNE1	0.48
27127	SMC1B	0.48
93611	FBXO44	0.48
6749	SSRP1	0.49
80853	JHDM1D	0.49
93624	NA	0.49
8202	NCOA3	0.49
8648	NCOA1	0.5
22933	SIRT2	0.5
701	BUB1B	0.51
8086	AAAS	0.51
7874	USP7	0.51
6314	ATXN7	0.51
11343	MGLL	0.51
10285	SMNDC1	0.52
55148	UBR7	0.52
6890	TAP1	0.52
2280	FKBP1A	0.53
84193	SETD3	0.53
8295	TRRAP	0.53
150572	SMYD1	0.53
3229	HOXC13	0.53
10951	CBX1	0.54
3275	PRMT2	0.54
25862	USP49	0.54
26108	PYGO1	0.55
8932	MBD2	0.55
6045	RNF2	0.56
11332	ACOT7	0.56
7329	UBE2I	0.56
2222	FDFT1	0.56
2332	FMR1	0.56
8208	CHAF1B	0.57
3937	LCP2	0.57
84787	SUV420H2	0.57
23135	KDM6B	0.57
64151	NCAPG	0.58
151648	SGOL1	0.58
6419	SETMAR	0.59
9739	SETD1A	0.59
3054	HCFC1	0.59
55693	KDM4D	0.59
57673	BEND3	0.6
1786	DNMT1	0.6
10629	TAF6L	0.61
201562	PTPLB	0.62
11083	DIDO1	0.62
221496	LEMD2	0.62
55869	HDAC8	0.62
57325	CSRP2BP	0.63
6795	AURKC	0.64
10762	NUP50	0.64
27125	AFF4	0.66
6881	TAF10	0.66
9317	PTER	0.66
84261	FBXW9	0.67
390245	NA	0.68
10384	BTN3A3	0.68
84289	ING5	0.69
2959	GTF2B	0.69
79663	HSPBAP1	0.7
8289	ARID1A	0.7
51773	RSF1	0.7
64091	POPDC2	0.71
23030	KDM4B	0.71
3070	HELLS	0.71
10498	CARM1	0.71
706	TSPO	0.71
8193	DPF1	0.72
84619	ZGPAT	0.74
10919	EHMT2	0.74
9611	NCOR1	0.75
4221	MEN1	0.75
348801	LNP1	0.76
56979	PRDM9	0.76
25978	CHMP2B	0.77
80218	NAA50	0.77
55706	TMEM48	0.78
675	BRCA2	0.78
6811	STX5	0.78
80335	WDR82	0.81
79577	CDC73	0.81
81671	TMEM49	0.82
5119	CHMP1A	0.82
1468	SLC25A10	0.83
55929	DMAP1	0.84
26122	EPC2	0.84
91782	CHMP7	0.84
23309	SIN3B	0.84
84759	PCGF1	0.85
51225	ABI3	0.85
144404	TMEM120B	0.85
8085	MLL2	0.86
57332	CBX8	0.86
84733	CBX2	0.87
10668	CGRRF1	0.87
9734	HDAC9	0.87
7468	WHSC1	0.88
7290	HIRA	0.89
27097	TAF5L	0.9
8450	CUL4B	0.91
27044	SND1	0.92
6015	RING1	0.93
10075	HUWE1	0.93
4927	NUP88	0.94
63925	ZNF335	0.94
10735	STAG2	0.97
339123	JMJD8	0.98
9682	KDM4A	1
65980	BRD9	1
4302	MLLT6	1
9730	VPRBP	1.01
57462	KIAA1161	1.01
8165	AKAP1	1.02
113130	CDCA5	1.03
55139	ANKZF1	1.04
3838	KPNA2	1.04
79188	TMEM43	1.06
23030	JMJD2B	1.1
10490	VTI1B	1.11
25988	HINFP	1.14
9570	GOSR2	1.14
10237	SLC35B1	1.15
51317	PHF21A	1.15
4204	MECP2	1.15
51147	ING4	1.16
256380	SCML4	1.16
2139	EYA2	1.16
4998	ORC1L	1.16
55683	KIAA1310	1.18
5929	RBBP5	1.21
3068	HDGF	1.21
84864	MINA	1.21
8535	CBX4	1.21
10228	STX6	1.22
7586	ZKSCAN1	1.23
22895	RPH3A	1.24
157753	TMEM74	1.27
11262	SP140	1.27
6605	SMARCE1	1.27
10943	MSL3	1.31
27154	BRPF3	1.34
57222	ERGIC1	1.34
54830	NUP62CL	1.34
8243	SMC1A	1.35
65991	FUNDC2	1.36
56164	STK31	1.36
4174	MCM5	1.39
51564	HDAC7	1.4
8110	DPF3	1.41
309	ANXA6	1.41
54892	NCAPG2	1.42
3684	ITGAM	1.43
84236	RHBDD1	1.44
8480	RAE1	1.45
53371	NUP54	1.45
8794	TNFRSF10C	1.5
79831	JMJD5	1.5
51412	ACTL6B	1.5
57634	EP400	1.52
11000	SLC27A3	1.6
1789	DNMT3B	1.61
6790	AURKA	1.61
9129	PRPF3	1.65
6996	TDG	1.66
1487	CTBP1	1.66
9126	SMC3	1.68
5431	POLR2B	1.74
10569	SLU7	1.75
10051	SMC4	1.8
54491	FAM105A	1.81
63978	PRDM14	1.81
57504	MTA3	1.81
9631	NUP155	1.82
4236	MFAP1	1.87
84148	MYST1	1.87
83860	TAF3	1.87
148581	UBE2U	1.91
55717	BRWD2	1.96
140690	CTCFL	2.04
79041	TMEM38A	2.06
5111	PCNA	2.07
30	ACAA1	2.07
5253	PHF2	2.09
84844	PHF5A	2.1
9557	CHD1L	2.17
54475	NLE1	2.18
23476	BRD4	2.19
9818	NUPL1	2.19
79184	BRCC3	2.24
7443	VRK1	2.26
56165	TDRD1	2.36
9913	SUPT7L	2.38
2733	GLE1	2.43
7272	TTK	2.64
6119	RPA3	2.7
79415	C17orf62	2.7
6598	SMARCB1	2.8
3621	ING1	2.95
11091	WDR5	2.96
4928	NUP98	3.04
23636	NUP62	3.16
1788	DNMT3A	3.24
6500	SKP1	3.38
7514	XPO1	3.74
10036	CHAF1A	4.22
1642	DDB1	4.4
9688	NUP93	4.46
387893	SETD8	4.51
5685	PSMA4	4.66
23165	NUP205	5.15
9212	AURKB	5.82
983	CDC2	14.22
