GeneID	GeneSymbol	median_score
54496	PRMT7	-1.1
4673	NAP1L1	-1.1
5879	RAC1	-1.09
11105	PRDM7	-1.08
8930	MBD4	-1.06
57337	SENP7	-1.05
23774	BRD1	-1.05
6515	SLC2A3	-1.03
60343	FAM3A	-1.03
3276	PRMT1	-1.01
90826	PRMT10	-1
2648	KAT2A	-0.98
3799	KIF5B	-0.97
54737	MPHOSPH8	-0.95
11240	PADI2	-0.95
55777	MBD5	-0.95
6605	SMARCE1	-0.94
84814	PPAPDC3	-0.94
84759	PCGF1	-0.93
55151	TMEM38B	-0.93
11107	PRDM5	-0.92
51533	PHF7	-0.91
10054	UBA2	-0.91
11270	NRM	-0.9
23569	PADI4	-0.86
9918	NCAPD2	-0.86
26092	TOR1AIP1	-0.86
8085	MLL2	-0.85
84289	ING5	-0.84
9575	CLOCK	-0.83
11022	TDRKH	-0.82
84656	NA	-0.82
8379	MAD1L1	-0.81
1487	CTBP1	-0.81
51337	THEM6	-0.81
23326	USP22	-0.8
4665	NAB2	-0.8
84661	DPY30	-0.8
56163	RNF17	-0.79
53615	MBD3	-0.79
51225	ABI3	-0.79
3717	JAK2	-0.78
51564	HDAC7	-0.78
2280	FKBP1A	-0.76
88	ACTN2	-0.75
23310	NCAPD3	-0.74
23304	UBR2	-0.74
10162	LPCAT3	-0.74
27243	CHMP2A	-0.74
161176	SYNE3	-0.72
83852	SETDB2	-0.71
1108	CHD4	-0.71
10592	SMC2	-0.71
8834	TMEM11	-0.7
158358	KIAA2026	-0.7
84181	CHD6	-0.69
170575	GIMAP1	-0.69
154150	HDGFL1	-0.69
55904	KMT2E	-0.68
7726	TRIM26	-0.67
10629	TAF6L	-0.66
5905	RANGAP1	-0.66
1911	PHC1	-0.65
9025	RNF8	-0.65
10445	MCRS1	-0.65
4299	AFF1	-0.65
51548	SIRT6	-0.64
57680	CHD8	-0.63
9611	NCOR1	-0.62
9883	POM121	-0.62
58508	KMT2C	-0.61
55209	SETD5	-0.61
10919	EHMT2	-0.61
79053	ALG8	-0.6
10847	SRCAP	-0.6
390245	NA	-0.59
9960	USP3	-0.59
23335	WDR7	-0.59
7112	TMPO	-0.58
56970	ATXN7L3	-0.56
57122	NUP107	-0.56
57673	BEND3	-0.55
1788	DNMT3A	-0.55
79960	PHF17	-0.54
154807	VKORC1L1	-0.54
79677	SMC6	-0.54
9031	BAZ1B	-0.53
56981	PRDM11	-0.53
2332	FMR1	-0.52
54867	TMEM214	-0.52
8021	NUP214	-0.52
1111	CHEK1	-0.51
10322	SMYD5	-0.51
5987	TRIM27	-0.5
1488	CTBP2	-0.5
64327	LMBR1	-0.5
5562	PRKAA1	-0.5
171023	ASXL1	-0.5
91646	TDRD12	-0.49
79969	C6orf134	-0.49
4255	MGMT	-0.49
3275	PRMT2	-0.49
51720	UIMC1	-0.49
4644	MYO5A	-0.48
2091	FBL	-0.48
29843	SENP1	-0.48
150572	SMYD1	-0.48
10098	TSPAN5	-0.47
1107	CHD3	-0.47
79918	SETD6	-0.47
79823	C2orf34	-0.46
121536	AEBP2	-0.46
2010	EMD	-0.46
8450	CUL4B	-0.45
9482	STX8	-0.45
6942	TCF20	-0.45
3065	HDAC1	-0.45
64151	NCAPG	-0.45
64324	NSD1	-0.45
51780	KDM3B	-0.45
6602	SMARCD1	-0.45
23030	JMJD2B	-0.45
9219	MTA2	-0.44
22823	MTF2	-0.44
255330	C3orf46	-0.43
5897	RAG2	-0.43
2222	FDFT1	-0.43
79152	FA2H	-0.42
8028	MLLT10	-0.42
10155	TRIM28	-0.42
55632	KIAA1333	-0.42
23469	PHF3	-0.42
148581	UBE2U	-0.42
8359	HIST1H4A	-0.42
54799	MBTD1	-0.41
6548	SLC9A1	-0.4
55662	HIF1AN	-0.39
3687	ITGAX	-0.39
991	CDC20	-0.39
10318	TNIP1	-0.38
8165	AKAP1	-0.38
51702	PADI3	-0.38
57062	DDX24	-0.37
57338	JPH3	-0.37
2146	EZH2	-0.37
675	BRCA2	-0.37
29028	ATAD2	-0.36
10313	RTN3	-0.36
699	BUB1	-0.36
56254	RNF20	-0.36
51742	ARID4B	-0.35
23397	NCAPH	-0.35
54790	TET2	-0.35
10051	SMC4	-0.35
64755	C16orf58	-0.34
326	AIRE	-0.34
8932	MBD2	-0.34
3070	HELLS	-0.33
163183	SYNE4	-0.33
112869	CCDC101	-0.33
29058	TMEM230	-0.33
84928	TMEM209	-0.33
143884	CWF19L2	-0.33
63977	PRDM15	-0.31
114882	OSBPL8	-0.31
55148	UBR7	-0.31
5926	ARID4A	-0.3
91181	NUP210L	-0.3
23338	PHF15	-0.3
55870	ASH1L	-0.3
4616	GADD45B	-0.29
89	ACTN3	-0.28
23522	KAT6B	-0.28
122402	TDRD9	-0.28
11168	PSIP1	-0.28
51510	CHMP5	-0.28
128866	CHMP4B	-0.28
29994	BAZ2B	-0.28
51111	SUV420H1	-0.27
10274	STAG1	-0.26
56943	ENY2	-0.25
84912	SLC35B4	-0.25
348801	LNP1	-0.25
7348	UPK1B	-0.25
27125	AFF4	-0.24
57552	AADACL1	-0.24
8289	ARID1A	-0.24
10196	PRMT3	-0.24
5111	PCNA	-0.23
93166	PRDM6	-0.23
408	ARRB1	-0.22
253635	CCDC75	-0.22
55676	SLC30A6	-0.22
9425	CDYL	-0.22
29781	NCAPH2	-0.22
257218	SHPRH	-0.22
254065	BRWD3	-0.22
4221	MEN1	-0.21
23511	NUP188	-0.21
147991	DPY19L3	-0.21
256979	SUN3	-0.21
10447	FAM3C	-0.21
8243	SMC1A	-0.2
6880	TAF9	-0.2
401265	KLHL31	-0.2
5896	RAG1	-0.2
55693	KDM4D	-0.19
79073	TMEM109	-0.19
26578	OSTF1	-0.19
2590	GALNT2	-0.19
2122	EVI1	-0.19
5355	PLP2	-0.19
6941	TCF19	-0.18
55023	PHIP	-0.18
79184	BRCC3	-0.18
2286	FKBP2	-0.18
138151	NACC2	-0.17
6594	SMARCA1	-0.17
545	ATR	-0.17
6890	TAP1	-0.17
8464	SUPT3H	-0.17
9926	LPGAT1	-0.16
25978	CHMP2B	-0.16
25862	USP49	-0.16
84148	MYST1	-0.16
10734	STAG3	-0.16
83862	TMEM120A	-0.16
27005	USP21	-0.15
80301	PLEKHO2	-0.15
9678	PHF14	-0.15
57332	CBX8	-0.15
387893	SETD8	-0.15
54617	INO80	-0.15
6601	SMARCC2	-0.15
9913	SUPT7L	-0.14
64754	SMYD3	-0.14
6871	TADA2A	-0.14
29128	UHRF1	-0.14
1786	DNMT1	-0.14
1643	DDB2	-0.13
11262	SP140	-0.13
10771	ZMYND11	-0.13
23309	SIN3B	-0.13
729857	RGPD2	-0.13
4591	TRIM37	-0.13
10982	MAPRE2	-0.13
26038	CHD5	-0.13
4600	MX2	-0.13
3703	STT3A	-0.12
254359	ZDHHC24	-0.12
27238	GPKOW	-0.12
4152	MBD1	-0.12
3015	H2AFZ	-0.11
6597	SMARCA4	-0.11
6999	TDO2	-0.11
3054	HCFC1	-0.11
196483	FAM86A	-0.11
6595	SMARCA2	-0.11
30	ACAA1	-0.11
22976	PAXIP1	-0.1
8242	JARID1C	-0.1
6304	SATB1	-0.1
23135	KDM6B	-0.1
25840	METTL7A	-0.1
6598	SMARCB1	-0.1
54880	BCOR	-0.09
79903	NAA60	-0.09
93611	FBXO44	-0.09
79001	VKORC1	-0.09
51009	DERL2	-0.09
84332	DYDC2	-0.08
9317	PTER	-0.07
57504	MTA3	-0.07
80335	WDR82	-0.07
3840	KPNA4	-0.07
51105	PHF20L1	-0.07
7324	UBE2E1	-0.07
9972	NUP153	-0.07
114826	SMYD4	-0.07
7158	TP53BP1	-0.07
2956	MSH6	-0.06
84444	DOT1L	-0.06
7404	UTY	-0.06
1962	EHHADH	-0.06
2139	EYA2	-0.05
81550	TDRD3	-0.05
9329	GTF3C4	-0.05
65094	JMJD4	-0.05
64598	MOSPD3	-0.04
8417	STX7	-0.04
4012	LNPEP	-0.04
6119	RPA3	-0.04
79697	C14orf169	-0.03
80853	JHDM1D	-0.03
55140	ELP3	-0.03
51773	RSF1	-0.03
79831	JMJD5	-0.03
23512	SUZ12	-0.03
79142	PHF23	-0.03
147007	TMEM199	-0.03
2542	SLC37A4	-0.02
54491	FAM105A	-0.02
23408	SIRT5	-0.02
23047	PDS5B	-0.02
221656	KDM1B	-0.02
80312	TET1	-0.01
29117	BRD7	-0.01
5931	RBBP7	-0.01
51588	PIAS4	-0.01
10664	CTCF	-0.01
55585	UBE2Q1	-0.01
639	PRDM1	-0.01
90701	SEC11C	-0.01
6299	SALL1	-0.01
11000	SLC27A3	-0.01
23137	SMC5	-0.01
5119	CHMP1A	0
23353	UNC84A	0
4174	MCM5	0
373509	USP50	0
10038	PARP2	0
6872	TAF1	0
7466	WFS1	0
11091	WDR5	0
6015	RING1	0
23204	ARL6IP1	0
10891	PPARGC1A	0
80012	PHC3	0
23516	SLC39A14	0
953	ENTPD1	0
7468	WHSC1	0
2140	EYA3	0.01
5253	PHF2	0.01
165918	RNF168	0.01
80854	SETD7	0.01
84333	PCGF5	0.01
9869	SETDB1	0.01
23411	SIRT1	0.01
11108	PRDM4	0.02
8019	BRD3	0.02
23244	PDS5A	0.02
23409	SIRT4	0.02
1017	CDK2	0.02
546	ATRX	0.02
140836	BANF2	0.02
340061	TMEM173	0.03
29082	CHMP4A	0.03
8681	JMJD7-PLA2G4B	0.03
353238	PADI6	0.03
400966	RGPD1	0.03
8202	NCOA3	0.04
55170	PRMT6	0.04
91133	L3MBTL4	0.04
163590	TOR1AIP2	0.04
63925	ZNF335	0.04
128817	CSTL1	0.05
116143	WDR92	0.05
11083	DIDO1	0.05
26984	SEC22A	0.05
27443	CECR2	0.05
11284	PNKP	0.05
4297	MLL	0.05
6672	SP100	0.05
27097	TAF5L	0.05
59336	PRDM13	0.06
10890	RAB10	0.06
5927	KDM5A	0.06
25855	BRMS1	0.06
387103	C6orf173	0.06
80152	CENPT	0.07
3431	SP110	0.07
90268	FAM105B	0.07
22992	FBXL11	0.07
55252	ASXL2	0.07
5929	RBBP5	0.08
7290	HIRA	0.08
8878	SQSTM1	0.08
114822	RHPN1	0.08
3937	LCP2	0.08
9958	USP15	0.08
6996	TDG	0.08
23468	CBX5	0.09
54014	BRWD1	0.09
51522	TMEM14C	0.09
22955	SCMH1	0.09
163589	TDRD5	0.09
100101267	POM121C	0.09
8760	CDS2	0.09
10735	STAG2	0.09
51426	POLK	0.1
51147	ING4	0.1
51097	SCCPDH	0.1
10014	HDAC5	0.1
9341	VAMP3	0.1
5885	RAD21	0.1
10668	CGRRF1	0.1
54093	SETD4	0.1
51547	SIRT7	0.1
7403	UTX	0.1
90523	MLIP	0.105
8193	DPF1	0.11
6811	STX5	0.11
6877	TAF5	0.11
57117	INTS12	0.11
60	ACTB	0.11
4204	MECP2	0.11
10600	USP16	0.11
9129	PRPF3	0.11
90780	PYGO2	0.11
2073	ERCC5	0.12
27230	SERP1	0.12
11097	NUPL2	0.12
221037	JMJD1C	0.12
55869	HDAC8	0.12
56950	SMYD2	0.12
3229	HOXC13	0.12
1059	CENPB	0.12
221400	TDRD6	0.12
84733	CBX2	0.13
5563	PRKAA2	0.13
9748	SLK	0.13
7443	VRK1	0.13
84717	HDGFRP2	0.13
221496	LEMD2	0.13
27154	BRPF3	0.13
59335	PRDM12	0.13
83746	L3MBTL2	0.14
9112	MTA1	0.14
4928	NUP98	0.14
2145	EZH1	0.14
1647	GADD45A	0.14
90407	TMEM41A	0.14
26168	SENP3	0.15
55818	JMJD1A	0.15
23210	JMJD6	0.15
94026	POM121L2	0.15
56895	AGPAT4	0.15
124359	CDYL2	0.15
84975	MFSD5	0.15
5337	PLD1	0.15
9570	GOSR2	0.15
6917	TCEA1	0.16
86	ACTL6A	0.16
23613	ZMYND8	0.16
126668	TDRD10	0.16
55274	PHF10	0.16
7319	UBE2A	0.16
11198	SUPT16H	0.17
201562	PTPLB	0.17
22908	SACM1L	0.17
93380	MMGT1	0.17
79041	TMEM38A	0.17
10765	KDM5B	0.17
51669	TMEM66	0.18
4302	MLLT6	0.18
79828	METTL8	0.18
1787	TRDMT1	0.18
7320	UBE2B	0.18
51652	VPS24	0.18
6046	BRD2	0.18
7874	USP7	0.18
9557	CHD1L	0.18
7703	PCGF2	0.18
7172	TPMT	0.19
6419	SETMAR	0.19
10762	NUP50	0.19
23225	NUP210	0.19
79023	NUP37	0.2
23466	CBX6	0.2
444	ASPH	0.2
26054	SENP6	0.2
199953	TMEM201	0.2
90523	C6orf142	0.2
79577	CDC73	0.21
84619	ZGPAT	0.22
11335	CBX3	0.22
7108	TM7SF2	0.22
25972	UNC50	0.22
23306	TMEM194A	0.22
7994	MYST3	0.23
5573	PRKAR1A	0.23
3066	HDAC2	0.23
285877	NA	0.23
26007	DAK	0.23
6599	SMARCC1	0.23
1312	COMT	0.23
27348	TOR1B	0.24
203547	NA	0.24
55898	UNC45A	0.24
57713	SFMBT2	0.24
254013	C12orf72	0.24
79595	SAP130	0.24
1468	SLC25A10	0.25
56979	PRDM9	0.25
148479	PHF13	0.25
2705	GJB1	0.26
84065	TMEM222	0.26
5580	PRKCD	0.27
10867	TSPAN9	0.27
8208	CHAF1B	0.27
23439	ATP1B4	0.27
375056	MIA3	0.28
160418	TMTC3	0.29
201254	STRA13	0.29
8648	NCOA1	0.29
10474	TADA3	0.29
117143	TADA1L	0.29
84193	SETD3	0.29
8805	TRIM24	0.3
8721	EDF1	0.3
10933	MORF4L1	0.3
84233	TMEM126A	0.3
23028	AOF2	0.3
51343	FZR1	0.3
10269	ZMPSTE24	0.31
23633	KPNA6	0.31
3839	KPNA3	0.31
55636	CHD7	0.31
6881	TAF10	0.31
55850	USE1	0.32
8726	EED	0.32
84102	SLC41A2	0.32
4675	NAP1L3	0.32
3720	JARID2	0.32
29095	ORMDL2	0.32
143241	DYDC1	0.32
54454	ATAD2B	0.32
50810	HDGFRP3	0.33
5578	PRKCA	0.33
5110	PCMT1	0.33
348995	NUP43	0.33
144404	TMEM120B	0.33
55063	ZCWPW1	0.34
8284	JARID1D	0.34
93624	NA	0.34
10336	PCGF3	0.34
80816	ASXL3	0.35
9524	TECR	0.35
7799	PRDM2	0.35
27314	RAB30	0.35
8554	PIAS1	0.35
57132	CHMP1B	0.36
309	ANXA6	0.36
10524	KAT5	0.36
84312	BRMS1L	0.36
6844	VAMP2	0.36
23410	SIRT3	0.37
54708	MARCH5	0.37
27349	MCAT	0.37
5579	PRKCB	0.37
11143	MYST2	0.37
5902	RANBP1	0.38
25777	SUN2	0.38
706	TSPO	0.38
54830	NUP62CL	0.38
3622	ING2	0.38
1106	CHD2	0.38
25988	HINFP	0.39
7341	SUMO1	0.39
115290	FBXO17	0.4
55340	GIMAP5	0.4
6613	SUMO2	0.4
57136	APMAP	0.41
92822	ZNF276	0.41
114803	MYSM1	0.41
55806	HR	0.42
55848	C9orf46	0.42
29947	DNMT3L	0.42
6810	STX4	0.42
140732	SUN5	0.42
11161	C14orf1	0.42
57325	CSRP2BP	0.42
55139	ANKZF1	0.43
9818	NUPL1	0.43
54623	PAF1	0.43
56165	TDRD1	0.44
83590	TMUB1	0.44
9759	HDAC4	0.45
10036	CHAF1A	0.45
7175	TPR	0.45
11177	BAZ1A	0.45
57142	RTN4	0.45
11332	ACOT7	0.46
5002	SLC22A18	0.46
8295	TRRAP	0.46
29774	NA	0.46
10857	PGRMC1	0.46
56341	PRMT8	0.46
10376	TUBA1B	0.46
57085	AGTRAP	0.47
64431	ACTR6	0.47
23780	APOL2	0.48
54556	ING3	0.48
63976	PRDM16	0.48
27127	SMC1B	0.48
56980	PRDM10	0.48
55717	BRWD2	0.49
931	MS4A1	0.49
200424	TET3	0.49
1912	PHC2	0.49
123169	LEO1	0.49
25942	SIN3A	0.49
79643	CHMP6	0.49
26122	EPC2	0.49
54934	C12orf41	0.49
9767	PHF16	0.5
140690	CTCFL	0.5
151194	FAM119A	0.52
6856	SYPL1	0.52
81671	TMEM49	0.53
23592	LEMD3	0.53
9730	VPRBP	0.53
27044	SND1	0.53
79188	TMEM43	0.53
30827	CXXC1	0.53
56978	PRDM8	0.54
142	PARP1	0.54
26147	PHF19	0.54
26993	AKAP8L	0.54
84108	PCGF6	0.55
6843	VAMP1	0.55
10490	VTI1B	0.56
23013	SPEN	0.56
80205	CHD9	0.56
1387	CREBBP	0.56
1789	DNMT3B	0.57
84823	LMNB2	0.58
2733	GLE1	0.58
284058	KIAA1267	0.58
8110	DPF3	0.58
56926	NCLN	0.58
3895	KTN1	0.59
158880	USP51	0.59
10075	HUWE1	0.6
26610	ELP4	0.6
5630	PRPH	0.6
80314	EPC1	0.61
93973	ACTR8	0.61
10943	MSL3	0.61
80349	WDR61	0.61
112885	PHF21B	0.61
23424	TDRD7	0.62
23345	SYNE1	0.62
51317	PHF21A	0.62
10013	HDAC6	0.62
56164	STK31	0.62
3068	HDGF	0.63
80218	NAA50	0.63
7334	UBE2N	0.64
65980	BRD9	0.64
79609	METTL21D	0.65
55080	TAPBPL	0.65
2959	GTF2B	0.65
10384	BTN3A3	0.65
152098	ZCWPW2	0.67
1386	ATF2	0.67
84864	MINA	0.68
9252	RPS6KA5	0.68
84236	RHBDD1	0.68
80342	TRAF3IP3	0.69
8467	SMARCA5	0.7
116173	CMTM5	0.7
6604	SMARCD3	0.71
59343	SENP2	0.71
23081	JMJD2C	0.72
51322	WAC	0.72
23492	CBX7	0.73
3930	LBR	0.73
3055	HCK	0.73
5585	PKN1	0.73
205564	SENP5	0.74
10567	RABAC1	0.74
9126	SMC3	0.74
157753	TMEM74	0.75
26013	L3MBTL	0.75
79813	EHMT1	0.76
26502	NARF	0.76
79723	SUV39H2	0.76
4674	NAP1L2	0.79
6314	ATXN7	0.79
55683	KIAA1310	0.8
151636	DTX3L	0.8
65991	FUNDC2	0.81
9612	NCOR2	0.83
93081	C13orf27	0.83
54947	LPCAT2	0.84
25909	AHCTF1	0.84
9757	KMT2B	0.84
8986	RPS6KA4	0.85
22933	SIRT2	0.86
170394	PWWP2B	0.86
8535	CBX4	0.88
10237	SLC35B1	0.88
6045	RNF2	0.88
84678	KDM2B	0.88
9734	HDAC9	0.9
84790	TUBA1C	0.9
2289	FKBP5	0.9
55929	DMAP1	0.92
57222	ERGIC1	0.93
23133	PHF8	0.93
10970	CKAP4	0.93
26998	FETUB	0.95
8972	MGAM	0.96
10951	CBX1	0.96
9870	AREL1	0.96
79663	HSPBAP1	0.96
23067	SETD1B	0.97
54968	TMEM70	0.97
26108	PYGO1	0.97
93349	SP140L	0.98
55677	IWS1	1
11160	ERLIN2	1.02
472	ATM	1.03
79902	NUP85	1.04
79885	HDAC11	1.04
1642	DDB1	1.05
57634	EP400	1.06
2186	BPTF	1.06
3912	LAMB1	1.08
23429	RYBP	1.08
5928	RBBP4	1.08
5252	PHF1	1.08
6749	SSRP1	1.09
51412	ACTL6B	1.09
84456	L3MBTL3	1.09
9499	MYOT	1.1
79139	DERL1	1.1
81565	NDEL1	1.11
9646	CTR9	1.11
23476	BRD4	1.12
4927	NUP88	1.12
55746	NUP133	1.13
23279	NUP160	1.16
54904	WHSC1L1	1.17
9739	SETD1A	1.18
6839	SUV39H1	1.21
9810	RNF40	1.23
92840	REEP6	1.24
648	BMI1	1.25
11343	MGLL	1.26
56262	LRRC8A	1.26
57462	KIAA1161	1.26
2965	GTF2H1	1.29
151393	FAM82A1	1.29
23224	SYNE2	1.3
57649	PHF12	1.3
10159	ATP6AP2	1.31
92421	CHMP4C	1.33
53371	NUP54	1.38
283238	SLC22A24	1.38
9554	SEC22B	1.39
54475	NLE1	1.44
63978	PRDM14	1.47
256380	SCML4	1.47
22895	RPH3A	1.49
79415	C17orf62	1.51
23246	BOP1	1.6
339123	JMJD8	1.61
9070	ASH2L	1.73
6396	SEC13	1.78
8794	TNFRSF10C	1.83
81929	SEH1L	1.85
9513	FXR2	1.88
5431	POLR2B	1.9
4001	LMNB1	1.98
64091	POPDC2	2.09
8480	RAE1	2.12
10498	CARM1	2.29
7514	XPO1	2.47
1105	CHD1	2.55
7586	ZKSCAN1	2.77
