plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
7	355	1.68	O19	sample	sample	591	612	601.5	21	1.4	1.3	2.147	1.22	2542	SLC37A4	s5450
4	287	1.68	L23	neg	neg	636	629	632.5	-7	1.27	1.39	1.419	1.943	NA	NA	NA
4	63	1.68	C15	sample	sample	705	828	766.5	123	1.41	1.82	0.725	2.635	10891	PPARGC1A	s21394
4	11	1.68	A11	sample	sample	649	609	629	-40	1.3	1.34	1.887	1.467	8681	JMJD7-PLA2G4B	s16542
4	371	1.67	P11	sample	sample	785	634	709.5	-151	1.57	1.4	2.179	1.169	84333	PCGF5	s224942
6	201	1.67	I09	sample	sample	660	679	669.5	19	1.51	1.41	1.551	1.796	64327	LMBR1	s34635
8	100	1.67	E04	sample	sample	648	693	670.5	45	1.47	1.5	1.807	1.53	55848	C9orf46	s31654
5	246	1.67	K06	sample	sample	601	638	619.5	37	1.35	1.3	1.838	1.498	10600	USP16	s20809
7	240	1.66	J24	pos	pos	629	677	653	48	1.49	1.43	1.634	1.688	NA	NA	NA
8	29	1.66	B05	sample	sample	614	650	632	36	1.39	1.41	2.023	1.296	11160	ERLIN2	s22016
2	324	1.66	N12	sample	sample	677	628	652.5	-49	1.32	1.46	1.186	2.132	5431	POLR2B	s10797
2	138	1.66	F18	sample	sample	670	686	678	16	1.31	1.6	1.074	2.243	117143	TADA1L	s42098
5	144	1.65	F24	pos	pos	621	716	668.5	95	1.39	1.46	1.388	1.911	NA	NA	NA
6	283	1.65	L19	sample	sample	600	770	685	170	1.38	1.59	1.017	2.281	199953	TMEM201	s47157
8	179	1.65	H11	sample	sample	626	655	640.5	29	1.42	1.42	1.585	1.706	2010	EMD	s4647
6	144	1.64	F24	pos	pos	599	743	671	144	1.37	1.54	1.226	2.061	NA	NA	NA
7	336	1.64	N24	pos	pos	549	741	645	192	1.3	1.57	1.144	2.137	NA	NA	NA
1	37	1.64	B13	sample	sample	524	418	471	-106	1.03	0.959	1.648	1.632	27097	TAF5L	s25810
7	339	1.64	O03	sample	sample	539	636	587.5	97	1.27	1.35	1.787	1.487	3937	LCP2	s8119
3	287	1.64	L23	neg	neg	681	599	640	-82	1.36	1.39	1.515	1.757	NA	NA	NA
3	178	1.63	H10	sample	sample	824	625	724.5	-199	1.65	1.45	2.257	1.011	151194	FAM119A	s45530
4	305	1.63	M17	sample	sample	652	599	625.5	-53	1.31	1.32	1.616	1.652	80012	PHC3	s36817
6	307	1.63	M19	sample	sample	558	589	573.5	31	1.28	1.22	1.481	1.784	6613	SUMO2	s13179
8	18	1.63	A18	sample	sample	546	589	567.5	43	1.24	1.27	1.782	1.481	375056	MIA3	s51659
4	353	1.62	O17	sample	sample	503	439	471	-64	1.01	0.967	1.873	1.375	84717	HDGFRP2	s39378
6	164	1.62	G20	sample	sample	580	600	590	20	1.33	1.24	1.808	1.433	7172	TPMT	s14347
3	228	1.62	J12	sample	sample	668	582	625	-86	1.34	1.35	1.844	1.395	142	PARP1	s1099
3	61	1.61	C13	sample	sample	666	495	580.5	-171	1.33	1.15	1.609	1.612	1787	TRDMT1	s4220
7	79	1.61	D07	sample	sample	701	690	695.5	-11	1.66	1.46	2.012	1.202	56262	LRRC8A	s32108
8	318	1.6	N06	sample	sample	616	662	639	46	1.39	1.43	1.359	1.837	23516	SLC39A14	s23981
8	127	1.6	F07	sample	sample	729	701	715	-28	1.65	1.52	2.092	1.103	11000	SLC27A3	s21659
6	26	1.6	B02	sample	sample	531	561	546	30	1.22	1.16	2.029	1.163	10982	MAPRE2	s21621
5	97	1.59	E01	sample	sample	640	631	635.5	-9	1.43	1.29	1.998	1.187	11022	TDRKH	s223181
7	124	1.58	F04	sample	sample	718	682	700	-36	1.7	1.44	2.079	1.083	23399	DULLARD	s23740
8	144	1.58	F24	pos	pos	657	701	679	44	1.49	1.52	1.554	1.602	NA	NA	NA
6	54	1.58	C06	sample	sample	669	670	669.5	1	1.53	1.39	1.829	1.323	23137	SMC5	s23115
6	262	1.58	K22	sample	sample	588	615	601.5	27	1.35	1.27	1.596	1.555	23633	KPNA6	s24241
1	113	1.57	E17	sample	sample	743	646	694.5	-97	1.46	1.48	1.593	1.549	2332	FMR1	s5316
3	163	1.57	G19	sample	sample	718	599	658.5	-119	1.44	1.39	1.631	1.507	3720	JARID2	s7657
7	291	1.57	M03	sample	sample	586	625	605.5	39	1.38	1.32	1.681	1.457	23339	VPS39	s23600
5	310	1.57	M22	sample	sample	598	617	607.5	19	1.34	1.26	1.905	1.228	148581	UBE2U	s45194
2	30	1.56	B06	sample	sample	608	448	528	-160	1.19	1.04	1.663	1.461	80854	SETD7	s37452
1	321	1.56	N09	sample	sample	567	592	579.5	25	1.11	1.36	1.09	2.026	64754	SMYD3	s34864
8	146	1.55	G02	sample	sample	541	625	583	84	1.22	1.35	1.339	1.763	57136	APMAP	s32759
8	14	1.55	A14	sample	sample	651	679	665	28	1.47	1.47	1.242	1.856	5902	RANBP1	s11772
6	57	1.55	C09	sample	sample	612	677	644.5	65	1.4	1.4	1.426	1.667	10447	FAM3C	s20439
3	10	1.54	A10	sample	sample	817	458	637.5	-359	1.64	1.06	2.131	0.957	8242	JARID1C	s15749
6	125	1.54	F05	sample	sample	584	631	607.5	47	1.34	1.31	1.534	1.553	10567	RABAC1	s195043
1	221	1.54	J05	sample	sample	655	598	626.5	-57	1.28	1.37	1.539	1.548	55777	MBD5	s31487
1	274	1.54	L10	sample	sample	727	639	683	-88	1.43	1.47	1.403	1.678	2962	GTF2F1	s6305
2	61	1.54	C13	sample	sample	593	526	559.5	-67	1.16	1.22	1.083	1.996	1787	TRDMT1	s4218
4	235	1.54	J19	sample	sample	690	553	621.5	-137	1.38	1.22	2.153	0.921	55063	ZCWPW1	s30085
1	231	1.54	J15	sample	sample	635	593	614	-42	1.25	1.36	1.311	1.761	56341	PRMT8	s32145
8	252	1.53	K12	sample	sample	606	728	667	122	1.37	1.57	1.234	1.836	10734	STAG3	s21088
7	379	1.53	P19	sample	sample	708	697	702.5	-11	1.67	1.48	1.585	1.479	147991	DPY19L3	s45102
7	172	1.53	H04	sample	sample	605	664	634.5	59	1.43	1.41	1.544	1.508	25840	METTL7A	s24597
1	18	1.51	A18	sample	sample	814	545	679.5	-269	1.6	1.25	1.787	1.235	8473	OGT	s16093
2	224	1.51	J08	sample	sample	692	583	637.5	-109	1.35	1.36	1.609	1.412	387893	SETD8	s51990
6	236	1.51	J20	sample	sample	681	622	651.5	-59	1.56	1.29	1.734	1.286	26007	DAK	s24919
4	62	1.51	C14	sample	sample	612	624	618	12	1.23	1.37	0.78	2.239	257218	SHPRH	s48875
8	287	1.51	L23	neg	neg	620	616	618	-4	1.4	1.33	1.464	1.556	NA	NA	NA
1	61	1.51	C13	sample	sample	606	524	565	-82	1.19	1.2	1.615	1.402	1787	TRDMT1	s4219
2	260	1.51	K20	sample	sample	642	540	591	-102	1.25	1.26	1.572	1.442	11177	BAZ1A	s22061
1	26	1.51	B02	sample	sample	574	459	516.5	-115	1.13	1.05	1.982	1.029	80349	WDR61	s37275
1	307	1.5	M19	sample	sample	601	544	572.5	-57	1.18	1.25	1.492	1.517	6872	TAF1	s13732
5	149	1.5	G05	sample	sample	625	751	688	126	1.4	1.53	0.992	2.011	23512	SUZ12	s23968
3	60	1.5	C12	sample	sample	579	597	588	18	1.16	1.39	0.819	2.179	8850	KAT2B	s16896
6	227	1.5	J11	sample	sample	629	740	684.5	111	1.44	1.53	1.028	1.967	94026	POM121L2	s458608
7	288	1.49	L24	pos	pos	564	671	617.5	107	1.33	1.42	1.213	1.773	NA	NA	NA
3	288	1.49	L24	pos	pos	652	597	624.5	-55	1.31	1.39	1.245	1.735	NA	NA	NA
4	58	1.49	C10	sample	sample	721	606	663.5	-115	1.44	1.33	1.461	1.516	221400	TDRD6	s48035
3	372	1.48	P12	sample	sample	510	708	609	198	1.02	1.64	0.904	2.061	6917	TCEA1	s13847
1	331	1.48	N19	sample	sample	673	440	556.5	-233	1.32	1.01	2.001	0.963	79723	SUV39H2	s36185
8	300	1.48	M12	sample	sample	569	659	614	90	1.29	1.42	1.088	1.872	55676	SLC30A6	s31229
7	128	1.47	F08	sample	sample	620	653	636.5	33	1.46	1.38	1.774	1.173	51343	FZR1	s27992
1	30	1.47	B06	sample	sample	477	353	415	-124	0.935	0.81	1.774	1.17	80854	SETD7	s37453
5	256	1.47	K16	sample	sample	494	505	499.5	11	1.11	1.03	1.474	1.47	27005	USP21	s223719
6	212	1.47	I20	sample	sample	632	644	638	12	1.45	1.33	1.466	1.473	1059	CENPB	s2909
7	26	1.47	B02	sample	sample	600	586	593	-14	1.42	1.24	2.357	0.578	10982	MAPRE2	s21622
7	241	1.46	K01	sample	sample	569	649	609	80	1.34	1.38	1.248	1.676	4927	NUP88	s9780
1	20	1.46	A20	sample	sample	809	564	686.5	-245	1.59	1.29	1.733	1.184	8520	HAT1	s16196
7	192	1.46	H24	pos	pos	591	671	631	80	1.4	1.42	1.4	1.516	NA	NA	NA
1	115	1.46	E19	sample	sample	647	565	606	-82	1.27	1.3	1.319	1.596	2648	KAT2A	s5659
3	206	1.45	I14	sample	sample	687	599	643	-88	1.38	1.39	0.886	2.022	10498	CARM1	s20578
8	207	1.45	I15	sample	sample	677	670	673.5	-7	1.53	1.45	1.428	1.477	10735	STAG2	s21091
8	275	1.45	L11	sample	sample	603	590	596.5	-13	1.36	1.28	1.417	1.481	285877	NA	s50052
6	292	1.45	M04	sample	sample	591	526	558.5	-65	1.36	1.09	1.8	1.095	92840	REEP6	s41034
5	227	1.45	J11	sample	sample	505	581	543	76	1.13	1.18	1.297	1.595	8314	BAP1	s15821
3	292	1.45	M04	sample	sample	414	611	512.5	197	0.83	1.42	0.236	2.656	22955	SCMH1	s22744
2	268	1.44	L04	sample	sample	689	584	636.5	-105	1.34	1.36	1.689	1.193	2286	FKBP2	s223540
3	249	1.44	K09	sample	sample	681	621	651	-60	1.36	1.44	1.359	1.519	5929	RBBP5	s11840
8	335	1.44	N23	neg	neg	569	627	598	58	1.29	1.36	1.143	1.728	NA	NA	NA
3	260	1.43	K20	sample	sample	650	541	595.5	-109	1.3	1.26	1.23	1.632	11177	BAZ1A	s22059
1	110	1.43	E14	sample	sample	731	644	687.5	-87	1.43	1.48	1.459	1.392	9611	NCOR1	s201
3	99	1.42	E03	sample	sample	622	609	615.5	-13	1.25	1.41	1.129	1.715	2138	EYA1	s4906
8	26	1.42	B02	sample	sample	612	647	629.5	35	1.38	1.4	1.639	1.2	10982	MAPRE2	s21623
1	123	1.42	F03	sample	sample	697	707	702	10	1.37	1.62	1.21	1.628	51588	PIAS4	s28370
3	282	1.42	L18	sample	sample	712	610	661	-102	1.43	1.42	1.404	1.431	3930	LBR	s8101
8	323	1.41	N11	sample	sample	570	593	581.5	23	1.29	1.28	1.241	1.588	3687	ITGAX	s7573
8	108	1.41	E12	sample	sample	634	717	675.5	83	1.43	1.55	1.057	1.77	59343	SENP2	s34009
2	161	1.41	G17	sample	sample	640	650	645	10	1.25	1.51	0.797	2.019	3717	JAK2	s7650
8	9	1.4	A09	sample	sample	621	662	641.5	41	1.4	1.43	1.607	1.202	79677	SMC6	s36081
6	88	1.4	D16	sample	sample	726	633	679.5	-93	1.67	1.31	2.008	0.798	64431	ACTR6	s34755
6	213	1.4	I21	sample	sample	720	701	710.5	-19	1.65	1.45	1.725	1.073	163183	SYNE4	s46435
2	54	1.4	C06	sample	sample	575	516	545.5	-59	1.12	1.2	0.884	1.911	8721	EDF1	s16611
1	150	1.39	G06	sample	sample	614	487	550.5	-127	1.2	1.12	1.816	0.973	9759	HDAC4	s57938
7	266	1.39	L02	sample	sample	623	627	625	4	1.47	1.33	1.591	1.197	9883	POM121	s19144
7	115	1.39	E19	sample	sample	587	649	618	62	1.39	1.38	1.39	1.391	9748	SLK	s18813
8	204	1.39	I12	sample	sample	676	678	677	2	1.53	1.47	1.558	1.218	26578	OSTF1	s25553
4	169	1.39	H01	sample	sample	692	627	659.5	-65	1.39	1.38	1.121	1.65	23468	CBX5	s23883
