plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
8	40	2.41	B16	sample	sample	176.276881667	825.074746184	500.6758139255	648.797864517	1.11	1.06	2.592	2.22	157753	TMEM74	s45994
2	325	2.38	N13	sample	sample	1011.57838372	1166.69104207	1089.134712895	155.11265835	1.2	1.21	2.513	2.238	79595	SAP130	s35882
6	197	2.35	I05	sample	sample	836.489875611	1059.81265251	948.1512640605	223.322776899	1.2	1.25	2.634	2.063	170575	GIMAP1	s46828
5	10	2.34	A10	sample	sample	849.725137897	1151.9628723	1000.8440050985	302.237734403	1.22	1.24	2.353	2.333	115290	FBXO17	s41787
2	1	2.34	A01	sample	sample	825.188620277	1502.81162234	1164.0001213085	677.623002063	0.978	1.55	0.112	4.566	326	AIRE	s1440
6	286	2.34	L22	sample	sample	814.510237504	806.228843706	810.369540605	-8.28139379799995	1.17	0.95	2.466	2.205	79041	TMEM38A	s35471
6	30	2.33	B06	sample	sample	817.120178115	1125.83850137	971.4793397425	308.718323255	1.17	1.33	1.788	2.878	27238	GPKOW	s26012
8	199	2.33	I07	sample	sample	197.168032085	990.867529697	594.017780891	793.699497612	1.24	1.27	2.017	2.633	255043	TMEM86B	s48603
4	99	2.32	E03	sample	sample	1139.621591	1247.01299788	1193.31729444	107.39140688	1.19	1.33	2.443	2.204	11083	DIDO1	s21855
8	284	2.32	L20	sample	sample	177.962347808	841.135597445	509.5489726265	663.173249637	1.12	1.08	2.454	2.186	401265	KLHL31	s53546
1	248	2.31	K08	sample	sample	997.896665235	1222.86933218	1110.3829987075	224.972666945	1.24	1.27	2.555	2.071	11091	WDR5	s21863
5	3	2.27	A03	sample	sample	1004.05892836	1447.58285765	1225.820893005	443.52392929	1.44	1.55	1.976	2.555	8165	AKAP1	s15667
7	373	2.25	P13	sample	sample	852.626838275	927.116954761	889.871896518	74.490116486	1.31	1.19	2.766	1.731	931	MS4A1	s2607
6	381	2.24	P21	sample	sample	917.444929145	837.26964513	877.3572871375	-80.175284015	1.32	0.987	3.042	1.447	11284	PNKP	s22286
6	102	2.24	E06	sample	sample	829.239166293	1135.17328773	982.2062270115	305.934121437	1.19	1.34	1.938	2.55	10228	STX6	s19958
1	196	2.24	I04	sample	sample	1029.23391316	1286.92823212	1158.08107264	257.69431896	1.28	1.33	2.087	2.396	10322	SMYD5	s20185
1	63	2.21	C15	sample	sample	918.622727659	1084.66609351	1001.6444105845	166.043365851	1.14	1.12	2.48	1.941	1788	DNMT3A	s200426
7	187	2.21	H19	sample	sample	669.083399402	861.35062712	765.217013261	192.267227718	1.03	1.11	2.079	2.338	54491	FAM105A	s29068
6	334	2.2	N22	sample	sample	884.405993649	826.323552098	855.3647728735	-58.082441551	1.27	0.974	2.839	1.554	140732	SUN5	s44377
6	233	2.19	J17	sample	sample	741.334625909	892.361654211	816.84814006	151.027028302	1.06	1.05	2.083	2.298	6515	SLC2A3	s12931
6	251	2.19	K11	sample	sample	950.741673107	1032.97517408	991.8584235935	82.233500973	1.36	1.22	2.863	1.517	23225	NUP210	s23331
2	289	2.19	M01	sample	sample	945.925579542	1406.19003639	1176.057807966	460.264456848	1.12	1.45	1.276	3.103	6596	HLTF	s13137
2	122	2.15	F02	sample	sample	933.013310536	1265.98567869	1099.499494613	332.972368154	1.11	1.31	1.89	2.406	90826	PRMT10	s40502
6	276	2.12	L12	sample	sample	775.113119394	941.451824426	858.28247191	166.338705032	1.11	1.11	2.032	2.215	23204	ARL6IP1	s23274
2	48	2.12	B24	pos	pos	810.365442193	1431.04398163	1120.7047119115	620.678539437	0.961	1.48	-0.94	5.184	NA	NA	NA
5	304	2.11	M16	sample	sample	828.621756185	1054.18253592	941.4021460525	225.560779735	1.19	1.13	2.775	1.452	84678	KDM2B	s39305
7	100	2.1	E04	sample	sample	949.070393356	1049.38412637	999.227259863	100.313733014	1.46	1.35	2.578	1.618	55848	C9orf46	s31653
2	96	2.09	D24	pos	pos	925.860338124	1162.67652241	1044.268430267	236.816184286	1.1	1.2	1.171	3.009	NA	NA	NA
4	72	2.09	C24	sikiller	sikiller	869.641356793	1294.22032695	1081.9308418715	424.578970157	0.909	1.38	-1.212	5.386	NA	NA	NA
4	312	2.08	M24	sikiller	sikiller	1420.39068472	722.060983678	1071.225834199	-698.329701042	1.48	0.771	6.295	-2.142	NA	NA	NA
1	378	2.05	P18	sample	sample	798.267318008	988.787359465	893.5273387365	190.520041457	0.99	1.02	2.651	1.45	6996	TDG	s13949
3	367	2.04	P07	sample	sample	920.762839992	1061.92069387	991.341766931	141.157853878	1.09	1.25	1.735	2.35	79885	HDAC11	s36566
8	148	2.04	G04	sample	sample	224.401217815	1052.97417474	638.6876962775	828.572956925	1.41	1.35	2.451	1.625	3055	HCK	s6481
7	286	2.02	L22	sample	sample	674.356134224	828.863083024	751.609608624	154.5069488	1.04	1.06	2.021	2.017	79041	TMEM38A	s35472
1	217	2.02	J01	sample	sample	1176.80337992	1329.11761662	1252.96049827	152.3142367	1.46	1.38	2.7	1.334	55683	KIAA1310	s31244
1	140	2.01	F20	sample	sample	726.883044149	1007.73293566	867.3079899045	280.849891511	0.902	1.04	1.56	2.466	121536	AEBP2	s42480
4	251	2.01	K11	sample	sample	1133.36049567	1136.29765645	1134.82907606	2.93716077999989	1.18	1.21	1.91	2.103	55806	HR	s31558
1	322	2	N10	sample	sample	895.106026357	1208.04318908	1051.5746077185	312.937162723	1.11	1.25	1.856	2.147	5252	PHF1	s10435
2	234	2	J18	sample	sample	912.636522168	1016.66936844	964.652945304	104.032846272	1.08	1.05	2.103	1.898	1107	CHD3	s2981
6	289	2	M01	sample	sample	827.284794784	1070.57221221	948.928503497	243.287417426	1.19	1.26	3.153	0.837	10867	TSPAN9	s21333
7	253	1.98	K13	sample	sample	807.804385148	946.711251931	877.2578185395	138.906866783	1.25	1.22	1.89	2.067	10668	CGRRF1	s20979
3	26	1.97	B02	sample	sample	1172.33486924	1336.09796051	1254.216414875	163.76309127	1.38	1.57	1.99	1.95	80349	WDR61	s37274
1	325	1.95	N13	sample	sample	930.21781358	1105.9588566	1018.08833509	175.74104302	1.15	1.15	2.31	1.589	79595	SAP130	s35881
8	342	1.94	O06	sample	sample	221.187055848	1143.86314846	682.525102154	922.676092612	1.39	1.47	1.248	2.641	23279	NUP160	s23466
1	316	1.94	N04	sample	sample	1033.55940355	1280.23942077	1156.89941216	246.68001722	1.28	1.33	1.929	1.944	4674	NAP1L2	s9269
6	127	1.93	F07	sample	sample	827.793540334	999.68547375	913.739507042	171.891933416	1.19	1.18	2.039	1.823	11000	SLC27A3	s21657
5	349	1.92	O13	sample	sample	847.985150449	1139.99653555	993.9908429995	292.011385101	1.22	1.22	2.128	1.711	84619	ZGPAT	s195478
3	247	1.91	K07	sample	sample	936.190299654	1033.35317127	984.771735462	97.1628716160001	1.1	1.21	1.808	2.018	5928	RBBP4	s11838
8	35	1.9	B11	sample	sample	188.336478942	974.081466249	581.2089725955	785.744987307	1.19	1.25	2.01	1.799	2590	GALNT2	s5556
7	67	1.9	C19	sample	sample	678.335989087	917.953528338	798.1447587125	239.617539251	1.05	1.18	1.352	2.445	92822	ZNF276	s41032
6	223	1.9	J07	sample	sample	717.546373884	1068.12859825	892.837486067	350.582224366	1.03	1.26	0.952	2.843	5879	RAC1	s11711
1	241	1.89	K01	sample	sample	1086.88399	1420.03007176	1253.45703088	333.14608176	1.35	1.47	1.738	2.038	5585	PKN1	s11114
1	273	1.89	L09	sample	sample	896.472724094	1102.77769501	999.625209552	206.304970916	1.11	1.14	1.758	2.016	57673	BEND3	s33567
8	326	1.89	N14	sample	sample	160.096064253	849.046183111	504.571123682	688.950118858	1.01	1.09	0.731	3.042	6844	VAMP2	s13669
4	147	1.87	G03	sample	sample	1189.16196008	1133.3197825	1161.24087129	-55.84217758	1.24	1.21	3.136	0.606	23469	PHF3	s23888
1	384	1.87	P24	pos	pos	747.61281889	1341.92502818	1044.768923535	594.31220929	0.927	1.39	-0.778	4.513	NA	NA	NA
7	180	1.86	H12	sample	sample	752.71221283	855.83507341	804.27364312	103.12286058	1.16	1.1	2.037	1.691	55080	TAPBPL	s30124
6	97	1.86	E01	sample	sample	802.525792135	1109.14926346	955.8375277975	306.623471325	1.15	1.31	2.429	1.295	23673	STX12	s24307
7	59	1.86	C11	sample	sample	864.593994997	1000.20314776	932.3985713785	135.609152763	1.33	1.28	1.777	1.944	84823	LMNB2	s39477
6	1	1.86	A01	sample	sample	979.662575262	1032.5437119	1006.103143581	52.881136638	1.41	1.22	3.969	-0.257	140836	BANF2	s195742
6	175	1.85	H07	sample	sample	870.04549006	1027.34695559	948.696222825	157.30146553	1.25	1.21	2.048	1.655	10890	RAB10	s21390
3	12	1.85	A12	sample	sample	985.192331693	1003.3867646	994.2895481465	18.194432907	1.16	1.18	1.658	2.038	8284	JARID1D	s224896
5	33	1.83	B09	sample	sample	856.310889915	1051.65284521	953.9818675625	195.341955295	1.23	1.13	2.663	0.997	115290	FBXO17	s41789
2	198	1.82	I06	sample	sample	994.087252565	1132.99912535	1063.5431889575	138.911872785	1.18	1.17	1.982	1.661	10389	SCML2	s20315
4	329	1.81	N17	sample	sample	1063.88668736	1057.84320183	1060.864944595	-6.04348553	1.11	1.13	1.622	1.998	80012	PHC3	s36819
7	36	1.81	B12	sample	sample	780.492149817	904.586841735	842.539495776	124.094691918	1.2	1.16	1.664	1.954	6810	STX4	s13596
6	207	1.8	I15	sample	sample	797.85133936	907.736674379	852.7940068695	109.885335019	1.14	1.07	1.524	2.08	10735	STAG2	s21089
6	27	1.8	B03	sample	sample	777.976953995	1131.69347956	954.8352167775	353.716525565	1.12	1.33	1.121	2.477	29082	CHMP4A	s26441
7	85	1.8	D13	sample	sample	745.999091401	863.583971986	804.7915316935	117.584880585	1.15	1.11	1.94	1.656	51510	CHMP5	s28238
6	368	1.8	P08	sample	sample	823.267024344	1030.76115087	927.014087607	207.494126526	1.18	1.21	2.016	1.578	444	ASPH	s268
4	87	1.79	D15	sample	sample	1010.45854052	901.030292716	955.744416618	-109.428247804	1.06	0.963	1.692	1.882	10891	PPARGC1A	s21395
6	255	1.78	K15	sample	sample	831.453321495	1024.74295288	928.0981371875	193.289631385	1.19	1.21	1.12	2.448	54475	NLE1	s29043
8	344	1.78	O08	sample	sample	209.390181884	1114.69193621	662.041059047	905.301754326	1.32	1.43	1.467	2.097	9631	NUP155	s18514
8	267	1.78	L03	sample	sample	208.390761368	1090.62468532	649.507723344	882.233923952	1.31	1.4	1.525	2.039	10948	STARD3	s21542
6	89	1.78	D17	sample	sample	704.741774205	894.058263286	799.4000187455	189.316489081	1.01	1.05	1.224	2.337	205564	SENP5	s47562
5	141	1.78	F21	sample	sample	696.847977468	752.455076626	724.651527047	55.6070991580001	1	0.807	2.163	1.398	10664	CTCF	s20968
4	48	1.78	B24	pos	pos	1046.74163944	1143.74766443	1095.244651935	97.00602499	1.09	1.22	1.056	2.505	NA	NA	NA
8	341	1.77	O05	sample	sample	239.139515948	1165.30678757	702.223151759	926.167271622	1.51	1.49	1.634	1.913	5885	RAD21	s11727
1	149	1.77	G05	sample	sample	1041.14796377	1233.89027827	1137.51912102	192.7423145	1.29	1.28	1.953	1.587	3070	HELLS	s6505
8	320	1.77	N08	sample	sample	188.094888674	1032.179369	610.137128837	844.084480326	1.19	1.32	1.57	1.969	57222	ERGIC1	s195319
2	103	1.77	E07	sample	sample	974.782384568	1324.10711117	1149.444747869	349.324726602	1.16	1.37	0.558	2.979	2140	EYA3	s4910
1	152	1.76	G08	sample	sample	952.969250814	1171.73559369	1062.352422252	218.766342876	1.18	1.21	1.75	1.776	9866	TRIM66	s458620
7	7	1.76	A07	sample	sample	886.959671566	994.604615531	940.7821435485	107.644943965	1.37	1.28	2.051	1.462	113130	CDCA5	s41425
7	371	1.75	P11	sample	sample	839.218684807	944.241872829	891.730278818	105.023188022	1.29	1.21	1.937	1.566	53371	NUP54	s28725
2	80	1.75	D08	sample	sample	967.533751971	1170.91513106	1069.2244415155	203.381379089	1.15	1.21	1.173	2.33	84444	DOT1L	s39010
6	61	1.75	C13	sample	sample	851.009036149	963.784721061	907.396878605	112.775684912	1.22	1.14	1.51	1.986	57337	SENP7	s32959
4	60	1.74	C12	sample	sample	984.149219303	974.47667069	979.3129449965	-9.672548613	1.03	1.04	1.614	1.86	256380	SCML4	s48775
4	111	1.73	E15	sample	sample	981.647752811	884.894103527	933.270928169	-96.7536492840001	1.03	0.945	1.386	2.076	22895	RPH3A	s223541
2	64	1.73	C16	sample	sample	922.850327052	1021.08132731	971.965827181	98.231000258	1.09	1.05	1.746	1.705	8932	MBD2	s17080
5	53	1.72	C05	sample	sample	830.143457914	1186.70191731	1008.422687612	356.558459396	1.19	1.27	1.525	1.924	9767	PHF16	s18858
2	358	1.72	O22	sample	sample	929.763391955	1080.95737576	1005.3603838575	151.193983805	1.1	1.12	1.586	1.846	23774	BRD1	s24390
2	342	1.71	O06	sample	sample	1027.44968555	1127.84666265	1077.6481741	100.3969771	1.22	1.17	2.39	1.029	23409	SIRT4	s23763
1	38	1.71	B14	sample	sample	920.156891779	1161.23531506	1040.6961034195	241.078423281	1.14	1.2	1.054	2.365	83903	GSG2	s38320
6	278	1.71	L14	sample	sample	733.366478212	883.204588759	808.2855334855	149.838110547	1.05	1.04	1.473	1.943	161176	SYNE3	s46245
5	111	1.7	E15	sample	sample	781.186525399	953.765698599	867.476111999	172.5791732	1.12	1.02	2.296	1.113	22895	RPH3A	s22610
6	69	1.7	C21	sample	sample	816.623822224	910.519847421	863.5718348225	93.896025197	1.17	1.07	0.818	2.575	8794	TNFRSF10C	s16753
6	126	1.7	F06	sample	sample	753.547936418	988.978592234	871.263264326	235.430655816	1.08	1.17	1.705	1.687	26054	SENP6	s25023
7	281	1.69	L17	sample	sample	645.613127808	811.859404883	728.7362663455	166.246277075	0.995	1.04	1.18	2.208	55585	UBE2Q1	s31020
4	150	1.69	G06	sample	sample	1034.50858379	1110.8778914	1072.693237595	76.3693076099999	1.08	1.19	1.576	1.803	55717	BRWD2	s31328
1	88	1.69	D16	sample	sample	874.547674949	1022.43775912	948.4927170345	147.890084171	1.08	1.06	2.021	1.357	84787	SUV420H2	s39430
3	4	1.69	A04	sample	sample	1127.13096041	1135.70702566	1131.418993035	8.57606525000006	1.33	1.33	2.39	0.988	8085	MLL2	s15606
4	304	1.66	M16	sample	sample	1114.9436348	979.022133737	1046.9828842685	-135.921501063	1.17	1.05	1.476	1.841	84678	KDM2B	s39307
8	85	1.65	D13	sample	sample	178.680442185	762.994318689	470.837380437	584.313876504	1.13	0.978	2.651	0.654	51510	CHMP5	s28239
8	348	1.65	O12	sample	sample	200.289680006	957.122996962	578.706338484	756.833316956	1.26	1.23	1.764	1.536	22845	DOLK	s22486
7	103	1.65	E07	sample	sample	870.76218411	1014.17627042	942.469227265	143.41408631	1.34	1.3	1.656	1.639	3912	LAMB1	s8069
2	258	1.64	K18	sample	sample	922.350227219	1055.91208598	989.1311565995	133.561858761	1.09	1.09	1.667	1.62	11176	BAZ2A	s22057
5	221	1.64	J05	sample	sample	808.065802179	1180.03399776	994.0498999695	371.968195581	1.16	1.27	1.303	1.982	7334	UBE2N	s14596
7	328	1.64	N16	sample	sample	669.36991204	796.669874405	733.0198932225	127.299962365	1.03	1.02	1.418	1.864	283238	SLC22A24	s49163
5	187	1.64	H19	sample	sample	773.959819198	833.051287647	803.5055534225	59.091468449	1.11	0.894	2.39	0.89	6500	SKP1	s12889
7	44	1.64	B20	sample	sample	657.393564287	878.113352051	767.753458169	220.719787764	1.01	1.13	1.017	2.262	55706	TMEM48	s31303
8	84	1.64	D12	sample	sample	168.563318508	903.142671392	535.85299495	734.579352884	1.06	1.16	1.442	1.835	151648	SGOL1	s45601
7	149	1.63	G05	sample	sample	941.857026172	1040.76110859	991.309067381	98.904082418	1.45	1.34	1.713	1.543	79643	CHMP6	s35990
5	250	1.61	K10	sample	sample	866.52123063	936.86558848	901.693409555	70.3443578500001	1.24	1.01	3.212	0	23326	USP22	s230743
1	176	1.6	H08	sample	sample	919.328372341	1065.66348521	992.4959287755	146.335112869	1.14	1.1	2.144	1.061	150572	SMYD1	s45456
1	51	1.6	C03	sample	sample	1079.20561371	1234.89188494	1157.048749325	155.68627123	1.34	1.28	1.84	1.353	1111	CHEK1	s502
6	301	1.59	M13	sample	sample	826.288210509	947.456745976	886.8724782425	121.168535467	1.19	1.12	1.915	1.275	81929	SEH1L	s37878
1	129	1.59	F09	sample	sample	857.305429889	1062.07975989	959.6925948895	204.774330001	1.06	1.1	1.297	1.879	53615	MBD3	s28736
2	145	1.59	G01	sample	sample	899.599133577	1258.55419568	1079.0766646285	358.955062103	1.07	1.3	1.014	2.157	3065	HDAC1	s74
1	266	1.58	L02	sample	sample	1038.91327701	1320.29761464	1179.605445825	281.38433763	1.29	1.37	1.459	1.707	2280	FKBP1A	s5205
4	369	1.58	P09	sample	sample	1012.7655764	1092.5586839	1052.66213015	79.7931075	1.06	1.17	1.24	1.925	84295	PHF6	s38847
3	146	1.57	G02	sample	sample	1000.08691128	1210.63607544	1105.36149336	210.54916416	1.18	1.42	1.271	1.871	9739	SETD1A	s18788
7	74	1.57	D02	sample	sample	843.754847642	984.007088829	913.8809682355	140.252241187	1.3	1.26	1.763	1.377	64151	NCAPG	s34514
5	290	1.56	M02	sample	sample	980.321405175	1232.13592615	1106.2286656625	251.814520975	1.41	1.32	2.904	0.22	54623	PAF1	s29269
3	342	1.56	O06	sample	sample	980.965604388	1035.34810247	1008.156853429	54.382498082	1.16	1.22	2.146	0.965	23409	SIRT4	s23765
4	293	1.55	M05	sample	sample	1106.18726261	1177.21972956	1141.703496085	71.0324669499998	1.16	1.26	1.409	1.692	57649	PHF12	s33519
3	304	1.55	M16	sample	sample	1009.92904651	910.330998635	960.1300225725	-99.598047875	1.19	1.07	2.42	0.68	23081	JMJD2C	s225931
8	194	1.55	I02	sample	sample	217.079553924	1034.47072902	625.775141472	817.391175096	1.37	1.33	1.794	1.3	5573	PRKAR1A	s288
8	11	1.54	A11	sample	sample	216.893459231	970.432150886	593.6628050585	753.538691655	1.37	1.24	2.334	0.753	29781	NCAPH2	s26586
5	99	1.54	E03	sample	sample	918.074748808	1289.443379	1103.759063904	371.368630192	1.32	1.38	1.875	1.209	11083	DIDO1	s225469
3	327	1.54	N15	sample	sample	947.051912293	945.598572548	946.3252424205	-1.45333974499999	1.12	1.11	1.495	1.586	79609	METTL21D	s35908
2	52	1.53	C04	sample	sample	1017.6618758	1216.34408656	1117.00298118	198.68221076	1.21	1.26	1.392	1.675	8648	NCOA1	s16459
1	40	1.53	B16	sample	sample	920.450652347	1080.97292134	1000.7117868435	160.522268993	1.14	1.12	1.634	1.428	83933	HDAC10	s38332
6	168	1.53	G24	sikiller	sikiller	60.0352056293	1832.70089859	946.36805210965	1772.6656929607	0.0861	2.16	-9.205	12.266	NA	NA	NA
1	290	1.52	M02	sample	sample	1205.59770666	1312.826422	1259.21206433	107.22871534	1.5	1.36	2.749	0.293	22933	SIRT2	s22707
6	179	1.52	H11	sample	sample	818.801298656	986.750372166	902.775835411	167.94907351	1.17	1.16	1.547	1.489	2010	EMD	s4645
6	284	1.51	L20	sample	sample	785.568275463	895.513564919	840.540920191	109.945289456	1.13	1.06	1.229	1.794	401265	KLHL31	s53544
7	195	1.51	I03	sample	sample	906.234660264	1022.29315404	964.263907152	116.058493776	1.4	1.31	1.433	1.585	3838	KPNA2	s7921
